AgentID,front_orientation_unwrapped_at_Lturn_start
Larva_1,125.19673457045815
Larva_1,742.9730728115788
Larva_1,153.57181384474458
Larva_1,929.301143584177
Larva_1,122.12567892435285
Larva_1,699.5693802120173
Larva_1,140.09869683529175
Larva_1,184.97323116343586
Larva_1,734.2753855713801
Larva_1,705.4818263568676
Larva_1,227.5369025592177
Larva_1,156.92207613518624
Larva_1,197.709842797574
Larva_1,679.4791786976272
Larva_1,138.46896195245813
Larva_1,738.2750931732397
Larva_1,726.3858045353497
Larva_1,712.5799621570418
Larva_1,169.95426837513108
Larva_1,135.97267367102836
Larva_1,682.2870583879936
Larva_1,718.3146101374998
Larva_1,177.2216740448293
Larva_1,132.18736887880465
Larva_1,718.5464569529449
Larva_1,194.16837555027487
Larva_1,683.397383263763
Larva_1,749.5385779287964
Larva_1,191.2567463768314
Larva_1,903.0448204419413
Larva_1,203.8742158443593
Larva_1,634.1599238871726
Larva_1,899.9656265990495
Larva_1,748.0026741168367
Larva_1,197.29792635680778
Larva_1,724.8610850705836
Larva_1,234.21601698990048
Larva_1,725.5057245541492
Larva_1,219.36116556490427
Larva_1,923.008471531068
Larva_1,195.43919419229033
Larva_1,635.2192803859773
Larva_1,634.718456018834
Larva_1,742.0878433175147
Larva_1,736.143448007741
Larva_1,231.62933126545636
Larva_1,724.1048270677621
Larva_1,193.3534719613696
Larva_1,197.99549592013372
Larva_1,631.475202305691
Larva_1,228.90665038729054
Larva_1,728.6612562892047
Larva_1,937.4742795902222
Larva_1,716.601425157689
Larva_1,197.6548965462875
Larva_1,201.34916378210823
Larva_1,650.2679000903489
Larva_1,740.3856202217529
Larva_1,751.0972310301116
Larva_1,188.8241372294727
Larva_1,624.1364767497179
Larva_1,710.21133393316
Larva_1,947.8571925124846
Larva_1,780.5556167656124
Larva_10,-110.90004539816557
Larva_10,44.527926036299014
Larva_10,2.200865102102886
Larva_10,57.661716777553785
Larva_10,45.25193954003561
Larva_10,-181.59347889906965
Larva_10,-83.31064346030456
Larva_10,-164.46507800003428
Larva_10,-92.77782972246892
Larva_10,114.30110426676069
Larva_10,138.08847979800595
Larva_10,19.313955648681876
Larva_10,111.13493570983853
Larva_10,110.9487313092102
Larva_10,-182.05592153561398
Larva_10,128.1657313463687
Larva_10,41.62356089243216
Larva_10,108.78685545710447
Larva_10,109.89462890787476
Larva_10,-139.28589056501636
Larva_10,-100.58073068005669
Larva_10,43.63516158976972
Larva_10,79.43415801939685
Larva_10,95.59932998178714
Larva_10,80.65038759633823
Larva_10,64.29911288219051
Larva_10,177.20848728591068
Larva_10,-90.58487676835617
Larva_10,-1.6510905994098632
Larva_10,-106.63507809992389
Larva_10,43.639288612440104
Larva_10,110.1892795958201
Larva_10,25.62758365034559
Larva_10,45.33442629244368
Larva_10,230.42490704087945
Larva_10,5.362598792148587
Larva_10,-83.10494224699895
Larva_10,0.5167258166217739
Larva_10,-91.29913533100714
Larva_10,133.5864997304717
Larva_10,65.73836488212676
Larva_10,229.48727887326453
Larva_10,-182.87824846937056
Larva_10,92.41830835225778
Larva_10,86.0300031952973
Larva_10,-4.227409515099686
Larva_10,26.597503023552616
Larva_10,96.33221694461378
Larva_10,-184.65825892061287
Larva_10,-180.94799157246374
Larva_10,-206.1574629809113
Larva_10,83.05219830562484
Larva_10,81.86545078952126
Larva_10,34.732116018399445
Larva_10,-176.35901147449232
Larva_10,-77.82430669651916
Larva_10,34.79892901852328
Larva_10,81.47802161307945
Larva_10,86.23418371876912
Larva_10,307.93551255021663
Larva_10,-121.57743743097451
Larva_10,34.70112773166053
Larva_10,-83.74219657559985
Larva_10,24.620957076353125
Larva_10,-164.82813578756344
Larva_10,101.0582987548725
Larva_10,-189.39052455618227
Larva_10,9.589912908439755
Larva_10,28.05605205314401
Larva_10,-146.40979800888056
Larva_10,43.57674092607774
Larva_10,81.93306365568039
Larva_10,-191.1070243866171
Larva_10,-92.7405923943512
Larva_10,199.74825866278908
Larva_10,30.048127020835388
Larva_10,-182.80476561367192
Larva_10,40.05226618410649
Larva_10,-149.12430722700267
Larva_10,157.78146939862867
Larva_10,73.50765849461699
Larva_10,-180.07128405265956
Larva_10,20.020559417285536
Larva_10,-114.60674625232063
Larva_10,12.166668319850816
Larva_10,-184.16210567835017
Larva_10,111.96835288063512
Larva_10,54.41416538932119
Larva_10,-51.85735936052707
Larva_10,-144.38039499175696
Larva_10,95.51599299942858
Larva_10,130.27104084677475
Larva_10,-47.89341406531224
Larva_10,-82.62897211859445
Larva_10,253.74566957548612
Larva_10,-151.46449338693395
Larva_10,107.93712724072
Larva_10,132.9515778834423
Larva_10,96.93371223968009
Larva_10,-96.69114589640724
Larva_10,-50.24221233581642
Larva_10,-169.8021794591053
Larva_10,4.25384595806846
Larva_10,43.25262581834094
Larva_10,151.88319623088628
Larva_10,-49.74695072982856
Larva_10,89.70240627016332
Larva_10,174.18346677518
Larva_10,-157.49886881621924
Larva_10,17.317568222493364
Larva_10,203.7870376509171
Larva_10,-103.36846809432566
Larva_10,-133.76884831949292
Larva_10,-103.56181080447546
Larva_10,168.78616406044674
Larva_10,180.2241622428149
Larva_10,31.613937682025558
Larva_10,110.34902897518877
Larva_10,80.13779987925918
Larva_10,114.86005352634584
Larva_10,122.62439582653583
Larva_10,144.3416266222559
Larva_10,-144.52346764904092
Larva_10,-121.20425082369175
Larva_10,-29.50167649018216
Larva_10,-20.57132338578363
Larva_10,-139.2910297991903
Larva_10,-29.534604146236745
Larva_10,-97.86777301264567
Larva_10,265.18301656989536
Larva_10,4.102511020712812
Larva_10,-56.540265949853065
Larva_10,99.38423447828701
Larva_10,180.4790390257827
Larva_10,135.12654326908012
Larva_10,-177.0632703250905
Larva_10,99.82021994405949
Larva_10,128.71403583130765
Larva_10,38.497421601874684
Larva_10,-149.9846365345457
Larva_10,72.1452580769781
Larva_10,-89.59750927599234
Larva_10,-83.19157232150941
Larva_10,132.2935632461877
Larva_10,65.32677376556133
Larva_10,44.08557391372586
Larva_10,-56.82990879919789
Larva_10,60.97045172438678
Larva_10,106.64142144725729
Larva_10,-94.27458160653143
Larva_10,69.39001438404325
Larva_10,-112.23694752473126
Larva_10,52.89093839629213
Larva_10,133.83209108504664
Larva_10,110.62590091774892
Larva_10,-6.36448773180321
Larva_10,156.42151325123197
Larva_10,132.17589109333716
Larva_10,-102.45432912041558
Larva_10,66.68594296379123
Larva_10,89.24926167193782
Larva_10,82.9579868029673
Larva_10,125.73128725890531
Larva_10,55.509233912203314
Larva_10,-103.31537477408556
Larva_10,216.2131794271122
Larva_10,-136.77583265761572
Larva_10,7.441040189694525
Larva_10,39.31323176682751
Larva_10,-178.74644382993617
Larva_10,242.55898025476264
Larva_10,-115.98345957463634
Larva_10,109.6486849504026
Larva_10,41.92830463620584
Larva_10,162.64960402837943
Larva_10,-93.39747579566217
Larva_10,40.221525804919324
Larva_10,-130.28680235852838
Larva_10,45.92796714504735
Larva_10,-98.75440832046938
Larva_10,185.6855005669684
Larva_10,130.9275216563995
Larva_10,-151.52174905479933
Larva_10,130.03345443010207
Larva_10,35.15617738948199
Larva_10,151.35702718258858
Larva_10,4.857922564331042
Larva_10,120.13110643066514
Larva_10,83.90583334912806
Larva_10,-134.23640822925017
Larva_10,0.07917650826975545
Larva_10,37.52156950584144
Larva_10,-136.10715653251657
Larva_10,33.91855933612465
Larva_10,114.67073314466242
Larva_10,50.04628107166393
Larva_10,103.0177136421756
Larva_10,-170.1740407165542
Larva_10,21.48110768955832
Larva_10,119.8075557257845
Larva_10,-103.378245650156
Larva_10,12.350111841430076
Larva_10,178.1623148562502
Larva_10,140.95165224773797
Larva_10,34.11088185944647
Larva_10,11.586034302099748
Larva_10,-139.18624626670908
Larva_10,141.26766485839659
Larva_100,-323.8607594295268
Larva_100,-195.11298840788763
Larva_100,-233.22074932596027
Larva_100,-7.760530964445025
Larva_100,-231.2005351941002
Larva_100,26.48256075751764
Larva_100,-29.98076987344111
Larva_100,-442.6504283150551
Larva_100,-140.31784539622205
Larva_100,-319.2405750864995
Larva_100,-322.9802969107728
Larva_100,-358.9114803055208
Larva_100,-39.012355944624986
Larva_100,-183.1548075538669
Larva_100,-334.7977308980384
Larva_100,4.911398995032057
Larva_100,-230.02148788552674
Larva_100,-42.79235281189253
Larva_100,-5.259481054912086
Larva_100,-319.5975991864838
Larva_100,-202.97503785448998
Larva_100,-323.3501074737277
Larva_100,-28.228162428130478
Larva_100,-344.5459390488628
Larva_100,-29.48287114057749
Larva_100,-108.13942402635307
Larva_100,-41.43269398580972
Larva_100,-138.343333232044
Larva_100,-39.32099056124805
Larva_100,-42.295597111988485
Larva_100,-101.36808164721378
Larva_100,-126.0963306475318
Larva_100,-369.0161328156636
Larva_100,-344.0163913720584
Larva_100,-42.363471972664485
Larva_100,-105.85404682338785
Larva_100,-368.7441027287228
Larva_100,-161.1449534668958
Larva_100,-339.30478610381857
Larva_100,-147.76118541547388
Larva_100,-98.11394366459136
Larva_100,-353.9986835208472
Larva_100,-330.92966299651494
Larva_100,-129.16575959813267
Larva_100,-57.807910039582076
Larva_100,-345.6610346184864
Larva_100,-440.8550460057486
Larva_100,-48.47296511758
Larva_100,-49.30520099623587
Larva_100,-125.09386825578157
Larva_100,-60.574554523218744
Larva_100,-115.07827211312744
Larva_100,-41.78929885657286
Larva_100,-125.71009428338918
Larva_100,-123.62950607845511
Larva_100,-338.19882694525006
Larva_100,-136.2452734892284
Larva_100,-19.429757487048814
Larva_100,-31.74714665210991
Larva_100,-131.2930722171736
Larva_100,-32.245679348770636
Larva_100,-31.563346276527415
Larva_100,-135.68166366290725
Larva_100,-363.6372169922457
Larva_100,-39.36445216892556
Larva_100,-7.655637566335833
Larva_100,-166.7951585740764
Larva_100,-361.9715927430042
Larva_100,-175.3626470139232
Larva_100,-342.07656462997693
Larva_100,-182.49611548083152
Larva_100,-183.8433924521563
Larva_100,-362.6195097793351
Larva_100,-178.70558665079525
Larva_100,-333.0934934117709
Larva_100,-179.18981317086823
Larva_100,-176.80656767307482
Larva_100,-343.588300077907
Larva_100,9.515051268483157
Larva_100,-185.12997628404196
Larva_100,-93.70691983059648
Larva_100,-154.35285126018462
Larva_100,-169.76284569856733
Larva_100,-173.272329915007
Larva_100,-194.35396515847034
Larva_100,-185.10653341895645
Larva_100,-130.15506938946666
Larva_100,-112.51092356788452
Larva_100,-126.45817152242527
Larva_100,-39.830300230000034
Larva_100,-126.05455811179945
Larva_100,-358.8974751478343
Larva_100,4.142019821924186
Larva_100,-40.37136711260666
Larva_100,-218.70705176019698
Larva_100,-197.13890209260285
Larva_100,-195.7132564715878
Larva_100,-194.9291318939573
Larva_100,-348.50511201041854
Larva_100,-196.68029801892646
Larva_100,-37.6235165819316
Larva_100,-183.0006235102373
Larva_100,-23.970073147548167
Larva_100,-354.68463579196435
Larva_100,-98.88516313862857
Larva_100,-353.00145708998815
Larva_100,-216.43301285112997
Larva_100,-205.07173561405136
Larva_100,-210.26965473007144
Larva_100,-216.25822335108418
Larva_100,-197.82486183555062
Larva_100,-193.79800999253922
Larva_100,37.85674368571582
Larva_100,-433.15934278897504
Larva_100,-215.31875838278825
Larva_100,-333.13553592917066
Larva_100,36.69049250445367
Larva_100,-261.811677980727
Larva_100,-352.90373868678677
Larva_100,-224.38504527847994
Larva_100,-335.0647412176923
Larva_100,-226.54848542628338
Larva_100,-196.7668548371806
Larva_100,-342.21105183544097
Larva_100,-196.94042899600143
Larva_100,-220.67724504750296
Larva_100,-142.78203942061305
Larva_100,-138.58594210984165
Larva_100,-250.17423596033154
Larva_100,-140.15770666431723
Larva_100,-328.4313375725541
Larva_100,-148.82307726866225
Larva_100,-217.94177413441864
Larva_100,-221.34896535114117
Larva_100,-147.59846526612523
Larva_100,-219.54948566588183
Larva_100,-324.6663773600998
Larva_100,-239.14029701349756
Larva_100,-217.30971684736863
Larva_100,-414.1311596787262
Larva_100,-223.20726227584004
Larva_100,-321.3202726964318
Larva_100,-321.76430441260356
Larva_100,-357.5748635659848
Larva_100,-208.1432405869092
Larva_100,-226.1393574560699
Larva_100,-222.04748066685218
Larva_100,-252.7792048490194
Larva_100,-328.9375552897079
Larva_100,-329.3697068400062
Larva_100,-244.24118260887317
Larva_100,-259.9446817561611
Larva_100,-283.29647489947746
Larva_100,30.42312664135339
Larva_100,-230.8667184303639
Larva_100,-235.43011097690814
Larva_100,-249.47972492703846
Larva_100,-220.75091993963926
Larva_100,-236.51996366555602
Larva_100,-219.93269901442818
Larva_100,-220.43504861969933
Larva_100,-339.41407425686333
Larva_100,-337.08884087700153
Larva_100,-328.7535484240459
Larva_100,-342.1872321233432
Larva_100,-247.7104643742064
Larva_100,-253.02527383972281
Larva_100,-357.6615852869735
Larva_100,-338.1651277258471
Larva_100,49.73549625065583
Larva_100,-360.05971119600514
Larva_100,-218.41533110119386
Larva_100,-342.2385260924738
Larva_100,-243.39171947169274
Larva_100,-217.00215072052106
Larva_100,-237.17414123094625
Larva_100,-216.46484199506244
Larva_100,-343.96397200549194
Larva_100,-215.84665811364337
Larva_100,-221.19902452250054
Larva_100,-214.02843792177407
Larva_100,-328.26275741706905
Larva_100,-249.3791826818102
Larva_100,-143.13879901180863
Larva_100,-271.9652144522778
Larva_100,-352.6561742129662
Larva_100,-174.74260897844184
Larva_100,-352.23182967763057
Larva_100,-180.8362026529641
Larva_100,-336.0565061625075
Larva_100,-353.64588023767146
Larva_100,51.99614859501529
Larva_100,-223.26599662549
Larva_100,-161.1285189380228
Larva_100,-218.97447431254417
Larva_100,-181.68168719957833
Larva_100,-321.2833781073778
Larva_100,-214.37826048039693
Larva_100,-180.30776348477897
Larva_100,-354.5673888483685
Larva_100,-201.60977948680247
Larva_100,-190.408828969396
Larva_100,-336.59002379714786
Larva_100,-157.7352403257619
Larva_100,-176.57846116268914
Larva_100,-164.92686822320232
Larva_100,-176.54865954256843
Larva_100,-321.69922239714043
Larva_100,-216.41469274755073
Larva_100,-344.92250319856635
Larva_100,-208.52143538602567
Larva_100,-276.67638487798746
Larva_100,-212.36821865372926
Larva_100,-236.58958128159912
Larva_100,-349.9958364926933
Larva_100,-219.28127213541987
Larva_100,-350.64906762460765
Larva_100,-177.49676207859093
Larva_100,-352.99367284931736
Larva_100,-318.26818838657096
Larva_100,-351.0804586417699
Larva_100,-254.75873511450214
Larva_100,-189.93884078673574
Larva_100,-259.8632742261766
Larva_101,191.86523949112615
Larva_101,449.9605188279965
Larva_101,368.9452103656843
Larva_101,184.87476845739326
Larva_101,525.471084160261
Larva_101,413.99786506574173
Larva_101,465.3422234577128
Larva_101,593.5520139590143
Larva_101,450.105121020991
Larva_101,451.92278702126305
Larva_101,92.8063122790209
Larva_101,412.7254760204545
Larva_101,398.09929783555685
Larva_101,489.1659257304934
Larva_101,412.45109316477726
Larva_101,411.91762213954
Larva_101,465.9790934649342
Larva_101,180.72775288893413
Larva_101,181.17977212157214
Larva_101,411.18212300532264
Larva_101,426.38330302513117
Larva_101,572.8766645198099
Larva_101,419.00010155935325
Larva_101,91.42041053764925
Larva_101,213.01796586401426
Larva_101,452.2336370172868
Larva_101,520.6056215592793
Larva_101,179.17362098358882
Larva_101,466.16642205499244
Larva_101,63.453254222551024
Larva_101,410.88920773006237
Larva_101,204.04311390246832
Larva_101,104.06657375998782
Larva_101,367.3080414365041
Larva_101,114.49474952774445
Larva_101,411.699100239399
Larva_101,421.97211680651515
Larva_101,587.6468144772973
Larva_101,566.6542430527751
Larva_101,580.4059346892076
Larva_101,195.87978095846395
Larva_101,111.97014984520794
Larva_101,352.318128238615
Larva_101,452.6154036485604
Larva_101,445.2298988717434
Larva_101,198.33735177577995
Larva_101,353.4913095039684
Larva_101,179.58240191633934
Larva_101,150.1561074240786
Larva_101,457.8510845606532
Larva_101,369.1955589422587
Larva_101,362.6913751812087
Larva_101,368.10857573531365
Larva_101,451.28804656178585
Larva_101,437.71605156870186
Larva_101,186.29411681928505
Larva_101,176.4228209124938
Larva_101,145.47008587326636
Larva_101,365.9968169908208
Larva_101,440.3986986563343
Larva_101,144.9250480274534
Larva_101,391.2052036844643
Larva_101,364.3391577785352
Larva_101,438.87822162786154
Larva_101,387.9942729312035
Larva_101,405.1498948821246
Larva_101,351.0675285779682
Larva_101,466.6732454625053
Larva_101,535.3906577454248
Larva_101,192.12335123427607
Larva_101,98.5771049425
Larva_101,370.7400559282561
Larva_101,409.09596579489823
Larva_101,112.5942382942582
Larva_101,405.14028569685024
Larva_101,224.71816955247954
Larva_101,97.81912327472679
Larva_101,405.2345696798964
Larva_101,156.7776840903394
Larva_101,155.93977176362927
Larva_101,363.8565717343192
Larva_101,433.12564702713496
Larva_101,188.9466660897208
Larva_101,428.8779129348577
Larva_101,560.668512784311
Larva_101,135.90974770267138
Larva_101,170.4956486148014
Larva_101,591.3452047382953
Larva_101,455.11764347896366
Larva_101,466.4638961725193
Larva_101,442.6376332044339
Larva_101,128.68099385805593
Larva_101,630.93298064336
Larva_101,186.53669614682047
Larva_101,404.9313984062813
Larva_101,402.294886674203
Larva_101,563.8153912538713
Larva_101,370.0302835938115
Larva_101,210.77364117246375
Larva_101,419.1660848665557
Larva_101,196.9451312829644
Larva_101,138.8722618545686
Larva_101,374.666302527283
Larva_101,495.08880053574467
Larva_101,500.0120617550637
Larva_101,400.5248843690139
Larva_101,532.9460611234152
Larva_101,442.65456087568805
Larva_101,272.8338914241638
Larva_101,400.36025345431204
Larva_101,406.3647180560001
Larva_101,271.3739274181293
Larva_101,405.3706291203252
Larva_101,569.9005867826272
Larva_101,443.0169858371899
Larva_101,385.11439600815794
Larva_101,514.786575222809
Larva_101,400.6771909804914
Larva_101,312.3096774873127
Larva_101,313.1418727793164
Larva_101,363.01584510669073
Larva_101,272.4387440313913
Larva_101,448.0815400665669
Larva_101,156.72424388715112
Larva_101,399.1761807659497
Larva_101,276.6928591293241
Larva_101,316.2176496563344
Larva_101,470.7248632858641
Larva_101,497.8637547271821
Larva_101,318.1674182632508
Larva_101,487.1164291360663
Larva_101,249.37499538090492
Larva_101,316.83812321336273
Larva_101,474.6650687845205
Larva_101,300.4199395493877
Larva_101,320.6555511171785
Larva_101,404.42041201369676
Larva_101,313.35477116504256
Larva_101,477.24677175239145
Larva_101,302.8997784358272
Larva_101,314.266152398426
Larva_101,317.17767107618687
Larva_101,302.18004487466743
Larva_101,464.3744219798752
Larva_101,638.1882625071995
Larva_101,298.8746216765208
Larva_101,269.83254167069055
Larva_101,324.45491145656746
Larva_101,282.80798505531925
Larva_101,422.7946413768918
Larva_101,308.56670078147863
Larva_101,357.61714576949265
Larva_101,308.265212863501
Larva_101,293.2700087709651
Larva_101,315.1410336652482
Larva_101,302.37742416210386
Larva_101,315.40894993824134
Larva_101,462.5842537285389
Larva_101,306.3213785101323
Larva_101,317.7147591135179
Larva_101,567.6702156764295
Larva_101,322.4931452761148
Larva_101,303.2340312230416
Larva_101,314.087124977543
Larva_101,319.16596955869267
Larva_101,293.91924266187345
Larva_101,313.9843442221747
Larva_101,444.8884771590254
Larva_101,397.6085758000811
Larva_101,231.3297587608747
Larva_101,380.39971860238984
Larva_101,416.8692888235958
Larva_101,256.0358679737832
Larva_101,141.53674204526504
Larva_101,278.25298552966785
Larva_101,287.70432422001636
Larva_101,243.6465539192702
Larva_101,236.50143404108468
Larva_101,289.40824028309237
Larva_101,315.11171998008246
Larva_101,234.11022024353167
Larva_101,291.2591902097863
Larva_101,151.07336474087106
Larva_101,312.8287560569747
Larva_101,589.884421492417
Larva_101,436.1512279330987
Larva_101,323.74890464311386
Larva_101,502.6339984674855
Larva_101,325.57734933104814
Larva_101,488.6756617023565
Larva_101,229.58732333018708
Larva_101,423.5167082850115
Larva_101,235.28675859975178
Larva_101,490.14430687843037
Larva_101,273.8109378843231
Larva_101,446.8884741103032
Larva_101,298.88346908346784
Larva_101,228.39033383790283
Larva_101,246.24806288884673
Larva_101,483.9252930053773
Larva_101,488.6631068599127
Larva_101,201.5055761964273
Larva_101,335.0098210817729
Larva_101,449.042562512034
Larva_101,314.72072962406764
Larva_101,243.71968668348578
Larva_101,150.1816517182111
Larva_101,416.09588129842825
Larva_101,503.32395670929435
Larva_101,475.2953088338575
Larva_101,370.5193070983934
Larva_101,587.3676126365112
Larva_102,175.88697797121495
Larva_102,396.88419256173466
Larva_102,248.1595584079299
Larva_102,179.78335684320632
Larva_102,245.09372037578476
Larva_102,168.01949712266122
Larva_102,234.48447699067165
Larva_102,268.391858163242
Larva_102,290.3935766399331
Larva_102,244.10643722709327
Larva_102,183.12668706178954
Larva_102,174.55203875015852
Larva_102,164.94430089945342
Larva_102,382.9775312296881
Larva_102,172.52298048451613
Larva_102,276.2430430790576
Larva_102,177.26349863795102
Larva_102,365.48890398505097
Larva_102,150.1577659690302
Larva_102,166.08607161104135
Larva_102,311.1192831369244
Larva_102,363.19204224492785
Larva_102,371.66134716362217
Larva_102,176.74932745980647
Larva_102,169.29453593859503
Larva_102,190.31768555502043
Larva_102,165.26689920970267
Larva_102,364.34536312129484
Larva_102,325.27373565268454
Larva_102,135.9312260337281
Larva_102,136.4804029764486
Larva_102,293.0606214177342
Larva_102,171.10876214791512
Larva_102,328.64929460864585
Larva_102,365.5541813452729
Larva_102,162.0867846945933
Larva_102,286.2743852526881
Larva_102,174.01032922178982
Larva_102,159.33044655875977
Larva_102,174.5570823682666
Larva_102,363.7508760366066
Larva_102,286.9886804563146
Larva_102,288.96999179310797
