AgentID,front_orientation_unwrapped_at_Rturn_start
Larva_1,583.094017393315
Larva_1,324.82858367535215
Larva_1,745.8901369716702
Larva_1,597.976363068146
Larva_1,947.9819329412294
Larva_1,718.7605723624769
Larva_1,741.705398034252
Larva_1,238.42085660561096
Larva_1,679.4389189151444
Larva_1,556.3135762216917
Larva_1,190.63697243357961
Larva_1,123.13316376765952
Larva_1,546.9806628533813
Larva_1,170.47975326703624
Larva_1,405.2830261758411
Larva_1,367.0394101043014
Larva_1,756.1468053494232
Larva_1,356.41762551203965
Larva_1,361.09831501748147
Larva_1,543.1019805019077
Larva_1,633.8358379582143
Larva_1,415.6698333544966
Larva_1,218.94939546354374
Larva_1,329.6110022325051
Larva_1,655.8961085097483
Larva_1,684.1773944760942
Larva_1,728.5454679762496
Larva_1,252.9532733868526
Larva_1,242.1418080230198
Larva_1,356.08034870530895
Larva_1,765.385578723267
Larva_1,155.02738581600133
Larva_1,924.9800200638083
Larva_1,271.7394261944294
Larva_1,203.4450655580777
Larva_1,773.5741862084393
Larva_1,213.32132425976758
Larva_1,693.191918861876
Larva_10,-51.00631583673778
Larva_10,116.65082764085875
Larva_10,178.02960213470942
Larva_10,-82.6087493784217
Larva_10,76.80351964173036
Larva_10,141.8653196407142
Larva_10,83.88320639915455
Larva_10,52.49706328754215
Larva_10,84.91842128515405
Larva_10,15.916949458109992
Larva_10,97.38119435105371
Larva_10,58.296308826400285
Larva_10,130.01375221483636
Larva_10,107.33204897632211
Larva_10,-177.0001292874404
Larva_10,163.7798387371309
Larva_10,-130.3413535061779
Larva_10,178.88818334796235
Larva_10,-88.66813929460126
Larva_10,-92.78077377539863
Larva_10,86.19068096565745
Larva_10,31.376895030333536
Larva_10,149.8441483847773
Larva_10,-134.32537263472832
Larva_10,79.01633321384442
Larva_10,177.94502283799625
Larva_10,78.1116019927172
Larva_10,209.84541043849615
Larva_10,39.10706163327336
Larva_10,45.29893387340247
Larva_10,-190.63356004991465
Larva_10,134.17742600837357
Larva_10,261.4918165915321
Larva_10,63.74637599034088
Larva_10,-43.945631304789316
Larva_10,110.54420173634122
Larva_10,-49.05848038590458
Larva_10,-145.12783110546405
Larva_10,134.34579021321218
Larva_10,105.5755034235095
Larva_10,33.445199191341246
Larva_10,218.39297356555244
Larva_10,-112.28286866120428
Larva_10,124.52019649082595
Larva_10,12.51293698013798
Larva_10,196.43029175867667
Larva_10,-129.16877512552324
Larva_10,-94.83455981414087
Larva_10,-181.3839766918965
Larva_10,82.4002938854636
Larva_10,-182.76378107785382
Larva_10,34.79332731445525
Larva_10,108.63462676124374
Larva_10,25.913935313595278
Larva_10,38.602361613021074
Larva_10,85.07462469381721
Larva_10,-63.875887645736505
Larva_10,28.086663647437504
Larva_10,-175.16213800950953
Larva_10,-183.59462821925797
Larva_10,85.21802229346768
Larva_10,136.75636336454843
Larva_10,38.33679776657221
Larva_10,123.40180482247338
Larva_10,-75.77155866480511
Larva_10,64.06824823049213
Larva_10,-145.37125243151968
Larva_10,109.92921816672404
Larva_10,176.27398893858884
Larva_10,-87.18074949982662
Larva_10,-90.82119428511142
Larva_10,112.62060314670158
Larva_10,232.8468353441282
Larva_10,-179.36070425282043
Larva_10,206.94007787474862
Larva_10,44.55577918633169
Larva_10,150.97731114334053
Larva_10,44.44758877104865
Larva_10,114.95496876932552
Larva_10,42.52023068836941
Larva_10,-133.95306469906126
Larva_10,306.1888871237501
Larva_10,194.72785300416604
Larva_10,194.5756559666986
Larva_10,66.08849507283777
Larva_10,87.64958365826139
Larva_10,183.32869060120086
Larva_10,38.59494883281681
Larva_10,-123.05232259529133
Larva_10,110.73006252186873
Larva_10,-2.4515162125231775
Larva_10,39.32187025375199
Larva_10,238.1549389643648
Larva_10,122.52568697023712
Larva_10,90.16965996272204
Larva_10,113.04414947842935
Larva_10,11.134636157806078
Larva_10,-65.0477298362994
Larva_10,-22.280438775794472
Larva_10,-138.78987445914453
Larva_10,17.818440767464267
Larva_10,46.71097707289271
Larva_10,39.39666482120765
Larva_10,25.56235968456766
Larva_10,-96.61081755312776
Larva_10,50.74209025990812
Larva_10,130.14655031732883
Larva_10,-135.9595933287068
Larva_10,26.887420278913744
Larva_10,179.47401569276226
Larva_10,138.39567685084978
Larva_10,83.27703054902464
Larva_10,174.54327437439824
Larva_10,129.61578575996674
Larva_10,129.6271925273988
Larva_10,42.01805515548281
Larva_10,-95.95025550389839
Larva_10,44.508847533469655
Larva_10,18.19706041985039
Larva_10,150.09080952335088
Larva_10,-139.27415843916074
Larva_10,-99.75044109872543
Larva_10,82.75141941553176
Larva_10,221.29859920582697
Larva_10,317.2910092732476
Larva_10,17.29572037425881
Larva_10,164.6887313447034
Larva_10,48.56549018905077
Larva_10,125.61027909669335
Larva_10,26.411085058743655
Larva_10,132.1193916829686
Larva_10,128.37828658937391
Larva_10,-136.835266793469
Larva_10,132.53219547242853
Larva_10,53.803627422951855
Larva_10,-97.50356756165154
Larva_10,132.5990804708456
Larva_10,98.15232266151314
Larva_10,149.27473669652602
Larva_10,80.02825837323391
Larva_10,151.75894154028634
Larva_10,47.48573720962828
Larva_10,-94.80587578538669
Larva_10,83.268039325773
Larva_10,161.13759586290828
Larva_10,-30.25684229182264
Larva_10,229.93720346767685
Larva_10,111.3522681822579
Larva_10,-148.38600417478293
Larva_10,-152.11394349213802
Larva_10,-50.230457359424285
Larva_10,-102.13100415094299
Larva_10,36.59062690976181
Larva_10,86.5923625135039
Larva_10,-91.93376900624182
Larva_10,-137.51249275118127
Larva_10,127.06564236430555
Larva_10,-82.4824981791522
Larva_10,-86.46762033067583
Larva_10,35.12426705368415
Larva_10,189.2531851627695
Larva_10,151.82927724433316
Larva_10,-81.56470458520099
Larva_10,117.15817982545983
Larva_10,90.15153463052339
Larva_10,204.68337766345093
Larva_10,-146.4744147637874
Larva_10,-97.1162818870084
Larva_10,-83.1623177653106
Larva_10,35.54789719773788
Larva_10,111.4247295966518
Larva_10,-93.2614692825425
Larva_10,83.66474908434184
Larva_10,-128.2692663757338
Larva_10,168.71885976426498
Larva_10,-135.40942348072505
Larva_10,-125.01350695157751
Larva_10,-92.39308647031736
Larva_10,147.62889400802018
Larva_10,254.23173282469017
Larva_10,-83.21838958717184
Larva_10,-147.23787223016512
Larva_10,5.12186707936552
Larva_10,-90.93610886023906
Larva_10,94.4845110406626
Larva_10,-13.86575047345105
Larva_10,-180.43939860155322
Larva_10,172.69545161867762
Larva_10,-144.68187841251617
Larva_10,-91.27520386448424
Larva_10,154.8728486652305
Larva_10,255.1123419370297
Larva_10,73.16477189852745
Larva_10,94.18923296068984
Larva_10,156.35342151621433
Larva_10,135.33533295638972
Larva_10,0.492984052975362
Larva_10,79.36976905523517
Larva_10,181.13173819401499
Larva_10,119.60954623985539
Larva_10,-179.29650085845162
Larva_10,136.76291295412685
Larva_10,158.03990988315184
Larva_10,-84.71744894589321
Larva_10,162.11910676103085
Larva_10,100.64274226645368
Larva_10,264.66005533202355
Larva_10,188.0469689415755
Larva_100,-343.90994839645714
Larva_100,-172.0519862870769
Larva_100,30.61622844354482
Larva_100,-216.03607991204947
Larva_100,-71.8660238959407
Larva_100,-90.80933502200632
Larva_100,-351.84140928867765
Larva_100,-319.93679366430075
Larva_100,-164.32534610645382
Larva_100,-252.10939949564994
Larva_100,-348.58542146159755
Larva_100,-352.8792922215716
Larva_100,-228.75487633594824
Larva_100,-342.3683405784248
Larva_100,-212.04701105955414
Larva_100,-193.4118867984397
Larva_100,39.83703637235026
Larva_100,-151.29190177290226
Larva_100,-339.9183818083307
Larva_100,-325.48949131328493
Larva_100,-122.36633523563803
Larva_100,-19.634114113802266
Larva_100,-203.12792781460178
Larva_100,-92.16710827490449
Larva_100,-338.83295920997557
Larva_100,-215.85706012117012
Larva_100,-329.9020669129683
Larva_100,-129.7754838577075
Larva_100,-139.30995799071565
Larva_100,-214.02518972604452
Larva_100,-207.44655387906602
Larva_100,-338.826687816605
Larva_100,-27.723098620015644
Larva_100,-174.85059110559615
Larva_100,-138.72412094252036
Larva_100,-352.906463494852
Larva_100,-209.64035830931408
Larva_100,-312.3586276695675
Larva_100,-144.29871080265212
Larva_100,-317.43104180258064
Larva_100,-23.58554203701223
Larva_100,-323.0090732234447
Larva_100,-337.8554266997875
Larva_100,-340.44518014513517
Larva_100,-320.1774897762405
Larva_100,-341.09259354020145
Larva_100,-227.92050182886507
Larva_100,-39.251986705742
Larva_100,-46.17068865435775
Larva_100,-348.7396460897671
Larva_100,-248.13818804913603
Larva_100,-149.14092507953958
Larva_100,-231.94723061147639
Larva_100,-334.8624769702777
Larva_100,-93.64825148492814
Larva_100,-212.46835249348229
Larva_100,-9.260581590769373
Larva_100,-197.86967712512197
Larva_100,-335.5528655387615
Larva_100,-136.7337358792895
Larva_100,-130.69325657974113
Larva_100,-135.45454278993995
Larva_100,-221.607708778421
Larva_100,-214.34505762422393
Larva_100,-191.88190585331367
Larva_100,-341.99639770651675
Larva_100,-29.227327624398765
Larva_100,-172.4155016106013
Larva_100,-346.19932614888614
Larva_100,-319.7964937858526
Larva_100,-337.50838892871633
Larva_100,-165.1534449076408
Larva_100,-345.94234931219455
Larva_100,-252.5076530085134
Larva_100,-199.7913826856228
Larva_100,-303.82933857907216
Larva_100,-118.61004099230452
Larva_100,-330.17231947257716
Larva_100,-319.3082478261387
Larva_100,-154.98914440538402
Larva_100,-123.13343217853497
Larva_100,-194.8084482693353
Larva_100,-328.1356513336953
Larva_100,-320.2770056371925
Larva_100,-333.98073236559213
Larva_100,-49.68775093759477
Larva_100,-179.88803890424825
Larva_100,-104.92837719597917
Larva_100,-181.19283891075182
Larva_100,-337.04555342121296
Larva_100,-221.25626205726624
Larva_100,-209.1577445204443
Larva_100,-253.99411193124604
Larva_100,-28.738734259618067
Larva_100,-215.3434574200626
Larva_100,-15.885322840213954
Larva_100,-213.99557948436512
Larva_100,-349.1510137443684
Larva_100,-357.2894731301331
Larva_100,-289.02649000441176
Larva_100,-44.81980687061008
Larva_100,-204.44404486002153
Larva_100,-200.68063099792948
Larva_100,-180.84614928842825
Larva_100,-233.08351287280158
Larva_100,-42.634522474385896
Larva_100,-130.44695170013927
Larva_100,-181.13587745536074
Larva_100,-230.52344483069004
Larva_100,-172.4810906798906
Larva_100,-230.76831830899152
Larva_100,-255.13417357350852
Larva_100,-39.786840722226046
Larva_100,-318.4803839550106
Larva_100,-339.33580530627546
Larva_100,63.068800541316875
Larva_100,-220.1677467352552
Larva_100,-224.57888857039438
Larva_100,-176.73546981070785
Larva_100,-217.9504430104868
Larva_100,-189.0024746794927
Larva_100,-155.45969110428103
Larva_100,-103.38974367405206
Larva_100,-327.80521841579383
Larva_100,-223.44293438939638
Larva_100,-171.11236065281372
Larva_100,-412.57427729164147
Larva_100,-212.5339115851368
Larva_100,-242.23530540300115
Larva_100,-250.14279232000416
Larva_100,-50.25196544516844
Larva_100,-186.49312390036167
Larva_100,-108.85287476134816
Larva_100,5.464618636379996
Larva_100,-180.16853184494778
Larva_100,-168.1363635407365
Larva_100,-316.39297148794117
Larva_100,52.80005704338639
Larva_100,-198.75226845332088
Larva_100,-209.1689589541987
Larva_100,-114.18566419519703
Larva_100,-31.326823900432558
Larva_100,-31.225770025482614
Larva_100,-299.71049968388866
Larva_100,-4.915138173515045
Larva_100,28.99631229305673
Larva_100,-437.94632340421026
Larva_100,-248.44609821166816
Larva_100,-361.01649077905427
Larva_100,-157.52312386393226
Larva_100,-99.70173593696737
Larva_100,-219.61005576788915
Larva_100,-156.96031477186736
Larva_100,-162.08424012357412
Larva_100,-315.01861474197113
Larva_100,-214.0957637624457
Larva_100,-209.29115474219225
Larva_100,-214.0763577767137
Larva_100,-112.32703115816341
Larva_100,-194.4819284747138
Larva_100,-169.15305388442047
Larva_100,-34.148488328977585
Larva_100,-326.73926888602045
Larva_100,-184.71356686461434
Larva_100,53.44455729774967
Larva_100,-319.7514980608639
Larva_100,-331.944611076835
Larva_100,-207.6301385753288
Larva_100,-123.13208040955509
Larva_100,-123.05511643231148
Larva_100,-231.9665463898486
Larva_100,-337.24056693212924
Larva_100,-217.88157344139486
Larva_100,-194.7049105284757
Larva_100,-323.4242397551999
Larva_100,-163.10811019231215
Larva_100,-358.044795725182
Larva_100,-334.88450004255026
Larva_100,6.6770529320630505
Larva_100,-192.67272291217444
Larva_100,-243.65237249729208
Larva_100,37.111120095662876
Larva_100,-23.423148036190845
Larva_100,-322.0160586508797
Larva_100,-329.93904698320426
Larva_100,-148.50426857677937
Larva_100,-39.91974765774034
Larva_100,-126.06503254424577
Larva_100,-259.930047236866
Larva_100,-223.04090325396507
Larva_100,-196.5700588663601
Larva_100,-233.27617295894436
Larva_100,-188.8765445764441
Larva_100,-342.0881107402516
Larva_100,-145.79824666788156
Larva_100,-195.27393792320143
Larva_100,-197.93755740892968
Larva_100,-330.06646765812815
Larva_100,-351.52880791257695
Larva_100,-41.65563376315192
Larva_100,-358.8104990387884
Larva_100,-331.3195305231216
Larva_100,-207.32713686076244
Larva_100,26.340172321806794
Larva_100,-215.1806939467355
Larva_100,-221.95852935122244
Larva_100,-174.12294980918807
Larva_100,-14.719047055448746
Larva_100,-136.5114281636215
Larva_100,-219.1703663370406
Larva_100,-150.49751546552076
Larva_100,-345.3214341857801
Larva_100,-333.20491526108407
Larva_100,-37.27708694510213
Larva_100,-246.70322221096993
Larva_100,-118.60714719143992
Larva_100,-168.26106890566112
Larva_100,-77.72972396469476
Larva_100,37.43120832460902
Larva_100,-357.5116634283911
Larva_100,-350.0761191374963
Larva_100,-168.6341995030837
Larva_100,-326.0984010000609
Larva_100,-189.41232057155864
Larva_100,-35.110207144818936
Larva_100,-143.1139603635409
Larva_100,-24.669083169254264
Larva_100,-95.32659757925319
Larva_100,-316.7416267040198
Larva_100,-97.93247536410726
Larva_101,483.72811403233004
Larva_101,326.8963135475191
Larva_101,290.0202855726933
Larva_101,306.0206997113364
Larva_101,118.25532798177824
Larva_101,248.97790987723252
Larva_101,406.22258295411444
Larva_101,111.33792682580314
Larva_101,116.15571036380594
Larva_101,334.042258989757
Larva_101,388.03635463735895
Larva_101,450.70140979846707
Larva_101,318.5148035483723
Larva_101,422.46309755249274
Larva_101,514.6839133939598
Larva_101,401.24324556782386
Larva_101,210.36614254795725
Larva_101,439.1776626720551
Larva_101,251.01155596199467
Larva_101,158.0104698672854
Larva_101,213.1948280503248
Larva_101,473.51543648432136
Larva_101,201.35972842294086
Larva_101,397.1914217254525
Larva_101,318.7512554513131
Larva_101,572.8492468956665
Larva_101,371.7605494718388
Larva_101,503.3838598918931
Larva_101,320.278651460843
Larva_101,403.38767009408025
Larva_101,445.0900279859236
Larva_101,593.9589687858817
Larva_101,301.5475129622521
Larva_101,436.9485329321078
Larva_101,306.4168498217166
Larva_101,435.11787480735944
Larva_101,235.52989010054074
Larva_101,587.2702514464709
Larva_101,166.94358319746254
Larva_101,375.0106307333239
Larva_101,174.36092348721252
Larva_101,426.7116158997452
Larva_101,593.2772955698251
Larva_101,489.90533569897894
Larva_101,490.8156741253603
Larva_101,322.3585936750755
Larva_101,413.59100045624655
Larva_101,98.72896649493684
Larva_101,387.4659854104775
Larva_101,323.72295134123203
Larva_101,314.4228748359581
Larva_101,320.71141653963997
Larva_101,293.080651071619
Larva_101,488.55332740057446
Larva_101,313.2833805198839
Larva_101,569.1347610315164
Larva_101,359.5023198919658
Larva_101,326.84927508859664
Larva_101,531.0330954594477
Larva_101,387.3586251355778
Larva_101,313.8181562224303
Larva_101,313.8091953140639
Larva_101,155.12877518207424
Larva_101,589.8991595517168
Larva_101,169.77696505378697
Larva_101,197.38082986787904
Larva_101,356.39803803080616
Larva_101,603.260512905842
Larva_101,424.90529593663666
Larva_101,571.6241620967432
Larva_101,318.4291468961216
Larva_101,364.37793014001824
Larva_101,403.31639969273874
Larva_101,449.49330001281163
Larva_101,542.4199283108808
Larva_101,294.2930887715779
Larva_101,326.62775649857196
Larva_101,452.5863974482834
Larva_101,211.6531736498644
Larva_101,453.44985134195696
Larva_101,320.40488744210506
Larva_101,129.51588321693617
Larva_101,591.2685266039624
Larva_101,425.30251926624663
Larva_101,288.1805220614496
Larva_101,534.5837071427887
Larva_101,413.1195434683887
Larva_101,268.3199608661113
Larva_101,479.69590588460477
Larva_101,418.45477834333894
Larva_101,380.54039868234145
Larva_101,466.7649832793386
Larva_101,304.81019606020277
Larva_101,429.49864180445906
Larva_101,148.91712727610008
Larva_101,507.8241036354447
Larva_101,162.8989784196206
Larva_101,321.24438029552084
Larva_101,261.20828163513784
Larva_101,444.8188943801668
Larva_101,192.2704333016155
Larva_101,569.0958486389819
Larva_101,501.5968138188942
Larva_101,443.0934869194522
Larva_101,94.93515559021922
Larva_101,316.9213263587697
Larva_101,140.59112036089874
Larva_101,449.1905713829813
Larva_101,308.5981392662171
Larva_101,456.6309345693366
Larva_101,503.5510113128754
Larva_101,491.7807091036963
Larva_101,181.54221640005838
Larva_101,399.0296404118041
Larva_101,314.2724075341259
Larva_101,186.67839714238428
Larva_101,412.4320364078987
Larva_101,163.08206831173445
Larva_101,467.5965771871456
Larva_101,457.0732602040908
Larva_101,149.94191309032317
Larva_101,479.70521995719173
Larva_101,197.20083315028845
Larva_101,595.0840536184821
Larva_101,448.86734883623876
Larva_101,277.3261893787819
Larva_101,474.78204201661464
Larva_101,592.9658760949982
Larva_101,450.1760909548994
Larva_101,348.50268023166996
Larva_101,319.45137138491856
Larva_101,421.51901317685616
Larva_101,336.6393021729573
Larva_101,364.32331357360096
Larva_101,325.01511334128793
Larva_101,99.28441988996575
Larva_101,452.2104276061426
Larva_101,645.5963161153942
Larva_101,445.33672139437783
Larva_101,532.1320008104701
Larva_101,265.09337635509854
Larva_101,416.6540781141857
Larva_101,273.44909648696853
Larva_101,213.45492553476265
Larva_101,505.9677651089986
Larva_101,366.29338955788245
Larva_101,150.86322575102844
Larva_101,443.8063081266414
Larva_101,499.0475025178268
Larva_101,189.36057763898725
Larva_101,414.1409624775307
Larva_101,146.81234729749892
Larva_101,439.236584428845
Larva_101,488.0461576348464
Larva_101,149.58754217284522
Larva_101,223.98122667515062
Larva_101,366.8529167935254
Larva_101,450.1760249529626
Larva_101,492.73229225019526
Larva_101,319.3733617653036
Larva_101,442.0648393697153
Larva_101,189.96074226987054
Larva_101,267.0918063959626
Larva_101,212.16288279027992
Larva_101,446.24277381271514
Larva_101,257.37632953384434
Larva_101,218.6205095213189
Larva_101,450.21660091923417
Larva_101,306.29291826336663
Larva_101,489.25996977732905
Larva_101,667.4354002001318
Larva_101,137.95680290362606
Larva_101,500.07484658252264
Larva_101,362.444407617095
Larva_101,453.55472927821376
Larva_101,335.30038650942305
Larva_101,406.2856444844607
Larva_101,406.14298632958867
Larva_101,255.96823576848172
Larva_101,438.3390405288344
Larva_101,582.4743193909424
Larva_101,391.98047183149487
Larva_101,244.01042561062303
Larva_101,315.59576571583966
Larva_101,378.1194330069436
Larva_101,419.6105589027603
Larva_101,115.34884911565833
Larva_101,484.44368994299793
Larva_101,450.8887079738035
Larva_101,380.9321839941914
Larva_101,418.27645998995786
Larva_101,523.6231274770411
Larva_101,590.3416093306012
Larva_101,492.64849074232376
Larva_101,411.90637076197146
Larva_101,547.2563088956466
Larva_101,317.54422563094903
Larva_101,281.3818946772431
Larva_101,283.835975669574
Larva_101,422.1767159068837
Larva_101,273.31464078173383
Larva_101,156.2353331889719
Larva_101,183.06110836667852
Larva_101,429.89711493914666
Larva_101,304.4808490813955
Larva_101,205.18148682773224
Larva_101,113.26187740734683
Larva_101,152.51515472879123
Larva_101,418.330552098408
Larva_101,450.33248218446647
Larva_101,486.7060675214598
Larva_101,370.5268881563844
Larva_101,403.51830571244574
Larva_101,222.31148090579018
Larva_101,300.9193967246098
Larva_101,226.49410707584642
Larva_101,397.3947435627711
Larva_102,394.02838935037096
Larva_102,439.32225221784586
Larva_102,173.43735124500645
Larva_102,271.91407255557544
Larva_102,233.2304220654874
Larva_102,677.9568535454682
Larva_102,162.08847466755594
Larva_102,177.36200839806168
Larva_102,370.66992516874507
Larva_102,316.53422976782315
Larva_102,118.2107553450889
Larva_102,136.176852788235
Larva_102,240.4409003958564
Larva_102,288.73045810900817
Larva_102,182.62108434790366
Larva_102,172.96662438833303
Larva_102,93.98049597624244
Larva_102,787.555645084077
Larva_102,364.58499963243077
Larva_102,858.9090008328712
Larva_102,680.6108013685342
Larva_102,92.93427953038525
Larva_102,161.33025199065145
Larva_102,231.4074218429783
Larva_102,273.4904497225409
Larva_102,277.1125615437962
Larva_102,843.5263897845749
Larva_102,363.5175853714154
Larva_102,181.7797503463889
Larva_102,162.19840714061084
Larva_102,228.6022372275069
Larva_102,182.04053271687633
Larva_102,638.5730623510084
Larva_102,642.5570250973625
Larva_102,313.37881323280146
Larva_102,868.5644278030602
Larva_102,355.33115733532287
Larva_102,232.78279918738053
Larva_102,355.39760593408926
Larva_102,412.9715485292026
Larva_102,107.59961073437424
Larva_102,171.83188304842022
