92  ,6.03358,2.22308   ,6.38033,2.02224   ,6.73991,1.86855   ,7.07771,1.70468    ,7.39585,1.49564  ,7.70753,1.24134   ,8.03439,1.02658   ,8.37822,0.877261  ,8.76315,0.759892  ,9.12846,0.668342  ,9.50905,0.590627  ,9.84352,0.51969   ,6.03358,2.22308   ,6.50004,2.31073   ,6.87211,2.17704     ,7.21927,2.0376    ,7.54361,1.86829   ,7.88475,1.63552   ,8.24242,1.39459    ,8.59861,1.22115   ,8.94288,1.08399   ,9.23198,0.962749  ,9.53982,0.837756  ,9.84352,0.51969   ,9.35503,0.369077  ,8.89843,0.402082  ,8.46799,0.468042  ,8.0559 ,0.570551  ,7.73139,0.710962  ,7.43971,0.919552   ,7.15874,1.18996     ,6.8427 ,1.42345    ,6.50721,1.60195    ,6.15834,1.7836    ,7.80752,-1.27068  ,0.457968   ,488,106934,51.8483,10.4679,122.225,0
93  ,6.07392,2.25378   ,6.42076,2.01008   ,6.72646,1.82134   ,7.07733,1.61641    ,7.41411,1.40375  ,7.71175,1.18848   ,8.05542,0.954478  ,8.409  ,0.80285   ,8.78818,0.7029    ,9.1708 ,0.621641  ,9.50657,0.549968  ,9.8828 ,0.492488  ,6.07392,2.25378   ,6.56233,2.2869    ,6.8652 ,2.15762     ,7.20464,1.98902   ,7.53298,1.80103   ,7.81984,1.62006   ,8.16341,1.38174    ,8.49747,1.19652   ,8.84146,1.05955   ,9.19772,0.931188  ,9.50294,0.818965  ,9.8828 ,0.492488  ,9.40059,0.304182  ,9.03241,0.335345  ,8.62682,0.372372  ,8.21522,0.443448  ,7.85006,0.585292  ,7.50382,0.831108   ,7.1981 ,1.07165     ,6.85263,1.30226    ,6.48476,1.54563    ,6.17985,1.79788   ,7.81891,-1.21701  ,0.469061   ,499,108376,52.3019,10.4967,123.296,0
94  ,9.9159 ,0.48974   ,9.53444,0.558936  ,9.15298,0.628131  ,8.77581,0.717849   ,8.39865,0.807558 ,8.0594 ,0.995187  ,7.72014,1.18283   ,7.39874,1.39962   ,7.07733,1.61641   ,6.75009,1.82427   ,6.42283,2.03214   ,6.09558,2.24001   ,9.9159 ,0.48974   ,9.57881,0.803517  ,9.22017,0.949571    ,8.51081,0.982855  ,8.54392,1.18286   ,8.0594 ,1.4131    ,7.94228,1.5455     ,7.82644,1.39962   ,7.30993,1.97246   ,7.16443,1.82427   ,6.59427,2.37502   ,6.09558,2.24001   ,6.25139,1.68926   ,6.33574,1.82427   ,6.84473,1.26036   ,6.97104,1.39962   ,7.498  ,0.820149  ,8.0594 ,0.577269   ,8.25339,0.43226     ,9.04082,0.452844   ,9.0858 ,0.30669    ,9.49007,0.314354  ,8.0594 ,-8.21851  ,           ,   ,      ,       ,       ,       ,2
95  ,9.91958,0.467684  ,9.57106,0.632291  ,9.22253,0.796908  ,8.84754,0.886099   ,8.47256,0.975301 ,8.13526,1.16184   ,7.79797,1.3484    ,7.47842,1.56394   ,7.15887,1.77948   ,6.8335 ,1.98615   ,6.50814,2.19282   ,6.18279,2.39949   ,9.91958,0.467684  ,9.40361,0.799745  ,9.32607,1.09212     ,9.1    ,1.13856   ,8.61097,1.33284   ,8.13526,1.55999   ,8.00954,1.69395    ,7.47842,1.9714    ,7.38079,2.11846   ,7.04515,2.31936   ,6.87335,2.19282   ,6.18279,2.39949   ,6.14294,2.19282   ,6.62186,1.65295   ,6.93694,1.44051   ,7.47842,1.15647   ,7.58639,1.00285   ,8.13526,0.763704   ,8.33415,0.617759    ,8.59507,0.633635   ,9.11898,0.501694   ,9.73851,0.464837  ,8.13526,-8.05185  ,           ,   ,      ,       ,       ,       ,2
96  ,10.0827,0.467684  ,9.73413,0.632291  ,9.3856 ,0.796908  ,9.01061,0.886099   ,8.63563,0.975301 ,8.29834,1.16184   ,7.96104,1.3484    ,7.64149,1.56394   ,7.32194,1.77948   ,6.99658,1.98615   ,6.67122,2.19282   ,6.34586,2.39949   ,10.0827,0.467684  ,9.56668,0.799745  ,9.48914,1.09212     ,9.26308,1.13856   ,8.77404,1.33284   ,8.29834,1.55999   ,8.17262,1.69395    ,7.64149,1.9714    ,7.54387,2.11846   ,7.20822,2.31936   ,7.03642,2.19282   ,6.34586,2.39949   ,6.30601,2.19282   ,6.78493,1.65295   ,7.10001,1.44051   ,7.64149,1.15647   ,7.74946,1.00285   ,8.29834,0.763704   ,8.49722,0.617759    ,8.75815,0.633635   ,9.28206,0.501694   ,9.90159,0.464837  ,8.29834,-8.05185  ,           ,   ,      ,       ,       ,       ,2
97  ,10.0626,0.740851  ,9.68332,0.809648  ,9.30406,0.878445  ,8.92907,0.967637   ,8.5541 ,1.05684  ,8.2168 ,1.24338   ,7.8795 ,1.42994   ,7.55995,1.64547   ,7.2404 ,1.86102   ,6.91504,2.06769   ,6.58968,2.27436   ,6.26433,2.48103   ,10.0626,0.740851  ,9.72559,1.04265   ,9.36817,1.18465     ,9.18154,1.2201    ,8.69251,1.41438   ,8.2168 ,1.64152   ,8.09108,1.77548    ,7.55995,2.05294   ,7.46233,2.2       ,7.12669,2.4009    ,6.95488,2.27436   ,6.26433,2.48103   ,6.22447,2.27436   ,6.70339,1.73449   ,7.01848,1.52204   ,7.55995,1.23801   ,7.66793,1.08439   ,8.2168 ,0.845241   ,8.41568,0.699297    ,8.67661,0.715172   ,9.23995,0.572243   ,9.64105,0.576642  ,8.2168 ,-7.97032  ,           ,   ,      ,       ,       ,       ,2
98  ,10.1113,1.13854   ,9.74845,1.00849   ,9.3856 ,0.878445  ,9.01061,0.967637   ,8.63563,1.05684  ,8.29834,1.24338   ,7.96104,1.42994   ,7.64149,1.64547   ,7.32194,1.86102   ,6.99658,2.06769   ,6.67122,2.27436   ,6.34586,2.48103   ,10.1113,1.13854   ,9.66854,1.23142   ,9.3683 ,1.19081     ,9.26308,1.2201    ,8.77404,1.41438   ,8.29834,1.64152   ,8.17262,1.77548    ,7.64149,2.05294   ,7.54387,2.2       ,7.20822,2.4009    ,7.03642,2.27436   ,6.34586,2.48103   ,6.30601,2.27436   ,6.78493,1.73449   ,7.10001,1.52204   ,7.64149,1.23801   ,7.74946,1.08439   ,8.29834,0.845241   ,8.49722,0.699297    ,8.75815,0.715172   ,9.4029 ,0.566082   ,9.82835,0.785571  ,8.29834,-7.97032  ,           ,   ,      ,       ,       ,       ,2
99  ,10.1113,1.13854   ,9.74845,1.00849   ,9.3856 ,0.878445  ,9.01061,0.967637   ,8.63563,1.05684  ,8.29834,1.24338   ,7.96104,1.42994   ,7.64149,1.64547   ,7.32194,1.86102   ,6.99658,2.06769   ,6.67122,2.27436   ,6.34586,2.48103   ,10.1113,1.13854   ,9.66854,1.23142   ,9.3683 ,1.19081     ,9.26308,1.2201    ,8.77404,1.41438   ,8.29834,1.64152   ,8.17262,1.77548    ,7.64149,2.05294   ,7.54387,2.2       ,7.20822,2.4009    ,7.03642,2.27436   ,6.34586,2.48103   ,6.30601,2.27436   ,6.78493,1.73449   ,7.10001,1.52204   ,7.64149,1.23801   ,7.74946,1.08439   ,8.29834,0.845241   ,8.49722,0.699297    ,8.75815,0.715172   ,9.4029 ,0.566082   ,9.82835,0.785571  ,8.29834,-7.97032  ,           ,   ,      ,       ,       ,       ,2
100 ,10.1928,1.13854   ,9.82998,1.00849   ,9.46714,0.878445  ,9.09215,0.967637   ,8.71717,1.05684  ,8.37987,1.24338   ,8.04258,1.42994   ,7.72303,1.64547   ,7.40348,1.86102   ,7.07812,2.06769   ,6.75275,2.27436   ,6.4274 ,2.48103   ,10.1928,1.13854   ,9.75008,1.23142   ,9.44984,1.19081     ,9.34461,1.2201    ,8.85558,1.41438   ,8.37987,1.64152   ,8.25415,1.77548    ,7.72303,2.05294   ,7.62541,2.2       ,7.28976,2.4009    ,7.11796,2.27436   ,6.4274 ,2.48103   ,6.38755,2.27436   ,6.86647,1.73449   ,7.18155,1.52204   ,7.72303,1.23801   ,7.831  ,1.08439   ,8.37987,0.845241   ,8.57876,0.699297    ,8.83968,0.715172   ,9.48444,0.566082   ,9.90989,0.785571  ,8.37987,-7.97032  ,           ,   ,      ,       ,       ,       ,2
101 ,10.4927,1.16627   ,10.1086,1.13457   ,9.72442,1.10286   ,9.33913,1.09197    ,8.95383,1.08107  ,8.57973,1.17397   ,8.20565,1.26686   ,7.8861 ,1.4824    ,7.56655,1.69795   ,7.24119,1.90462   ,6.91583,2.11129   ,6.59048,2.31796   ,10.4927,1.16627   ,9.9411 ,1.30203   ,9.7071 ,1.41522     ,9.59159,1.34444   ,8.99498,1.46225   ,8.97788,1.17397   ,8.37027,1.63708    ,7.8861 ,1.88987   ,7.78848,2.03693   ,7.45284,2.23782   ,7.28103,2.11129   ,6.59048,2.31796   ,6.55062,2.11129   ,7.02954,1.57141   ,7.34462,1.35897   ,7.8861 ,1.07493   ,8.04103,0.89664   ,8.18159,1.17397    ,8.91267,0.699894    ,9.08666,0.839508   ,9.74174,0.790498   ,10.276 ,0.967119  ,8.57973,-8.03973  ,           ,   ,      ,       ,       ,       ,2
102 ,6.76904,2.26633   ,7.12873,2.00794   ,7.43159,1.79854   ,7.77716,1.5552     ,8.08708,1.36069  ,8.44375,1.21502   ,8.83629,1.11766   ,9.2557 ,1.07408   ,9.60882,1.06824   ,10.054 ,1.08733   ,10.425 ,1.10117   ,10.7921,1.099     ,6.76904,2.26633   ,7.19896,2.2866    ,7.48157,2.17624     ,7.78698,2.00875   ,8.06729,1.83536   ,8.37778,1.67771   ,8.69704,1.55328    ,9.10201,1.47085   ,9.48027,1.43047   ,9.97255,1.38821   ,10.3843,1.33519   ,10.7921,1.099     ,10.3467,0.86472   ,10.0079,0.779878  ,9.61405,0.703636  ,9.29973,0.684775  ,8.87483,0.701038  ,8.4162 ,0.782635   ,8.02124,0.933168    ,7.67297,1.16706    ,7.27937,1.49296    ,6.96218,1.79344   ,8.6431 ,-1.35202  ,0.279421   ,490,107903,53.3659,11.0792,123.74 ,0
103 ,6.79048,2.1589    ,7.14826,1.9907    ,7.51529,1.79503   ,7.81998,1.577      ,8.13361,1.36068  ,8.5057 ,1.18572   ,8.90222,1.09661   ,9.30336,1.06018   ,9.65925,1.05529   ,10.0732,1.06906   ,10.4478,1.07451   ,10.7986,1.03297   ,6.79048,2.1589    ,7.21522,2.24893   ,7.61701,2.13133     ,7.91001,1.97555   ,8.19799,1.79872   ,8.52296,1.62209   ,8.8504 ,1.51016    ,9.20598,1.45147   ,9.5524 ,1.41804   ,9.99743,1.38098   ,10.4141,1.31694   ,10.7986,1.03297   ,10.3645,0.834263  ,10.0154,0.7518    ,9.62358,0.691145  ,9.26102,0.676235  ,8.83064,0.702263  ,8.38867,0.784039   ,7.98003,0.978973    ,7.64093,1.24356    ,7.32679,1.51543    ,6.98596,1.77521   ,8.68773,-1.33194  ,0.28499    ,486,106580,52.5993,10.4093,122.912,0
104 ,6.84578,2.0747    ,7.24817,1.92399   ,7.60072,1.77706   ,7.95919,1.54419    ,8.27857,1.3254   ,8.63482,1.16128   ,8.99799,1.082     ,9.41201,1.04503   ,9.84217,1.04147   ,10.1845,1.05449   ,10.5751,1.07688   ,10.9689,1.11427   ,6.84578,2.0747    ,7.3075 ,2.17189   ,7.7049 ,2.0961      ,8.07444,1.93767   ,8.3692 ,1.76007   ,8.66743,1.59697   ,8.95749,1.49733    ,9.30752,1.42999   ,9.71521,1.38459   ,10.073 ,1.3521    ,10.4936,1.30807   ,10.9689,1.11427   ,10.5309,0.837368  ,10.1616,0.750546  ,9.8279 ,0.695674  ,9.37364,0.667466  ,8.90962,0.686745  ,8.49213,0.762281   ,8.09442,0.949362    ,7.7543 ,1.21441    ,7.40322,1.50619    ,7.08198,1.71365   ,8.78708,-1.30991  ,0.270571   ,491,107352,53.5735,10.4983,123.841,0
105 ,6.90978,2.0046    ,7.31241,1.87369   ,7.69117,1.75979   ,8.01001,1.5928     ,8.34802,1.36622  ,8.661  ,1.18709   ,9.01575,1.06219   ,9.42216,0.998173  ,9.79483,0.989812  ,10.1732,1.00361   ,10.6058,1.02534   ,10.9375,1.05185   ,6.90978,2.0046    ,7.34418,2.17941   ,7.72949,2.11625     ,8.07409,2.00349   ,8.41515,1.81896   ,8.69258,1.64018   ,8.99491,1.4893     ,9.36932,1.40244   ,9.74034,1.35734   ,10.1267,1.31691   ,10.5645,1.25516   ,10.9375,1.05185   ,10.5275,0.789224  ,10.0934,0.684337  ,9.72387,0.620835  ,9.35354,0.604522  ,8.92868,0.663166  ,8.53598,0.77956    ,8.19505,0.970005    ,7.86177,1.23582    ,7.54991,1.44182    ,7.17167,1.59577   ,8.82202,-1.30674  ,0.2932     ,494,106784,52.1877,10.7561,123.255,0
106 ,6.96078,1.92148   ,7.34   ,1.83614   ,7.71888,1.72495   ,8.07489,1.56692    ,8.40368,1.36979  ,8.72268,1.18283   ,9.08271,1.04517   ,9.50954,0.976833  ,9.90951,0.964193  ,10.2449,0.970065  ,10.6393,0.979839  ,10.9969,0.987613  ,6.96078,1.92148   ,7.3621 ,2.15435   ,7.74469,2.09015     ,8.10304,1.9797    ,8.42218,1.83999   ,8.72379,1.65401   ,9.04812,1.47627    ,9.42656,1.36739   ,9.80772,1.31222   ,10.1532,1.27219   ,10.5723,1.21004   ,10.9969,0.987613  ,10.5788,0.746366  ,10.2026,0.664759  ,9.87679,0.616107  ,9.46309,0.597713  ,9.00644,0.645091  ,8.62775,0.76026    ,8.29418,0.957066    ,7.94862,1.20516    ,7.5863 ,1.39747    ,7.21161,1.54249   ,8.85569,-1.2899   ,0.295134   ,494,107773,51.9312,11.0244,123.497,0
107 ,6.94587,1.98912   ,7.31519,1.83881   ,7.69594,1.69625   ,8.05181,1.55315    ,8.37837,1.38231  ,8.74422,1.16642   ,9.10571,1.03044   ,9.49685,0.970702  ,9.86223,0.955852  ,10.2918,0.962799  ,10.6305,0.973469  ,11.0017,0.972792  ,6.94587,1.98912   ,7.37089,2.1592    ,7.75155,2.05661     ,8.11555,1.93226   ,8.44647,1.79297   ,8.79168,1.61405   ,9.09532,1.4596     ,9.41691,1.3638    ,9.75236,1.31502   ,10.1982,1.26581   ,10.5718,1.2124    ,11.0017,0.972792  ,10.5574,0.730719  ,10.2458,0.655542  ,9.82471,0.59852   ,9.43632,0.590468  ,9.00152,0.631793  ,8.60423,0.767865   ,8.21851,1.02607     ,7.89074,1.216      ,7.53348,1.3771     ,7.15163,1.55897   ,8.85382,-1.2784   ,0.290713   ,498,108382,52.39  ,10.6295,122.912,0
108 ,7.12296,2.26024   ,7.41839,1.94262   ,7.74324,1.76473   ,8.11601,1.56822    ,8.43333,1.42304  ,8.79992,1.25686   ,9.18588,1.08457   ,9.58402,0.984935  ,9.96877,0.95411   ,10.3599,0.964491  ,10.7493,0.982726  ,11.0993,0.999218  ,7.12296,2.26024   ,7.59949,2.21886   ,7.90502,2.07814     ,8.24388,1.92935   ,8.54345,1.80522   ,8.90283,1.66675   ,9.256  ,1.49123    ,9.59353,1.37158   ,9.93844,1.31041   ,10.3263,1.26568   ,10.724 ,1.21418   ,11.0993,0.999218  ,10.648 ,0.74541   ,10.2632,0.657224  ,9.86808,0.600839  ,9.45322,0.619013  ,9.01224,0.716187  ,8.60572,0.891016   ,8.23163,1.08067     ,7.89761,1.25253    ,7.48641,1.50181    ,7.15044,1.72448   ,8.91882,-1.32342  ,0.311457   ,498,108744,53.1749,10.1878,124.326,0
