AgentID,rear_orientation_unwrapped_at_stride_start
Larva_10,-346.53360516972145
Larva_10,-301.7617531891856
Larva_10,-380.02724633453823
Larva_10,-326.0526307064743
Larva_10,-294.69461199715533
Larva_10,-498.5802754766757
Larva_10,-465.9982292230688
Larva_10,-78.5894303715767
Larva_10,-97.69656771762115
Larva_10,-289.6681796012455
Larva_10,-330.7428670572792
Larva_10,-315.0121842552822
Larva_10,-300.2592719115038
Larva_10,-466.9383283913423
Larva_10,-155.9585333684511
Larva_10,-284.53069840847047
Larva_10,-523.4983679248327
Larva_10,-330.6155858711715
Larva_10,-284.67105540276435
Larva_10,-465.42024139297365
Larva_10,-529.6612859704488
Larva_10,-331.32409733186137
Larva_10,-333.81901149208215
Larva_10,-297.8809705224136
Larva_10,-332.07518368505646
Larva_10,-328.0238441167269
Larva_10,-270.9037653850066
Larva_10,-246.6066262026636
Larva_10,-222.67990372116492
Larva_10,-227.27907753969063
Larva_10,-222.69829929934838
Larva_10,-403.95252544514454
Larva_10,-459.32114475986816
Larva_10,-221.80497425474474
Larva_10,-458.28216783922227
Larva_10,-217.91802536838387
Larva_10,-459.99064822540885
Larva_10,-273.99097695762697
Larva_10,-458.87052365752527
Larva_10,-227.8439837876208
Larva_10,-460.6672256335522
Larva_10,-275.2751378484038
Larva_10,-234.86256686165706
Larva_10,-226.99847816055913
Larva_10,-225.3198066252004
Larva_10,-220.28236422000796
Larva_10,-460.9602289898958
Larva_10,-193.17905796296057
Larva_10,-461.3638962454846
Larva_10,-187.999971830415
Larva_10,-228.40754836821
Larva_10,-180.28215164815887
Larva_10,-474.5264630621637
Larva_10,-172.83077451925374
Larva_10,-267.1246281950473
Larva_10,-169.1470180903459
Larva_10,-235.37797114213666
Larva_10,-469.6677956566522
Larva_10,-181.03981113177412
Larva_10,-192.8942006142424
Larva_10,-465.4000186128336
Larva_10,-265.328847805367
Larva_10,-205.92193158540186
Larva_10,-222.71759110749372
Larva_10,-269.3016250981064
Larva_10,-400.70297630504456
Larva_10,-272.34726944907726
Larva_10,-229.40112673289244
Larva_10,-231.351872303875
Larva_10,-502.39600292715176
Larva_10,-377.2506919623668
Larva_10,-490.4655122691197
Larva_10,-467.9700760996991
Larva_10,-448.340472607278
Larva_10,-238.62085560039242
Larva_10,-439.88246717620154
Larva_10,-357.8527908546052
Larva_10,-249.71160857628786
Larva_10,-249.51060151772631
Larva_10,-439.5014124230277
Larva_10,-251.10136477424882
Larva_10,-441.619369347463
Larva_10,-224.4766847863901
Larva_10,-231.18470118947812
Larva_10,-440.06743577979154
Larva_10,-370.16287560652495
Larva_10,-144.27633184883496
Larva_10,-502.577648321883
Larva_10,-161.75200774652984
Larva_10,-470.1185148107102
Larva_10,-401.6200939900662
Larva_10,-15.682088263982429
Larva_10,-216.2941824278499
Larva_10,-113.1698110171016
Larva_10,-208.07097063822005
Larva_10,-297.168516739879
Larva_10,-484.8342015763833
Larva_10,-215.60705438832358
Larva_10,-500.7456857020668
Larva_10,-205.13119794888686
Larva_10,-501.71190183926535
Larva_10,-210.59903229883054
Larva_10,-501.88053057284566
Larva_10,-324.0949798565357
Larva_10,-178.71203111551984
Larva_10,-393.1729420927755
Larva_10,-497.3022350624881
Larva_10,-38.119999886930536
Larva_10,-484.13406753983895
Larva_10,-192.6613041805028
Larva_10,-481.4205829211156
Larva_10,-261.08921335731065
Larva_10,-493.0703667007246
Larva_10,-261.38875837012426
Larva_10,-262.55276077767604
Larva_10,-313.5687135471783
Larva_10,-264.1690988240455
Larva_10,-267.97838555241447
Larva_10,-59.06927018233444
Larva_10,-263.8708116078244
Larva_10,-365.6528480416598
Larva_10,-255.2408680511284
Larva_10,-248.62705718000322
Larva_10,-494.45424868978375
Larva_10,-298.9070962641961
Larva_10,-250.17296675646116
Larva_10,-495.9810362402218
Larva_10,-317.67534136940793
Larva_10,-471.8944715352453
Larva_10,-268.7362699734779
Larva_10,-491.85378032518753
Larva_10,-213.59811587555208
Larva_10,-214.68588298324948
Larva_10,-328.5339323286921
Larva_10,-223.4929475655431
Larva_10,-492.56980322582
Larva_10,-240.82564280214802
Larva_10,-266.34238222612544
Larva_10,-369.70457393452085
Larva_10,-274.7796746765553
Larva_10,-156.26880516098117
Larva_10,-324.23942872416615
Larva_10,-270.7423811488723
Larva_10,-471.9575967080932
Larva_10,-264.5955724159822
Larva_10,-351.4414728600151
Larva_10,-474.15624191280637
Larva_10,-495.0146514674082
Larva_10,-495.11843621453534
Larva_10,-302.60534791509457
Larva_10,-249.44708399009426
Larva_10,-214.45129758112682
Larva_10,-218.90785742622737
Larva_10,-309.9292192686434
Larva_10,-222.95232726993498
Larva_10,-530.1330795135954
Larva_10,-216.21295937273845
Larva_10,-220.4051419109788
Larva_10,-207.78694807556604
Larva_10,-225.4391424987666
Larva_10,-224.88577169332564
Larva_10,-529.5657865526357
Larva_10,-213.11259331781
Larva_10,-276.44115789558634
Larva_10,-517.649555170128
Larva_10,-199.0329913742828
Larva_10,-128.4104724773702
Larva_10,-289.63724234331505
Larva_10,-529.8623881009327
Larva_10,-532.9734270960063
Larva_10,-211.05729694293996
Larva_10,-227.66332255972318
Larva_10,-224.77964373606335
Larva_10,-231.52381877514742
Larva_10,-171.02546711958928
Larva_10,-217.82777418468916
Larva_10,-317.41141977052985
Larva_10,-503.93629670120424
Larva_10,-519.7611479308385
Larva_10,-493.83623890318535
Larva_10,-241.11598967732925
Larva_10,-388.8464201552723
Larva_100,-192.29555351402678
Larva_100,-222.50128618697116
Larva_100,-197.4612878202895
Larva_100,-231.07228608706623
Larva_100,-223.57740186631426
Larva_100,-224.02253133451325
Larva_100,-191.428457338561
Larva_100,-194.35852889709207
Larva_100,-197.52614020064004
Larva_100,-220.95934585212444
Larva_100,-221.53624096375384
Larva_100,-188.04280594567064
Larva_100,-189.37673978004415
Larva_100,-197.24698385215535
Larva_100,-190.26193808984857
Larva_100,-197.68257550871246
Larva_100,-225.63189364100046
Larva_100,-186.5398176698202
Larva_100,-205.70665245489673
Larva_100,-233.08929295374355
Larva_100,-80.13165780859936
Larva_100,-95.6238026585584
Larva_100,-107.58612323403156
Larva_100,-118.28314690867568
Larva_100,-112.62673181658161
Larva_100,-110.98855701851804
Larva_100,-117.27046830409328
Larva_100,-112.50205538038573
Larva_100,-107.02420290931502
Larva_100,-109.28323323675673
Larva_100,-102.86716229292749
Larva_100,-94.53144503937018
Larva_100,-93.83776001580635
Larva_100,-96.05257341337297
Larva_100,-98.5150179147917
Larva_100,-92.482950867733
Larva_100,-94.2428542122582
Larva_100,-111.55438117896189
Larva_100,-122.24144099440517
Larva_100,-128.860257486882
Larva_100,49.339927187336684
Larva_100,-122.22959418060206
Larva_100,-116.34603404843851
Larva_100,-64.32770516100454
Larva_100,-43.94225895343217
Larva_100,37.366810109971105
Larva_100,-48.34009893488855
Larva_100,18.512013477150678
Larva_100,4.102584177487114
Larva_100,-4.643494585142817
Larva_100,-7.434737854686719
Larva_100,-3.683213701498899
Larva_100,-31.202081738506127
Larva_100,-24.705526859278354
Larva_100,-24.383994763466784
Larva_100,16.958312257429156
Larva_100,-24.41540136640602
Larva_100,-30.121197908301415
Larva_100,-115.69911249288306
Larva_100,-27.261881783413944
Larva_100,-32.4690921040626
Larva_100,-36.02939802753293
Larva_100,-32.24252969609414
Larva_100,-28.950716193258913
Larva_100,-26.356452810829854
Larva_100,-23.3309919237172
Larva_100,-19.8631955811382
Larva_100,-20.276721406315453
Larva_100,-30.957883885444854
Larva_100,-41.63839517858677
Larva_100,-45.969859567426596
Larva_100,-27.473454900927013
Larva_100,-109.96624626610357
Larva_100,-131.11400208408946
Larva_100,-155.19101632548146
Larva_100,-159.22730652301445
Larva_100,-158.39937472018656
Larva_100,-157.84093678564096
Larva_100,-160.62559436279992
Larva_100,-155.19517513570636
Larva_100,-146.59072026706355
Larva_100,-159.76558471921788
Larva_100,-180.27346872140907
Larva_100,-193.1483764826017
Larva_100,-198.84519663568355
Larva_100,-200.88491866190637
Larva_100,-158.8673658848656
Larva_100,-200.2736219906992
Larva_100,-206.16444959565902
Larva_100,-208.38570461111044
Larva_100,-209.7558020499394
Larva_100,-210.89118062053257
Larva_100,-209.12535619019994
Larva_100,-215.10889218606016
Larva_100,-224.04913638413677
Larva_100,-231.5374108995857
Larva_100,-233.2555856327078
Larva_100,-237.19931462537988
Larva_100,-232.9243663144583
Larva_100,-202.27206298655872
Larva_100,-234.48088940679864
Larva_100,-159.08647187770433
Larva_100,-164.85259239457588
Larva_100,-176.9108534052359
Larva_100,-182.41306492155192
Larva_100,-182.0534965357447
Larva_100,-183.03420218609057
Larva_100,-179.8102076501395
Larva_100,-174.53124794806195
Larva_100,-170.52776094325128
Larva_100,-163.4861808983216
Larva_100,-159.61840893345624
Larva_100,-158.72363528756577
Larva_100,-160.49304958350518
Larva_100,-162.71695001920864
Larva_100,-161.48731477027428
Larva_100,-159.13259146424085
Larva_100,-159.41670187559882
Larva_100,-154.4398249203358
Larva_100,-148.57138485383516
Larva_100,-154.6217097467633
Larva_100,-200.80304323585366
Larva_100,-192.9022681443833
Larva_100,-173.96164347573549
Larva_100,-179.08216512464116
Larva_100,-177.4694766106311
Larva_100,-168.41699422862249
Larva_100,-161.03283045594887
Larva_100,-193.76018076854663
Larva_100,18.81905172606582
Larva_100,-327.30497829662625
Larva_100,-253.08083587580222
Larva_100,-354.832078655066
Larva_100,-339.2588527780389
Larva_100,-337.2736996595001
Larva_100,-338.4405993223502
Larva_100,-204.52542083688522
Larva_100,-348.1774668554284
Larva_100,-341.7391274646991
Larva_100,-333.3573737563296
Larva_100,-334.65909370649143
Larva_100,-251.7123820412008
Larva_100,-339.15865869846385
Larva_100,60.630806420235444
Larva_100,-342.10858040287
Larva_100,-329.0026303446883
Larva_100,-272.27016328345354
Larva_100,-330.6657257341514
Larva_100,-343.03834084519787
Larva_100,-345.0904858479507
Larva_100,-242.6678305641984
Larva_100,-196.5498448667624
Larva_100,-337.2159887993795
Larva_100,53.86367901999042
Larva_100,-337.48773988845954
Larva_100,-333.51432975036545
Larva_100,-337.2681875056783
Larva_100,-177.2882004343641
Larva_100,-328.4106405964736
Larva_100,-179.5975869307192
Larva_100,-339.72843465125027
Larva_100,-338.52167844416937
Larva_100,-298.61800541486906
Larva_100,-347.75996891175623
Larva_100,-329.4513771908983
Larva_100,-339.31486146668504
Larva_100,-192.03627345360155
Larva_100,-343.5890170805745
Larva_100,-317.648062887415
Larva_100,-224.90653679676626
Larva_100,-331.8534883728429
Larva_100,-342.7036704226804
Larva_100,-322.4067667635121
Larva_100,-339.5587668652414
Larva_100,-326.3818017153371
Larva_100,-338.6863229102764
Larva_100,-177.16628556223424
Larva_100,-327.9301932458383
Larva_100,-309.30327166066013
Larva_100,-195.10602402512788
Larva_100,-337.7705126157908
Larva_100,-353.3507791931602
Larva_100,-327.9727359572369
Larva_100,-332.971214352947
Larva_100,-351.5662779016591
Larva_100,-353.9913766504362
Larva_100,-193.58208055461097
Larva_100,-328.0225188695654
Larva_100,62.95591694573732
Larva_100,-217.8914821559781
Larva_100,-327.48437684213206
Larva_100,-323.8072012215175
Larva_100,-349.10415489565594
Larva_100,-338.8322692260535
Larva_100,-330.71816888900065
Larva_100,-321.0825997156348
Larva_100,-326.7454157277639
Larva_100,-327.41292065323614
Larva_100,-330.2947227088467
Larva_100,-346.10481181719086
Larva_100,47.104899475537884
Larva_100,-194.9105509773798
Larva_100,-340.6142762000796
Larva_100,-336.1773702247304
Larva_100,-340.27231931973154
Larva_100,33.80437785825046
Larva_100,-232.78110148401154
Larva_100,-329.78994989230654
Larva_101,312.92249315223626
Larva_101,439.30338057428185
Larva_101,491.4020540078621
Larva_101,188.58175135959755
Larva_101,484.39709913605077
Larva_101,475.7247809671202
Larva_101,188.6046506823813
Larva_101,189.23016136100216
Larva_101,356.7189369984295
Larva_101,488.70800004177926
Larva_101,509.1941526922866
Larva_101,201.4654791751041
Larva_101,428.40433687258155
Larva_101,434.65875281309434
Larva_101,209.4900828674271
Larva_101,315.7880297718712
Larva_101,202.16569049381985
Larva_101,369.02327904845873
Larva_101,206.23144797794734
Larva_101,199.66444550021762
Larva_101,383.9757828291322
Larva_101,432.7530443757876
Larva_101,428.0486815487949
Larva_101,477.3663958951444
Larva_101,409.51017481203445
Larva_101,446.2397271830457
Larva_101,477.15559758785696
Larva_101,306.25359680927426
Larva_101,194.6160970487834
Larva_101,309.1022822935804
Larva_101,365.14699628439513
Larva_101,483.4910000303257
Larva_101,197.26044047333315
Larva_101,431.8880986261205
Larva_101,199.27533006257957
Larva_101,254.35419248576198
Larva_101,238.76310728508943
Larva_101,438.1909242831761
Larva_101,504.3562911612831
Larva_101,249.026327950233
Larva_101,342.6313222338647
Larva_101,250.63381678826715
Larva_101,490.5169060932016
Larva_101,440.31516209801555
Larva_101,341.37664704026423
Larva_101,243.55621318481158
Larva_101,476.6254687684671
Larva_101,469.6263200474015
Larva_101,250.6638255030405
Larva_101,288.3004037197608
Larva_101,353.70718543773404
Larva_101,263.80468429605645
Larva_101,463.1558212271641
Larva_101,340.04116129562834
Larva_101,445.06343836055964
Larva_101,378.0968272336677
Larva_101,275.52446746977375
Larva_101,289.2514977075804
Larva_101,468.5537652895276
Larva_101,279.46295253694336
Larva_101,295.62178580635435
Larva_101,288.6701192988578
Larva_101,334.0070625563968
Larva_101,508.46155178856833
Larva_101,452.32112303788875
Larva_101,250.3673428339431
Larva_101,514.8221277559308
Larva_101,331.8909809663301
Larva_101,207.10755279156004
Larva_101,432.0087380536536
Larva_101,307.94439692850295
Larva_101,324.6147648439349
Larva_101,509.60747284826647
Larva_101,217.81132704786378
Larva_101,326.0728242361076
Larva_101,507.4976116962148
Larva_101,230.67898988956736
Larva_101,308.0125100767253
Larva_101,482.1084679201918
Larva_101,461.3881030164064
Larva_101,305.5224043769585
Larva_101,506.5756486515578
Larva_101,235.61250840099456
Larva_101,296.0566911398913
Larva_101,292.5112025825002
Larva_101,510.10248877395406
Larva_101,249.95480581347914
Larva_101,293.9887827808886
Larva_101,240.4234504894568
Larva_101,377.178629386893
Larva_101,510.3586468678002
Larva_101,436.6412781259794
Larva_101,246.57677800580066
Larva_101,311.5479161041841
Larva_101,241.65368982275228
Larva_101,184.76338205351294
Larva_101,396.965648494018
Larva_101,433.60400393797124
Larva_101,154.08918123348303
Larva_101,367.7822340949112
Larva_101,291.4508584607409
Larva_101,583.0531786417315
Larva_101,160.5040334200723
Larva_101,166.98211900216668
Larva_101,367.83617369258513
Larva_101,414.8858031484198
Larva_101,585.4059685971964
Larva_101,158.7185933799921
Larva_101,367.24494126403937
Larva_101,589.0856864079569
Larva_101,372.6820984504326
Larva_101,485.18595167166535
Larva_101,150.88057775616517
Larva_101,298.3518117379217
Larva_101,134.06311522392664
Larva_101,375.14442392737783
Larva_101,580.3475243601742
Larva_101,124.82430506718298
Larva_101,116.9582624787714
Larva_101,484.12494572209545
Larva_101,309.38387843927103
Larva_101,384.7004066091129
Larva_101,416.2802312091695
Larva_101,108.77332097574245
Larva_101,457.06884855759336
Larva_101,154.01160408331725
Larva_101,406.15086991526607
Larva_101,582.0889362241035
Larva_101,374.2053052358488
Larva_101,438.7274268649163
Larva_101,616.2592000783545
Larva_101,313.1827687762828
Larva_101,597.2537014224039
Larva_101,379.6941350227733
Larva_101,312.9725710860597
Larva_101,453.4925891382927
Larva_101,382.2539321789344
Larva_101,319.6231117702531
Larva_101,584.949770914678
Larva_101,374.2979595675204
Larva_101,306.7294315080129
Larva_101,379.805497197811
Larva_101,299.1534408899914
Larva_101,154.89675923311023
Larva_101,400.6896107575209
Larva_101,154.155817881487
Larva_101,379.45955543165843
Larva_101,473.39449829119286
Larva_101,584.3943031433236
Larva_101,153.01204453183794
Larva_101,292.91120478803293
Larva_101,378.38021832902353
Larva_101,157.07043991188257
Larva_101,327.9180757650863
Larva_101,148.70870972154805
Larva_101,413.03194571703455
Larva_101,445.273491384316
Larva_101,108.32822666830123
Larva_101,565.136098933388
Larva_101,384.04323214704476
Larva_101,408.15719818052435
Larva_101,123.50058924712155
Larva_101,522.7814044627397
Larva_101,564.8214312709099
Larva_101,406.1281789778132
Larva_101,450.293630755455
Larva_101,133.66030810285147
Larva_101,325.0747474356122
Larva_101,148.2136093187325
Larva_101,401.577053255946
Larva_101,402.65110086435027
Larva_101,162.42391316807405
Larva_101,394.44135740407495
Larva_101,318.838515976204
Larva_101,404.13643196445173
Larva_101,447.4217341045532
Larva_101,445.87868717927154
Larva_101,162.41607324716063
Larva_101,483.3359982381533
Larva_101,173.5581088484559
Larva_101,460.8251586436354
Larva_101,484.3530726241035
Larva_101,185.81514828900134
Larva_101,428.3685561194738
Larva_101,438.4382648958401
Larva_101,194.83573933191767
Larva_101,148.6145102695723
Larva_101,110.52092156418746
Larva_101,316.390378698649
Larva_101,473.62637494733553
Larva_101,314.0364201693933
Larva_101,408.6213635085522
Larva_101,93.81282805750541
Larva_101,425.749396155151
Larva_101,559.8198773822988
Larva_101,108.07496407184432
Larva_101,312.9966572222767
Larva_101,415.93307027245424
Larva_101,92.4722823285811
Larva_101,490.55682443704666
Larva_101,97.942004181168
Larva_101,415.08816269275457
Larva_101,544.9235269720893
Larva_101,415.4169485413988
Larva_101,413.98129543709274
Larva_101,312.37094401220384
Larva_101,446.1244453055005
Larva_102,774.6856158065312
Larva_102,728.1233317228039
Larva_102,752.9269772556081
Larva_102,783.0039000140079
Larva_102,725.6689033458805
Larva_102,727.8777430744188
Larva_102,805.6346134775506
Larva_102,744.8581693224304
Larva_102,809.6707405618976
Larva_102,720.8847077924123
Larva_102,744.1505794113962
Larva_102,726.2170074727995
Larva_102,805.3442726841506
Larva_102,731.4897808911004
Larva_102,812.9270362999225
Larva_102,808.5610567475583
Larva_102,740.6764001638419
Larva_102,787.8021609581102
Larva_102,818.0809197967338
Larva_102,786.7407592624668
Larva_102,743.7118731577073
Larva_102,725.6566642805052
Larva_102,783.0356319177994
Larva_102,216.98170127857216
Larva_102,750.1378810967459
Larva_102,714.3046109263149
Larva_102,771.6936202957107
Larva_102,722.7788429631551
Larva_102,738.7635464303602
Larva_102,176.90695673181122
Larva_102,773.1461693177245
Larva_102,813.4376253624424
Larva_102,724.1499176399104
Larva_102,719.5794387519973
Larva_102,643.4190412321411
Larva_102,168.0615148563364
Larva_102,639.7230175579618
Larva_102,163.06455140565927
Larva_102,169.35619088765532
Larva_102,177.56053888139616
Larva_102,177.02464685957654
Larva_102,174.34084190124733
Larva_102,176.25879549613649
Larva_102,169.6407280162349
Larva_102,178.3883794533307
Larva_102,586.7509695552598
Larva_102,169.39574167041496
Larva_102,220.53454463209388
Larva_102,169.15918099394582
Larva_102,161.41405765794758
Larva_102,568.9660477627076
Larva_102,152.85486550871897
Larva_102,152.55361816393327
Larva_102,560.9430818239096
Larva_102,178.20292082820276
Larva_102,172.2070773170739
Larva_102,174.55714598282847
Larva_102,638.3719105070412
Larva_102,170.48141044144214
Larva_102,644.7573533365254
