AgentID,stride_bend
Larva_1,8.60570238298115
Larva_1,-35.08059652662217
Larva_1,-9.234933468669794
Larva_1,2.508083949025945
Larva_1,8.974408152190847
Larva_1,-6.890735284564045
Larva_1,0.7394479980396511
Larva_1,-5.913494322052884
Larva_1,30.826477098235785
Larva_1,-9.976329695499373
Larva_1,-118.54466816416493
Larva_1,1.9889793643030202
Larva_1,-0.21502361926434332
Larva_1,4.209215330103717
Larva_1,15.94334945608631
Larva_1,2.148398416255617
Larva_1,22.61491527837478
Larva_1,8.128048454036616
Larva_1,-6.161062969649038
Larva_1,11.824090558684361
Larva_1,-19.61267356738395
Larva_1,1.0807712741311661
Larva_1,-1.0004367720822813
Larva_1,-2.153643683683015
Larva_1,8.838946055128929
Larva_1,-8.654468144680663
Larva_1,11.535671435121913
Larva_1,-0.6102300959230433
Larva_1,-1.126997040954052
Larva_1,-3.9861224113143408
Larva_1,46.35604497418609
Larva_1,-43.12458442349103
Larva_1,1.1585042490695514
Larva_1,1.9379762613676235
Larva_1,1.3460396936297343
Larva_1,20.485928803590355
Larva_1,11.445992639607539
Larva_1,-21.624604601931452
Larva_1,3.950768538962791
Larva_1,-3.704981553682387
Larva_1,-9.037295497542146
Larva_1,-0.24712540319683285
Larva_1,6.062246452352269
Larva_1,4.029406200231563
Larva_1,3.885290880024229
Larva_1,4.00585347482172
Larva_1,12.294351654366608
Larva_1,5.626085246259265
Larva_1,13.675196752048635
Larva_1,-8.48322726781069
Larva_1,2.890511295330384
Larva_1,-12.036231815004498
Larva_1,-2.324419417725892
Larva_1,5.0619767319112725
Larva_1,3.035084276080795
Larva_1,-14.475354238732479
Larva_1,11.779316863965363
Larva_1,-10.075094235553536
Larva_1,9.244907603794331
Larva_1,1.354052668135182
Larva_1,4.296050278157452
Larva_1,-2.775925842151537
Larva_1,-0.7297963921843973
Larva_1,-5.178137732158859
Larva_1,2.969787661527647
Larva_1,2.9191037724544344
Larva_1,-11.031622541237141
Larva_1,5.177151755824866
Larva_1,-1.503150928183942
Larva_1,-9.381634445150155
Larva_1,-25.086103358064037
Larva_1,0.22495210938137689
Larva_1,18.46244251125728
Larva_1,-2.929104268186336
Larva_1,14.192386097819792
Larva_1,-0.04207165377528099
Larva_1,-0.1620705756106986
Larva_1,32.82458897395256
Larva_1,-5.005979045255344
Larva_1,-9.475537327357102
Larva_1,-2.0705360497684353
Larva_1,-8.819448520898789
Larva_1,4.642446422727886
Larva_1,9.300960037385465
Larva_1,5.2388256646634375
Larva_1,-0.9150132171295127
Larva_1,2.5625316755367464
Larva_1,-9.039325345589873
Larva_1,-7.996656047849882
Larva_1,17.897946639473588
Larva_1,5.743661281330475
Larva_1,13.204571338859097
Larva_1,-1.6464010099626307
Larva_1,0.3939715470174292
Larva_1,1.65914032420568
Larva_1,-1.1275187392031398
Larva_1,-13.019217470714665
Larva_1,11.109978207005327
Larva_1,-22.91978282678815
Larva_1,11.56411866513497
Larva_1,-1.3214764817413993
Larva_1,-1.4257612430617996
Larva_1,-2.3520199735214646
Larva_1,5.646931445175682
Larva_1,-10.931288944992048
Larva_1,8.368203873734046
Larva_1,-5.224287558123194
Larva_1,-7.312213988102087
Larva_1,-2.3521456989206797
Larva_1,18.345956304038737
Larva_1,0.11126704648114583
Larva_1,-4.313845300101093
Larva_1,-8.630474654579814
Larva_1,1.2167706585424298
Larva_1,-1.5870215105580883
Larva_1,-3.221872934879059
Larva_1,-3.501048449513519
Larva_1,-9.27059221349981
Larva_1,3.381452605768345
Larva_1,-12.833227428273403
Larva_1,4.16574481789911
Larva_1,-19.954649099923785
Larva_1,11.529525577133938
Larva_1,4.4869721164488965
Larva_1,2.130093649126536
Larva_1,-7.6403097466416625
Larva_1,3.0604785135872135
Larva_1,-10.52192084282754
Larva_1,11.645110968940003
Larva_1,-1.0366159178401517
Larva_1,0.7392322905112678
Larva_1,-9.88108165838051
Larva_1,5.397294111141832
Larva_1,-8.214084419188282
Larva_1,-13.53057925302943
Larva_1,5.537068632688545
Larva_1,8.44076799357154
Larva_1,-12.165733573415565
Larva_1,1.0839177057307552
Larva_1,-8.671973907213982
Larva_1,-0.575792832568311
Larva_1,7.17838099695183
Larva_1,-12.312175091127727
Larva_1,-9.000886938071687
Larva_1,-6.909302217231357
Larva_1,-5.178708855559023
Larva_1,2.045459768133128
Larva_1,6.949928921438641
Larva_1,-13.812527472602255
Larva_1,8.142808989516482
Larva_1,19.550763948398355
Larva_1,-3.4085640383373175
Larva_1,9.334832186015007
Larva_1,-0.9311143871640866
Larva_1,-0.12830920856396233
Larva_1,5.522407762663136
Larva_1,-6.896565769660413
Larva_1,-2.2111833301334514
Larva_1,16.147523232219214
Larva_1,2.029539631354112
Larva_1,2.3105228634163097
Larva_1,9.55428269101131
Larva_1,9.246761285543528
Larva_1,-6.450685775956174
Larva_1,4.660976542704418
Larva_1,-14.937567357786577
Larva_1,-13.502841626256327
Larva_1,0.28188599163451045
Larva_1,9.9282458912609
Larva_1,-53.40756658909626
Larva_1,9.017648543825885
Larva_1,4.589554207177741
Larva_1,36.8118579948306
Larva_1,-3.9100184435123992
Larva_1,6.446606143259828
Larva_1,13.49693621644235
Larva_1,-15.715719370433703
Larva_1,-2.1068478645083815
Larva_1,0.04680607189794728
Larva_1,13.788259295333091
Larva_1,-5.4236865824021265
Larva_1,12.355067144790155
Larva_1,8.647334131093373
Larva_1,-13.057756678966825
Larva_1,5.955533446613174
Larva_1,-0.1444392803442156
Larva_1,-7.154477583583969
Larva_1,-0.6693794336706844
Larva_1,7.42521359869653
Larva_1,-5.850765287937122
Larva_1,11.93875175723656
Larva_1,-3.891064140598189
Larva_1,2.560483451849393
Larva_1,-0.6364938194598722
Larva_1,-22.661041880928053
Larva_1,14.060781490443333
Larva_1,-0.5488201327793263
Larva_1,4.5507301359733106
Larva_1,-5.79464065681816
Larva_1,-6.9745639454611705
Larva_1,-3.6635001111088172
Larva_1,1.6123113969276233
Larva_1,3.0206287490696297
Larva_1,6.23429412201574
Larva_1,-0.6250443400175527
Larva_1,-4.625842116811725
Larva_1,-22.274675351776864
Larva_1,0.600531463220932
Larva_1,-5.829367902789727
Larva_1,-4.46308277478073
Larva_1,0.12250374244223394
Larva_1,-2.013017444792837
Larva_1,1.6619787669707193
Larva_1,-1.3003952890495043
Larva_1,-3.6688138488312916
Larva_1,1.0731238565320496
Larva_1,2.1205832912261826
Larva_1,1.6301544208588439
Larva_1,28.266792339903134
Larva_1,-2.509836065495051
Larva_1,-1.8102048140178795
Larva_1,6.711117362025561
Larva_1,17.231238949991166
Larva_1,-2.945361191193598
Larva_1,5.076411125331504
Larva_1,-2.384550963342292
Larva_1,4.266930141972637
Larva_1,-2.1095647172445524
Larva_1,-1.7431270267549053
Larva_1,1.4584680227576428
Larva_1,-3.036331613607274
Larva_1,-1.2609260976067276
Larva_1,-13.101415473758522
Larva_1,3.373624102703616
Larva_1,5.439241691095333
Larva_1,4.801583289219707
Larva_1,3.3772895286055586
Larva_1,55.71283546898667
Larva_1,5.285861398226928
Larva_1,-5.282283207355704
Larva_1,-3.1440979428312517
Larva_1,-11.913959546637216
Larva_1,-0.2931475830952195
Larva_1,-1.3455644335380157
Larva_1,-5.648916171293536
Larva_1,-3.6324329552317067
Larva_1,7.273610580184084
Larva_1,10.690534609939675
Larva_1,6.8076540666626215
Larva_1,1.9562624441111893
Larva_1,-3.9650559306702178
Larva_1,-21.00723013557632
Larva_1,8.865203194136313
Larva_1,6.95235397431307
Larva_10,28.308310433684085
Larva_10,12.042690128333675
Larva_10,-1.4946103691914345
Larva_10,1.6582517128518361
Larva_10,24.02255084435285
Larva_10,-9.584163607386586
Larva_10,-8.171061397939923
Larva_10,-4.566730131865029
Larva_10,1.2940849380942154
Larva_10,25.68332473205959
Larva_10,7.147066216893563
Larva_10,34.93530247014229
Larva_10,32.92643301891812
Larva_10,24.391383758520817
Larva_10,12.723555625666961
Larva_10,-27.826623649255225
Larva_10,10.430173252706311
Larva_10,-51.63190037766779
Larva_10,18.33705942679515
Larva_10,-4.578395958814326
Larva_10,-91.57976755377729
Larva_10,-32.017383892077135
Larva_10,-35.72330525247588
Larva_10,14.64716785665243
Larva_10,-1.4807209272019293
Larva_10,16.113866406345153
Larva_10,-16.645379756303498
Larva_10,-3.2304445323275672
Larva_10,40.484412052209365
Larva_10,8.374509695372524
Larva_10,-24.19935305178265
Larva_10,11.733487199972103
Larva_10,-16.81872431746359
Larva_10,1.1634706990910786
Larva_10,-4.522134771150434
Larva_10,78.77509581021599
Larva_10,10.2277458938824
Larva_10,16.580166244130112
Larva_10,-49.4736100069949
Larva_10,-6.607233206336531
Larva_10,3.719602355385007
Larva_10,8.985317784235576
Larva_10,-3.1075903021775275
Larva_10,-19.9421104374793
Larva_10,42.51817780692741
Larva_10,-17.873805344167238
Larva_10,-58.957138678557044
Larva_10,-29.989946997571366
Larva_10,-5.462945098791948
Larva_10,22.6959434858515
Larva_10,29.80398663297288
Larva_10,-42.070475469004236
Larva_10,-39.6678186223335
Larva_10,37.707447807170894
Larva_10,33.7147843655942
Larva_10,2.6834771525959127
Larva_10,-40.471088703944616
Larva_10,-11.196894784343272
Larva_10,6.95178582092484
Larva_10,-2.612323414664104
Larva_10,-6.516334567408649
Larva_10,27.778750553762677
Larva_10,-28.785535946333454
Larva_10,59.82108722534298
Larva_10,-17.591920570043868
Larva_10,38.4768620225459
Larva_10,11.709543160473459
Larva_10,37.46271753916193
Larva_10,-107.83619802210342
Larva_10,26.885153279932126
Larva_10,0.62550057606569
Larva_10,39.40585778761354
Larva_10,-18.320672243546653
Larva_10,1.3187513265662005
Larva_10,-28.81443607552947
Larva_10,-26.760526560467383
Larva_10,7.12998518878274
Larva_10,10.897072568565306
Larva_10,29.14452375901456
Larva_10,-3.1101502780470014
Larva_10,-38.41185652980934
Larva_10,1.7269857773134731
Larva_10,7.871248252894134
Larva_10,-8.305811651615102
Larva_10,-25.40691112060125
Larva_10,-9.272016007091224
Larva_10,10.23925457614493
Larva_10,9.862528975290559
Larva_10,-6.089230031442128
