AgentID,front_orientation_unwrapped_at_Rturn_stop
Larva_10,-134.16519581347984
Larva_10,168.47211502351362
Larva_10,-96.76466748368618
Larva_10,-93.5067292858307
Larva_10,45.43388101816784
Larva_10,28.41590468360661
Larva_10,109.68301322258243
Larva_10,-137.0767107420666
Larva_10,76.17780855493652
Larva_10,174.9832536066715
Larva_10,64.26855329776056
Larva_10,179.3879154349829
Larva_10,33.18815958900842
Larva_10,45.065371203075856
Larva_10,-191.46300699862056
Larva_10,129.8422958716005
Larva_10,200.50802624523516
Larva_10,34.457953073843015
Larva_10,-77.97416856002467
Larva_10,96.92762279831018
Larva_10,-49.799918034637095
Larva_10,-145.58173167076956
Larva_10,80.14396428278776
Larva_10,-7.75288179716165
Larva_10,15.832895974853182
Larva_10,156.04064059898954
Larva_10,-113.09839888836751
Larva_10,79.05150074783701
Larva_10,10.728538177146946
Larva_10,172.42347085760818
Larva_10,-134.89747189237707
Larva_10,-110.8076081724953
Larva_10,-183.6666878590544
Larva_10,81.85471581049273
Larva_10,-183.60481165099134
Larva_10,32.25029458222636
Larva_10,108.36616158026168
Larva_10,2.289623363312624
Larva_10,37.83973236085488
Larva_10,83.8936057199769
Larva_10,-90.64233927318091
Larva_10,25.337287859467033
Larva_10,-176.9161722785434
Larva_10,-183.75333351759545
Larva_10,42.84150312274903
Larva_10,126.89647234233553
Larva_10,3.8765901492803474
Larva_10,106.76938622308347
Larva_10,-84.3232138667781
Larva_10,60.39422334878524
Larva_10,-150.96651154884574
Larva_10,109.41962022433572
Larva_10,132.35417951665917
Larva_10,-115.18304211783699
Larva_10,-207.29238563030256
Larva_10,27.664126491626057
Larva_10,226.19891843041736
Larva_10,-181.8399372689774
Larva_10,46.424349942960625
Larva_10,39.15909028838235
Larva_10,114.52673859631264
Larva_10,44.23873420916455
Larva_10,112.51751426066521
Larva_10,36.66972631829317
Larva_10,-152.04275670985655
Larva_10,264.62108528835887
Larva_10,88.75885596567862
Larva_10,180.1892270912901
Larva_10,65.8471947413699
Larva_10,85.93678806122087
Larva_10,176.2797451361611
Larva_10,37.3932569920056
Larva_10,-158.62296834325227
Larva_10,77.76739362370812
Larva_10,-83.2020601170114
Larva_10,11.319311222047633
Larva_10,128.01176057155914
Larva_10,109.15213659185615
Larva_10,79.80710544406735
Larva_10,109.8465693180577
Larva_10,10.684377856834546
Larva_10,-90.01242660146215
Larva_10,-30.947856591514142
Larva_10,-181.62141663143234
Larva_10,17.551855269043234
Larva_10,45.219211166765746
Larva_10,-63.19435074782509
Larva_10,19.645402441158154
Larva_10,-104.34412525326897
Larva_10,34.57829057327086
Larva_10,108.76344163284494
Larva_10,-136.53945810947457
Larva_10,26.80271641076706
Larva_10,174.0129478529549
Larva_10,121.74944826716555
Larva_10,41.88443095716409
Larva_10,136.5975897322675
Larva_10,-2.164389455086124
Larva_10,111.41616516754257
Larva_10,-5.398419682077842
Larva_10,-96.4026776895564
Larva_10,42.84926404216706
Larva_10,7.963086087741498
Larva_10,133.2655810822612
Larva_10,-145.95503315406071
Larva_10,-113.03949475420428
Larva_10,81.65930308539208
Larva_10,215.08490099658997
Larva_10,305.55888593884004
Larva_10,1.5626928729322125
Larva_10,162.33084953743145
Larva_10,40.88763502892309
Larva_10,60.167755626944775
Larva_10,18.707176173385683
Larva_10,131.74209640607253
Larva_10,83.77523211644329
Larva_10,-139.6257594581837
Larva_10,113.91147826920296
Larva_10,53.696596403734766
Larva_10,-122.09510140367385
Larva_10,130.14705888652762
Larva_10,95.31168488209342
Larva_10,139.5151584313412
Larva_10,69.36771496585321
Larva_10,150.66127193194205
Larva_10,23.95420714894861
Larva_10,-122.29688443105272
Larva_10,72.49454543519906
Larva_10,124.10222823187353
Larva_10,-50.798410129100006
Larva_10,229.75633233780323
Larva_10,100.74039892840148
Larva_10,-178.90630068855864
Larva_10,-152.67299504581396
Larva_10,-83.87931619673763
Larva_10,-102.35070080127197
Larva_10,19.88065708204216
Larva_10,57.51055283145029
Larva_10,-165.3451769581323
Larva_10,-141.08520964790145
Larva_10,96.38589915846059
Larva_10,-104.59821330409618
Larva_10,-172.5287052043933
Larva_10,31.332145510046388
Larva_10,184.99204710939566
Larva_10,94.98030368659546
Larva_10,-147.20879207908504
Larva_10,114.47459015110415
Larva_10,88.84743092406201
Larva_10,198.79382471658874
Larva_10,-147.07721692098067
Larva_10,-99.20406888111049
Larva_10,-101.19818377009892
Larva_10,34.3231358787453
Larva_10,110.24510583669597
Larva_10,-104.05479748456341
Larva_10,12.848807180690368
Larva_10,-140.74312288494548
Larva_10,129.7388613163298
Larva_10,-165.19059255155202
Larva_10,-130.75869142336603
Larva_10,-92.94345781561918
Larva_10,82.5520117090251
Larva_10,228.5632240663765
Larva_10,-83.49740466938403
Larva_10,-150.91696380416747
Larva_10,2.6038691802367664
Larva_10,-103.97116300465373
Larva_10,81.55776484652354
Larva_10,-21.990109256280398
Larva_10,-184.70182947476764
Larva_10,126.98035355147236
Larva_10,-145.06997399850323
Larva_10,-103.934200928439
Larva_10,106.00092282057712
Larva_10,241.29799509221752
Larva_10,71.17973950855752
Larva_10,94.01715943545038
Larva_10,154.61328824349619
Larva_10,132.61506753661422
Larva_10,-0.7243780067702704
Larva_10,51.01812074167972
Larva_10,180.35387123349773
Larva_10,118.9811169639104
Larva_10,-182.63934678870547
Larva_10,132.05128102558461
Larva_10,95.82096476577455
Larva_10,-169.85139167395076
Larva_10,127.09120239486892
Larva_10,85.12706004443898
Larva_10,253.57685426389375
Larva_10,177.45279100639715
Larva_100,-349.0780678059842
Larva_100,-172.20696022287748
Larva_100,4.016096804574337
Larva_100,-217.926905591584
Larva_100,-100.07249954346995
Larva_100,-99.20861561229447
Larva_100,-356.5957518933947
Larva_100,-344.00798691990394
Larva_100,-209.56432320661773
Larva_100,-261.54248392156694
Larva_100,-360.02496655001335
Larva_100,-352.9618119671625
Larva_100,-235.73506110008458
Larva_100,-351.6721233204233
Larva_100,-219.6636659347846
Larva_100,-195.49150359720588
Larva_100,9.290010192712082
Larva_100,-239.8545527947984
Larva_100,-355.64475287871494
Larva_100,-328.51546579641786
Larva_100,-127.25933129987904
Larva_100,-32.48150491210095
Larva_100,-213.6962131047352
Larva_100,-180.06562087883972
Larva_100,-350.7719792163174
Larva_100,-216.60748641636175
Larva_100,-330.2211322116003
Larva_100,-234.33612859882044
Larva_100,-176.55464253292564
Larva_100,-219.99990827470828
Larva_100,-207.5320396272353
Larva_100,-362.46890043331626
Larva_100,-28.352035013741062
Larva_100,-177.6483393373409
Larva_100,-140.3801155513106
Larva_100,-353.2959522071502
Larva_100,-217.80391017702195
Larva_100,-321.6713570291935
Larva_100,-174.86796914706696
Larva_100,-339.6358196345979
Larva_100,-24.3801209549834
Larva_100,-323.8278084856979
Larva_100,-339.4228790047493
Larva_100,-354.768304677094
Larva_100,-325.40250382478314
Larva_100,-346.3324861546459
Larva_100,-244.2819801310036
Larva_100,-42.333420043063086
Larva_100,-48.854427583506684
Larva_100,-348.759415220412
Larva_100,-252.58669450592973
Larva_100,-154.78495787745052
Larva_100,-249.6736991743034
Larva_100,-346.2343616011305
Larva_100,-112.07988958812679
Larva_100,-214.43046669720624
Larva_100,-41.80963199534791
Larva_100,-197.93947238088083
Larva_100,-339.8188643271991
Larva_100,-149.41992403833666
Larva_100,-149.74434679084808
Larva_100,-135.99708370027534
Larva_100,-236.72234042368487
Larva_100,-215.51511586287577
Larva_100,-205.35884020459247
Larva_100,-344.56584430347505
Larva_100,-40.99784639235722
Larva_100,-185.1981590004391
Larva_100,-351.8468969950365
Larva_100,-321.55004519830385
Larva_100,-344.50594088670306
Larva_100,-167.5181985123441
Larva_100,-349.5154391640169
Larva_100,-253.39166885809345
Larva_100,-200.27065130863863
Larva_100,-332.15921919633564
Larva_100,-143.33538118427484
Larva_100,-342.75704086904466
Larva_100,-321.72683621370896
Larva_100,-158.0277497398192
Larva_100,-136.6643082038424
Larva_100,-274.1439519484576
Larva_100,-328.6229226364821
Larva_100,-338.5789750992779
Larva_100,-443.75415104624034
Larva_100,-60.697814111373965
Larva_100,-190.99703075411108
Larva_100,-109.06724151394653
Larva_100,-185.7656969024847
Larva_100,-344.05677723903335
Larva_100,-237.93919061545458
Larva_100,-217.00449336579595
Larva_100,-260.4566914100105
Larva_100,-32.33102150293507
Larva_100,-215.72872587328112
Larva_100,-20.169371274682117
Larva_100,-216.5833496467985
Larva_100,-354.1971239093692
Larva_100,-358.0411265272963
Larva_100,-323.02464226988036
Larva_100,-58.4564104939906
Larva_100,-210.4009295787195
Larva_100,-201.92521196550706
Larva_100,-183.12167530925632
Larva_100,-272.3578367174436
Larva_100,-48.044165731708404
Larva_100,-182.62638039954908
Larva_100,-183.99219328424823
Larva_100,-230.91638215029045
Larva_100,-180.7790597206418
Larva_100,-231.3722259095108
Larva_100,-255.46307498119404
Larva_100,-125.6404220075477
Larva_100,-344.12179038714976
Larva_100,-339.4819725387493
Larva_100,35.365229059756594
Larva_100,-220.86839165403435
Larva_100,-227.69670524106994
Larva_100,-177.18806298930733
Larva_100,-218.46773764458416
Larva_100,-194.39853026695738
Larva_100,-183.85396719751444
Larva_100,-129.23305080969138
Larva_100,-329.7759077022386
Larva_100,-245.13937612728262
Larva_100,-181.77040127393414
Larva_100,-414.6123304827262
Larva_100,-221.4472987441216
Larva_100,-251.80966761814665
Larva_100,-262.28307060603515
Larva_100,-51.47470963616714
Larva_100,-217.85681096296835
Larva_100,-113.0772403591084
Larva_100,4.317997526220352
Larva_100,-183.90281287814238
Larva_100,-170.26937453527577
Larva_100,-319.40933302249965
Larva_100,49.55045182481526
Larva_100,-220.74205772397434
Larva_100,-216.6424120363564
Larva_100,-126.18632537786962
Larva_100,-42.365991761749626
Larva_100,-31.959982369586132
Larva_100,-304.2203565189561
Larva_100,-25.090486371734485
Larva_100,-8.660235535384254
Larva_100,-441.82367540310173
Larva_100,-248.5312209104208
Larva_100,-368.94515041809046
Larva_100,-161.3667955063347
Larva_100,-139.68657209576247
Larva_100,-220.15281040297162
Larva_100,-169.09286879114546
Larva_100,-175.53885523444453
Larva_100,-319.5096279914028
Larva_100,-248.1889138733584
Larva_100,-226.76544038055619
Larva_100,-214.09419881311314
Larva_100,-126.56254643743864
Larva_100,-220.92117535045642
Larva_100,-169.34798737041422
Larva_100,-40.04046212078708
Larva_100,-336.21991842187043
Larva_100,-195.17914181690028
Larva_100,51.11004201130818
Larva_100,-346.2033109158502
Larva_100,-334.4385871904346
Larva_100,-208.30146052665245
Larva_100,-131.029555739875
Larva_100,-124.19961024013568
Larva_100,-233.8917929768369
Larva_100,-338.8289278767775
Larva_100,-220.4222753995146
Larva_100,-224.42241673174297
Larva_100,-328.95810169317747
Larva_100,-180.6937216630852
Larva_100,-359.36358511093965
Larva_100,-335.1199395458592
Larva_100,4.680667063676677
Larva_100,-197.41895012201113
Larva_100,-253.52243304783883
Larva_100,36.912035438670884
Larva_100,-37.65208904198875
Larva_100,-323.5936868190313
Larva_100,-353.7728076017676
Larva_100,-162.45975915139465
Larva_100,-40.19050487314506
Larva_100,-134.34482608831794
Larva_100,-283.8764250703705
Larva_100,-223.2272216621778
Larva_100,-197.34099806287153
Larva_100,-237.09102090012652
Larva_100,-195.86743182472642
Larva_100,-345.77316985227003
Larva_100,-177.02349592819735
Larva_100,-203.60242097201407
Larva_100,-226.28396111605213
Larva_100,-342.17307575294075
Larva_100,-353.6462702810988
Larva_100,-42.01730548233686
Larva_100,-363.75532078701883
Larva_100,-341.8517197120407
Larva_100,-218.91695609368028
Larva_100,-45.64260849328917
Larva_100,-222.0014706610951
Larva_100,-231.76530086707442
Larva_100,-192.74580397480767
Larva_100,-95.20997141360257
Larva_100,-140.3579650298131
Larva_100,-223.18539360123003
Larva_100,-167.65576386208812
Larva_100,-359.09172812113275
Larva_100,-335.9174927977684
Larva_100,-40.15025961392728
Larva_100,-259.89394611691137
Larva_100,-126.53238407373149
Larva_100,-276.9487918363744
Larva_100,-163.0791045156214
Larva_100,29.569132434259778
Larva_100,-364.57550225512387
Larva_100,-360.4970108342309
Larva_100,-176.78784581874683
Larva_100,-340.3859197746623
Larva_100,-198.7278553434379
Larva_100,-42.36569562830902
Larva_100,-143.26925336352636
Larva_100,-32.73565208203995
Larva_100,-102.10463017164864
Larva_100,-324.34660367810403
Larva_100,-106.65667633082595
Larva_101,476.8015630390306
Larva_101,294.1552707012273
Larva_101,289.7396310684278
Larva_101,299.46599111444124
Larva_101,111.73737157194168
Larva_101,245.57113313415968
Larva_101,404.8397927375854
Larva_101,98.46015617930246
Larva_101,91.93809267643888
Larva_101,310.3293747717151
Larva_101,367.8346692681066
Larva_101,448.73746583176023
Larva_101,311.4358983101806
Larva_101,410.87370036627834
Larva_101,489.58687548834627
Larva_101,400.0959839316254
Larva_101,197.82935478786433
Larva_101,418.7019463473123
Larva_101,235.64754297924563
Larva_101,155.9918534046746
Larva_101,210.19990900416917
Larva_101,462.2320514637107
Larva_101,195.11942208702396
Larva_101,396.99279389997616
Larva_101,313.1032853888136
Larva_101,564.9532601194899
Larva_101,369.1868838713287
Larva_101,494.83902431308104
Larva_101,315.0503550608578
Larva_101,384.7085212195806
Larva_101,366.7255607821535
Larva_101,587.2786706974408
Larva_101,300.8836673625362
Larva_101,352.24411534896586
Larva_101,302.33439343745664
Larva_101,422.7000560965476
Larva_101,235.01490146767978
Larva_101,572.2304895029757
Larva_101,156.51486210473195
Larva_101,370.09230045553363
Larva_101,141.827377051798
Larva_101,422.4136645038342
Larva_101,592.3878748684741
Larva_101,488.1616267377039
Larva_101,486.87125854623105
Larva_101,320.62454664435546
Larva_101,410.49659477082673
Larva_101,91.14904073900362
Larva_101,362.788275775716
Larva_101,316.7292776419202
Larva_101,313.00566367924716
Larva_101,267.52868559385547
Larva_101,289.84743572559665
Larva_101,487.97276790665165
Larva_101,293.27635182270444
Larva_101,535.3826094106747
Larva_101,357.3835992476253
Larva_101,325.2207881904557
Larva_101,519.6173139818109
Larva_101,364.1557444060737
Larva_101,313.6755979243
Larva_101,313.13540286613244
Larva_101,143.91332141517537
Larva_101,586.6887682630094
Larva_101,134.59659069683812
Larva_101,190.3210202793317
Larva_101,323.40754124138255
Larva_101,591.1437032801477
Larva_101,424.8113905291671
Larva_101,560.319630180533
Larva_101,317.40824903381025
Larva_101,364.0170685978776
Larva_101,400.3407964568774
Larva_101,446.6988428080982
Larva_101,525.123696078261
Larva_101,289.3399795230748
Larva_101,298.49860507310535
Larva_101,449.51182911420744
Larva_101,186.48006353027728
Larva_101,452.1771379985029
Larva_101,312.85585251388284
Larva_101,110.56426360894442
Larva_101,567.2386638720428
Larva_101,414.7875988204044
Larva_101,276.6152001387964
Larva_101,530.7899494645234
Larva_101,411.6784077520915
Larva_101,233.00829601063285
Larva_101,469.62838197192144
Larva_101,403.8876020488993
Larva_101,374.19867811661857
Larva_101,442.62570575319836
Larva_101,301.8354156095414
Larva_101,412.00358194108145
Larva_101,148.90759888959263
Larva_101,501.78626824335004
Larva_101,150.28404632907566
Larva_101,318.9399583256024
Larva_101,248.70349995013257
Larva_101,443.20571161426386
Larva_101,185.80775775721833
Larva_101,568.7108031774732
Larva_101,497.01224083111265
Larva_101,441.781972875376
Larva_101,61.57121680218273
Larva_101,312.02757092226244
Larva_101,137.34132694037578
Larva_101,441.7659051466581
Larva_101,306.770361372873
Larva_101,453.0269947672071
Larva_101,465.360632280249
Larva_101,465.79255445171367
Larva_101,162.65152224384835
Larva_101,398.74954967223135
Larva_101,312.10789175883644
Larva_101,179.1114038761572
Larva_101,370.4443105649927
Larva_101,155.49675646055542
Larva_101,464.5436573504206
Larva_101,455.98231816230475
Larva_101,149.94044274976457
Larva_101,450.5933484566657
Larva_101,178.37866069511827
Larva_101,591.5700624450185
Larva_101,417.3170703353867
Larva_101,272.03829341907533
Larva_101,473.94040304846993
Larva_101,589.4331113406054
Larva_101,433.11891379504704
Larva_101,334.2167320910934
Larva_101,315.9123756285948
Larva_101,417.87349829721757
Larva_101,323.437702287128
Larva_101,363.68715701524826
Larva_101,321.7270244991053
Larva_101,95.99022942750251
Larva_101,450.1942158918127
Larva_101,630.868183217306
Larva_101,445.05873052744795
Larva_101,513.2333885472946
Larva_101,253.8150793286386
Larva_101,273.74177443932945
Larva_101,227.30817025682697
Larva_101,212.5312038491133
Larva_101,499.3415852502048
Larva_101,364.4278552666178
Larva_101,138.31122390257514
Larva_101,397.0532066999536
Larva_101,492.55331367986935
Larva_101,186.23550268953343
Larva_101,410.75801985719215
Larva_101,140.8711765454704
Larva_101,435.73008540427173
Larva_101,451.908506412329
Larva_101,149.2675145096666
Larva_101,223.67645501936923
Larva_101,363.34642754498043
Larva_101,449.2402190574834
Larva_101,488.56059783272104
Larva_101,306.42126637931165
Larva_101,439.6621440950946
Larva_101,170.41664913018613
Larva_101,230.94586627768615
Larva_101,180.42615822383715
Larva_101,427.86593284582386
Larva_101,243.0639418716303
Larva_101,203.7761644346567
Larva_101,450.04964324023814
Larva_101,301.88566157791934
Larva_101,461.43980801706834
Larva_101,638.1473129336908
Larva_101,127.63171726214884
Larva_101,474.4253767739475
Larva_101,350.8716586882166
Larva_101,445.02091932967227
Larva_101,305.8030786241059
Larva_101,404.9640280554756
Larva_101,405.1216234243434
Larva_101,243.1363007377974
Larva_101,387.79750697046234
Larva_101,580.1693255598824
Larva_101,386.7374497446881
Larva_101,228.38787570140238
Larva_101,308.1109538176273
Larva_101,377.5614100320876
Larva_101,403.9443112062283
Larva_101,100.85288639242327
Larva_101,452.2155631951673
Larva_101,450.275816282122
Larva_101,378.7859358316301
Larva_101,416.16979905984414
Larva_101,502.9159997925094
Larva_101,562.516521326739
Larva_101,420.4114649127492
Larva_101,411.78059772191114
Larva_101,440.8899252928236
Larva_101,270.7262248982195
Larva_101,279.7123365835848
Larva_101,280.7866057181805
Larva_101,404.20898607617573
Larva_101,271.84455408147767
Larva_101,153.6758507571049
Larva_101,182.41780673084278
Larva_101,424.9297154621468
Larva_101,285.74091650330206
Larva_101,195.6299559129585
Larva_101,94.90439446408293
Larva_101,148.17650618505613
Larva_101,418.19421749662575
Larva_101,436.01418514558355
Larva_101,447.4418194284875
Larva_101,361.5796178305431
Larva_101,401.82510238694084
Larva_101,201.06913859924578
Larva_101,300.7570599560567
Larva_101,205.70780450703228
Larva_101,365.9182195748899
Larva_102,371.2422509423479
Larva_102,353.20599366161207
Larva_102,173.39876803687756
Larva_102,268.09506108915025
Larva_102,232.98162748878465
Larva_102,676.1687770499944
Larva_102,134.6265853881814
Larva_102,175.24950180747817
Larva_102,366.76720688039995
Larva_102,304.8989472185208
Larva_102,97.22345646235354
Larva_102,126.93701193564647
Larva_102,232.3422734088408
Larva_102,284.6755905375332
Larva_102,163.16715430163288
Larva_102,170.69377851350822
Larva_102,93.10010818411166
Larva_102,779.9191315267573
Larva_102,360.35250590048724
Larva_102,837.9911015633428
Larva_102,678.9080710645615
Larva_102,89.94457740083477
Larva_102,152.84814946915986
Larva_102,227.39171553770723
Larva_102,131.6744887165121
Larva_102,275.33172993032133
Larva_102,813.9794809824364
Larva_102,352.6403361641827
Larva_102,171.08538309825033
Larva_102,161.3545304816399
Larva_102,174.23386730609462
Larva_102,170.9495501147261
Larva_102,390.59933361512736
Larva_102,613.6308334617025
Larva_102,291.88981504230327
Larva_102,842.81848595743
Larva_102,328.63026523734334
Larva_102,232.3301219104619
Larva_102,354.0656935534434
Larva_102,404.8358779845426
Larva_102,89.13807947927964
