Step,median,upper,lower
531,21.809756693263786,29.356801835888163,15.026419413914967
532,21.848033743277032,29.68127866918096,15.059012732855866
533,21.882691341879998,29.866971632742768,15.102660368517482
534,21.87956134599276,30.116842927826614,15.127697129310016
535,21.95591389182333,30.088858334784398,15.119176421383482
536,21.98450104992205,30.192361825062147,15.135714015813402
537,22.0137684546277,30.475000364563083,15.199439995012332
538,22.04195961643754,30.55885016130795,15.202049829516637
539,22.273433738747116,30.611076197531844,15.258561461523268
540,22.308592908568844,30.64826908515606,15.334336910690592
541,22.500138530073894,30.684092343296022,15.472671877425842
542,22.542310722539753,30.73646838674083,15.451860488424721
543,22.143502924155754,30.59842389822328,15.420797545852732
544,22.216735605953716,30.659721324190908,15.386146437393535
545,22.162295286337283,30.524886137890483,15.2206966668811
546,22.24181322402102,30.52210182082417,15.218909785547845
547,22.290924764369638,30.522808457126956,15.268631470105086
548,22.22097799302098,30.43440454127455,15.300565793886195
549,22.32712560001891,30.55033892476064,15.320458239250083
550,22.413061601029995,30.49547167158213,15.326232157888967
551,22.486139676265132,30.419273270955543,15.311861989991266
552,22.54817092160879,30.363760511692586,15.29273475556623
553,22.596293315156075,30.455625504468273,15.284465640088047
554,22.637608572398673,30.892037965062183,15.385100149418268
555,22.669891727195463,31.04515521816157,15.756802822041163
556,22.716272799284802,31.098238624345328,16.2183681486918
557,22.73969365738435,31.07708186514016,16.068528900403564
558,22.778188208344943,31.114670536299197,16.185832671647454
559,22.765545912388117,31.111016073091662,15.887817435509017
560,22.78063378066567,31.186514516198752,15.972797743282875
561,22.79282752052705,31.306248771980748,16.037776132396203
562,22.79034565290424,31.46098629119677,15.622876735221507
563,22.838739037942652,31.664673887114148,16.107601376282645
564,22.879864626104112,31.77644491844554,16.14222253118484
565,22.922416891522168,31.809014413843947,16.186550281979073
566,22.95700207193784,31.840754174160853,16.24054970468839
567,23.04089675794379,31.871152453914338,16.295323293629025
568,23.16200437501547,31.871806641635978,16.327189429433822
569,23.21697737566182,31.86852606452772,16.33200817489503
570,23.232488796840585,31.88542684614079,16.341316584473613
571,23.25041035063317,31.917025554669245,16.157175398408413
572,23.270458544545978,31.94429223986573,16.22841675162695
573,23.685784022156138,32.036288894132305,16.298847734948
574,23.882949001506304,31.996647265774424,16.4613937399984
575,23.930962205428465,32.0127076051292,16.52089192410653
576,23.95908984677863,32.04089766644412,16.57005945903588
577,23.97268914178275,32.07786760769085,16.62066003637302
578,24.019034578364526,32.11663605680249,16.676575933113455
579,24.07129933268168,32.159073831356004,16.75144103268162
580,24.102113766930824,32.17351583870486,16.771772373436583
581,24.160323015595942,32.255181342884015,16.85372123842421
582,24.222754969882903,32.334437260709805,16.916909820733604
583,24.326743824055537,32.44970537810701,16.965560115666936
584,24.439690187360046,32.56551552148835,17.00707282850368
585,24.60788253912776,32.61450573627239,17.015406044663862
586,24.69662077507594,32.62437342137332,17.013177023574034
587,24.743530328652795,32.60764535227313,17.15360406537762
588,24.833332018419746,32.59956991293495,17.162949373873268
589,24.895992456966837,32.57577699153191,17.27122306390444
590,24.91715725422843,32.57215090744103,17.41201842140044
591,24.932602704010407,32.61524600888116,17.440948465454696
592,24.94130312206973,32.67496564706694,17.463914475136942
593,24.87035240809042,32.798321618781394,17.350823763312746
594,25.066503228950303,32.99720499464492,17.75013424794645
595,24.93858751448328,32.99046280730745,17.874936629246246
596,25.001097658099674,33.04391185742786,17.898561468695124
597,25.09760338764448,33.10261656306238,17.911128382149936
598,25.216293909138674,32.8656486076173,17.867494950862188
599,25.29128551870465,32.91046147276609,17.85723641390291
600,25.336870070195094,32.94755425547562,17.839745987281848
601,25.355880959622837,32.977588220716875,17.812959010895728
602,25.37604794770132,33.30168866194233,17.88215971596698
603,25.370857023265998,33.39980392316849,18.182107673827893
604,25.50440904562696,33.452871186397466,18.17068545587064
605,25.425651010424378,33.36344991944489,18.12064827473828
606,25.46205870810787,33.333325587049885,18.06845218286682
607,25.536775699977042,33.46094546152902,18.025935940959673
608,25.545418469400573,33.46398940868021,17.983274911246752
609,25.60796347939915,33.630513589032304,17.979323816892794
610,25.67997823255269,33.67198088554782,17.983311628515114
611,25.667121825181603,33.36607478175216,17.960654576278106
612,25.765396620436423,33.38585605686383,17.86900019059338
613,25.846053253795752,33.403282377370886,17.811172877745626
614,26.011336087021977,33.43470467589618,17.96661244323679
615,25.86786017220958,33.45520657209113,17.794654724029193
616,25.820415858265747,33.491454256864735,17.615621000196512
617,25.831374764111544,33.71161178358871,17.65377368402553
618,25.80503056373106,33.73568218405943,17.67608111245349
619,25.852249178161298,33.6379632269431,17.784448673336755
620,25.824568880485025,33.67209007559552,17.878137408783587
621,25.846600897489118,33.71519891231104,17.908008957945988
622,25.87690730221834,33.779290484149755,17.929638612989308
623,25.602449016536493,33.82605490740205,17.857185747547188
624,25.796988575955453,33.88076249107153,17.800137626228846
625,25.88892262714642,33.96485789637791,17.83257576498986
626,25.96192258903768,34.05272925947242,17.779452372497275
627,26.016032235371856,34.15328538108912,17.71552651574796
628,26.02246651824607,34.2763211366607,17.73748526204957
629,26.042870527200325,34.411180167823254,17.701781515279915
630,26.02937304157672,34.44529108740484,17.793706826940777
631,26.007007544190863,34.483251407695334,17.779317950688064
632,25.89940608639168,34.50330303485298,17.518306003270872
633,25.740201004209347,34.55035570281258,17.49218848606128
634,25.7634033355791,34.61832706284744,17.500362417847168
635,25.839607915526678,34.71870473213285,17.53138426654216
636,25.83739636930255,34.826834679263285,17.522593116280643
637,25.846962091453953,34.938416336928626,17.5628269349211
638,25.932878169652213,35.05098036825712,17.610342374394
639,26.004951931013053,35.15956162093009,17.659332619886467
640,26.113674787125404,35.25136024879241,17.710250812756353
641,26.18303992259185,35.347108367304614,17.76852734566427
642,26.129464328169497,35.40682855229937,17.359551563431772
643,26.179541619920894,35.48154031936564,17.38161021101254
644,26.224974141869833,35.54665179116482,17.423289570692617
645,26.19407218292941,35.61259717522009,17.388199272879277
646,25.982491270814254,35.48615435553327,17.203209292073094
647,26.00939796372527,35.51674445902327,17.265889977367507
648,25.927235981522685,35.23425143605104,17.263585055508425
649,25.928054771769865,35.01422976518037,17.113846427679444
650,25.777876905282774,34.8230955554216,17.01212040051947
651,25.949452126112284,35.086380222754244,17.19886856742637
652,25.901227316381334,35.16090409413206,17.195396704994554
653,25.87278721159061,35.21383410856286,17.17990721196121
654,25.832981055369785,35.05900699836026,17.040403296171476
655,25.842333749666302,34.90081427198386,17.03984494705793
656,25.857641576456132,34.74620095331508,17.063964030040907
657,25.93002304725525,34.99349550632287,17.106649753249478
658,26.0047257600067,35.04383826088829,17.10655215754754
659,25.939412824745087,34.8908572888194,17.056858138208014
660,25.911876812008217,34.60520262644712,17.117220362858262
661,25.93138766852565,34.63639259998765,17.19173162297402
662,25.950340936302908,34.96588066179437,17.251080010639072
663,26.00950216988855,35.358529832395476,17.29736911641053
664,26.035209555323725,36.01270924580288,17.38165166351255
665,26.12903182181832,36.088241959850116,17.458665621978255
666,26.180664135939093,36.14371874288028,17.530919379010985
667,26.20570999058244,35.704484750483545,17.59515970144913
668,26.163160215712495,35.73205627456888,17.68290526164523
669,26.204795493886653,36.17592029969342,17.774989504706333
670,26.318185823376847,36.22731485560847,17.75669244496503
671,26.33883668460411,36.260224610590555,17.779628957245563
672,26.44521881828077,36.670234573211914,17.81314414979994
673,26.593808313228543,36.92326149054101,17.982486113329784
674,26.7097945717442,36.990299507734804,18.0012289591307
675,26.93535187075616,37.28152787146071,18.02012207139887
676,27.043365395539034,37.330436691066346,18.043097479451664
677,27.14055234399283,37.386731749393306,18.07520584966109
678,27.209344474647203,37.4490729310881,18.118106100851882
679,27.26179684666925,37.510683386154014,18.16580313033509
680,27.349785843125055,37.60772827475845,18.2339962408789
681,27.235082083818224,37.33375834559817,18.399939911486346
682,27.046082942353564,37.26674810246618,18.261405129306574
683,27.062227044269168,37.319846815865226,18.263846894636565
684,27.084015624258797,37.379332059533255,18.584127816466903
685,27.11058991856023,37.374886484558466,18.597339363908997
686,27.13492166679324,37.37145328022806,18.61182997092623
687,27.153874589327813,37.36244693711506,18.62341364894203
688,27.16907900203418,37.56671376074666,18.451927870314343
689,26.931083800141803,37.56672993850607,18.203477507739343
690,27.212702659743837,37.83516102906491,18.349821079134138
691,27.248876331069646,37.89269903613477,18.391431042477233
692,27.299622157957913,37.95276367607891,18.425226859860732
693,27.36314706376823,38.01211454973288,18.44439515412774
694,27.44200424209827,38.0664478635824,18.45062402227764
695,27.727310816661475,38.15568149857638,18.24193907541847
696,27.803920777580416,38.1491744393253,18.22435383713408
697,27.859684603371978,38.129907988497486,18.198059782590924
698,27.912659556377342,38.196730695440834,18.172301999334522
699,27.949672676635686,38.23564681523681,18.150083980034616
700,27.794074706269406,38.30523152478345,18.366271047644112
701,27.795155873179695,38.40224928080048,18.36174316327354
702,27.791832018167813,38.47089974736296,18.356099846657248
703,27.777810294868303,38.491137097605105,18.34847310008602
704,27.688595828690318,38.48161924595273,18.335082498647434
705,27.59331099242997,38.47047373244871,18.30424599966166
706,27.512952713202885,38.46462093911339,18.243424205402835
707,27.475364273964665,38.46429374276241,18.178124026144133
708,27.480925672866054,38.46668306243955,18.112345247549353
709,27.490805714754096,38.45170776841342,18.047303108857008
710,27.515867734541466,38.485336745045885,17.995380894641695
711,28.02578974113255,38.75114685702203,18.443108870813127
712,28.05857289426374,38.599635079801466,18.747832496394068
713,28.09437709214543,38.64206293857477,18.783057036042624
714,28.14199668895243,38.65924768655673,18.79295507524629
715,27.672616996070765,38.48144131954745,17.79172671552095
716,27.816729883384472,38.55767237942846,17.787446992660378
717,27.899573265990227,38.627380128171026,17.80507892953805
718,27.982215220396053,38.75100427042724,17.814652604528806
719,28.058450069311682,38.865391801188586,17.818865631226974
720,28.11938152061917,38.8710763279978,17.81344220842501
721,28.162858186903726,38.858998472104915,17.77075521185664
722,28.174847376907866,38.70113944798116,17.642843767921736
723,28.200198296636273,38.81035225402672,17.568518295354828
724,28.233768533203,38.85328555569212,17.494801715524144
725,27.99503752016098,38.87764576076641,17.572131360656396
726,27.97363266417171,38.89628500052535,17.598511706239716
727,27.961274538185187,38.91471428253812,17.637270731521767
728,27.968611292385724,38.96435359225933,17.69752423714402
729,28.003949782610704,39.048927274262375,17.780632049539964
730,28.04731705695903,39.16055176175457,17.836153587450195
731,28.075347823288578,39.30130737177955,17.81099401838712
732,28.090380520004437,39.43718554678129,17.767250498493205
733,28.142495597379458,39.567886059230275,17.55834477431772
734,28.03933195025829,39.59078098147748,17.512750164633097
735,28.077040881135865,39.64833491030885,17.581725477107433
736,28.126053097508624,39.70950732953782,17.61557883627032
737,28.510831842902366,39.8079387293758,17.789995109094388
738,28.524517661367348,39.867078232812624,17.857286979028878
739,28.359099286660264,39.93237082587215,17.906911013052714
740,28.710026841917976,39.981163707018965,18.383777608350933
741,28.737628932592372,40.04169025392287,18.374157746527395
742,28.748119346773105,40.09490378350088,18.33826536318256
743,28.755336581852067,40.16126623634968,18.303712176780436
744,28.586635531430968,39.94680929191263,18.182333659564343
745,28.463521299817767,39.895087802504115,18.063351945778262
746,28.52753208041869,39.90022401412298,18.21530133757812
747,28.60243060830824,39.91150273921941,18.345617301000303
748,28.39138113381565,39.93694981833444,18.218540523836698
749,28.45270913570672,39.96775974490558,18.27249198289119
750,27.947891701723176,39.94315695095239,17.83568281870151
751,28.787337765908237,40.22478077979589,18.032080215471908
752,28.76364430566796,40.267353198740885,17.99958845692343
753,28.73422677172137,40.30146386554361,17.968169568491763
754,28.680923542919455,40.33848822178979,17.93651914416146
755,28.605210747552906,40.38779829771221,17.914068377906794
756,28.510477968665903,40.49525893043566,17.90314417485608
757,29.31357502634972,41.10416276522419,17.9680345326063
758,28.867571922670734,40.99089194187776,18.051892960281915
759,28.86863249008196,41.04824838357316,18.032949824379244
760,29.337467985956145,41.47596986086062,18.00220359664592
761,29.346211251942616,41.531949696490244,17.968835877215138
762,29.600463727487536,41.59278560901533,17.974400881382692
763,29.61424842061413,41.59808294147605,18.042660657570114
764,29.736919001899352,41.648919745811426,18.030075750144924
765,29.928051031312997,41.84299617813083,19.024924284271297
766,29.9648556651078,41.924421420205135,19.027131540113356
767,30.005983929396717,41.924252918138556,18.974840764960604
768,30.055976516065883,41.922652097646235,18.90537424209294
769,30.10637728736357,41.91796943840339,18.830434166173497
770,30.090234627304714,41.92723535098743,18.75913386118381
771,30.10048181590583,41.99623764667202,18.96205142701043
772,30.1368363988249,42.019479245973265,18.936933221854225
773,30.121163031482542,41.934897659788625,18.82618597004539
774,30.2529844451176,41.97855329081186,19.193995915381347
775,30.283364831674803,41.963457974134315,19.178442050056386
776,30.296194934948105,41.952065398486795,19.159919860265468
777,30.131119732902686,41.874294386695674,18.76306401823456
778,30.272349294296305,41.94961145184158,18.92811886969926
779,30.333249797964037,42.07973377009942,19.327164552298882
780,30.27420591238733,41.87938599166465,18.69072592785171
781,30.24598216327222,41.89705365850521,18.68668809563563
782,30.062456272583372,41.889007648751154,18.65214590505167
783,29.9160787127398,41.912197749195826,18.65797785075621
784,29.81366219770696,41.759513916726064,18.62575022764175
785,29.593745926325298,41.721185100662154,18.31229111450796
786,29.143591890646068,41.64385063381346,17.990587478020515
787,29.1565112676268,41.6106835106189,17.977014379022737
788,29.18941592349402,41.61694824024949,17.971882396688095
789,29.235453336208582,41.63861392931105,17.983722116622335
790,29.229813562270678,41.5898254718454,18.02444240441862
791,29.214543799290688,41.62635160779604,18.033704141632658
792,29.19141088423933,41.66657381727863,18.061058348011937
793,29.146000622659013,41.7216104818845,18.11742311403612
794,28.90118720800553,41.75045982863618,17.962018889780552
795,29.304794554944166,41.89558640949414,18.22228840044389
796,29.761571012935587,41.9997746369651,18.44497373182302
797,29.313736405458116,42.10056678611346,18.42560003591555
798,29.41632608223958,42.1277351663646,18.676241893002487
799,29.47308472806153,42.14863575586769,18.735445377899545
800,30.023216674822034,42.2053387800171,18.8329877473559
801,30.14355409115551,42.23495745421424,19.003459846443217
802,30.17031775659462,42.25404774385578,19.046114397367738
803,30.35489513292594,42.32033546767264,18.991305828290052
804,30.391230085634458,42.36051770006995,19.032763578967245
805,30.444641305812915,42.406470294090944,19.06157778056962
806,30.43972139670569,42.47482742962947,19.07699081973747
807,30.362635751913675,42.57893980976083,19.088120106479046
808,30.261675765609397,42.70388700825195,19.113415272128655
809,30.132649965766596,42.79275874502425,19.15890006111444
810,29.981753347705617,42.85792206647098,19.159556704382236
811,30.038581804850793,42.91449774664793,19.3170162869402
812,30.08221333029224,42.949623528931475,19.356331054567498
813,30.453142342165016,42.99206809969701,19.417507995797862
814,30.151676623832287,42.999340106880375,19.41648960325712
815,30.132683137565166,43.027808568680356,19.356813011958202
816,30.134478344475713,43.095298009195794,19.591769343807776
817,29.8686291701544,43.119213823701486,19.2687982468048
818,29.890449512764484,43.15885891371755,19.203085544921063
819,29.905816898330322,43.21017064118687,19.108558691098974
820,29.924292138472985,43.24319904361131,19.06169853286903
821,29.954072227230384,43.30546708248888,19.000312191373318
822,29.847472326638247,43.46353444114617,18.828442351749697
823,30.048111830027942,43.415291126117495,18.85801288610571
824,30.103048303447295,43.420676550339735,18.782720451024
825,29.895451823159455,43.41290153668017,18.706265273080525
826,29.376721858856328,42.83797367037575,18.507434356657186
827,29.428335699047132,42.81756474596097,18.42544232639048
828,29.477143664103426,42.79889005142054,18.329368595387844
829,29.519766487939457,42.78744198654884,18.220329431774132
830,29.56058962894075,42.785210183537316,18.109279535421003
831,29.790424304044233,42.98763160997974,17.93952533559669
832,30.11358202762178,43.1951465730603,18.052583504644023
833,29.990830984774473,43.06943163412167,18.028769611770883
834,29.975843322484888,43.04269791639729,18.00294047987947
835,29.850539668469562,42.82257440808612,17.974799370266386
836,29.870953892059816,42.83379378185562,17.952577103563275
837,29.932903934222676,42.94455153008276,17.88315168396151
838,30.02071811811421,42.896761669739874,17.927310652409123
839,30.08326321044102,42.85336344099187,17.964677161573512
840,29.917768619407813,42.87202610742757,17.96522289970887
841,29.87965937854591,42.88074221236067,17.97289720931742
842,29.81453941664536,42.89047978469875,18.070983053199534
843,29.405330811645275,42.9304047644638,18.01849324815828
844,29.301919020673388,42.98071695881811,18.018628232004737
845,29.10291026331121,43.12000797567282,17.958684356083452
846,29.078595564150998,43.21495882193054,17.981150129833736
847,29.10961329628895,43.42722291094012,17.92776604195844
848,29.560629121128265,43.30548172427998,18.02607936172768
849,29.013497101666424,42.79893234239308,17.807930973505684
850,29.05441556387961,42.82644238548974,17.824373628780606
851,29.093990253555724,42.838090632043254,17.82821070806576
852,29.45610157871377,42.83634334091689,17.962538989303717
853,29.49638424209011,42.829856370968365,17.992025812840076
854,29.54087701541278,42.82410950413016,18.026801898992538
855,29.667333290387546,42.7729073721795,18.0992872586725
856,29.702471249698654,42.80119354984355,18.132446221200738
857,29.73567118178626,42.821185319512765,18.1623228485674
858,29.75938975709108,42.86002005039957,18.191529528259814
859,29.776491930469412,42.88040304789162,18.21582172346107
860,30.016567105405503,42.90343909442247,18.257816335186952
861,30.124326918942806,42.89002206360797,18.487052780113814
862,30.183685071405776,42.87775234892638,18.51108563503645
863,30.242170290206033,42.90916192285297,18.55178817877083
864,30.294527738652288,42.93764866821213,18.98832687890758
865,30.138302499899986,42.889201129339696,18.545810242957163
866,30.142113530876948,42.89298550764364,18.625491247058015
867,30.137154181655024,42.97419316458493,18.677170002158885
868,30.132009515102975,43.0649806798826,18.85229562810744
869,30.849719129239407,43.14452016496526,19.131125018035974
870,31.00396417921055,43.24285825289218,19.150761842656173
871,31.153930177249734,43.319236534100185,19.19389669536114
872,31.278970260676815,43.310405501954826,19.235083862450498
873,30.807723290500427,43.173969740790156,19.047602344701275
874,30.263864147029363,43.112425284367276,18.869393884476604
875,30.315161562170918,43.035152766837776,18.943366400266832
876,30.372865585994997,43.101527615585596,18.90882030353427
877,31.46067386566932,43.3031196977808,19.8264730518542
878,31.460555701172712,43.32429221785905,19.766034299594104
879,31.53165229828381,43.53671607560348,19.729788061763124
880,31.539024371309225,43.58186489876536,19.667189505194543
881,31.551039801121902,43.6290284487671,19.65618066295259
882,31.57242572826894,43.66897061419484,19.654165472544125
883,31.599855347632314,43.700164061932504,19.66531854189837
884,31.621724678962046,43.72983868536644,19.6785636661347
885,31.399076985904497,43.54682272376802,19.61814890372564
886,31.391981162939356,43.56077767617947,19.628344186584073
887,31.37656564080574,43.55992321336204,19.651832607075374
888,31.45074616598583,43.55297349592087,19.69028887096692
889,31.60494565363498,43.518071458579946,19.74887595367071
890,31.591959360886438,43.62680176622653,19.879956903692463
891,31.605971236870126,43.64936308401628,19.986231931719278
892,31.917057936389572,43.73505620445255,20.23303047107104
893,32.18266949095109,43.80405869193363,20.40208869194212
894,32.21848714756857,43.951666582468775,20.522952113478024
895,32.23072761139806,43.96993185110166,20.51238078596893
896,32.24386723746433,44.012494251013585,20.514908516556886
897,32.243625359497074,44.03308717697847,20.526738610741592
898,32.24549154877131,44.07944362153046,20.542521712670734
899,32.29366405485215,44.12624924452736,20.56459163308987
900,32.34485549127991,44.16129037340066,20.602908654873147
901,32.389637515983644,44.19497177890486,20.627552197035993
902,32.41497861544084,44.23813864739086,20.595194420426022
903,32.28092535710187,44.19736109754925,20.72758123898212
904,32.39562612531985,44.29169833990691,20.814146452135848
905,32.50975967182017,44.490366500107676,20.86117157331571
906,32.4152309821054,44.55063811656092,20.7539473106935
907,32.30223558336935,44.66835458393065,20.56901002075458
908,32.28896851494008,44.71004799681192,20.823040225939046
909,32.234735958571676,44.67143762318711,20.272551649944585
910,32.327652130873616,44.72669770140481,20.19091820744173
911,32.27143393770919,44.74605464049622,20.187570225235515
912,32.24593541153049,44.75610672564573,20.185280951171563
913,32.245198209922584,44.75583410095654,20.193339974982006
914,32.2339200817826,44.747621207763736,20.216379721411826
915,32.37685500403552,44.637227074051765,20.607539467359327
916,32.43562381807797,44.599633269662036,20.639054536057124
917,32.47104184466145,44.56212120973213,20.630289293268397
918,32.70604823168239,44.66116258234038,20.34598012395994
919,32.50939226038068,44.665755778896184,19.583275342426273
920,32.77180558014784,44.77768422207655,20.382968904914485
921,32.82872803141901,44.8177038877609,20.390104930701398
922,33.11159282938214,44.83653802975216,20.56816812016642
923,33.207694740685085,44.897192996830846,20.468478510433947
924,33.27542120371934,44.919385044531595,20.416104091985197
925,33.284264385257444,44.94005511479351,20.386732608497283
926,33.412158904486354,44.869929636472136,20.429094699393637
927,33.40211574698347,44.83839232596783,20.372075085847015
928,33.30867939406842,44.805372917407354,20.22190698521664
929,33.32457568876255,44.73092390725294,20.230182043812707
930,33.326510580685884,44.64335149105105,20.28754336043018
931,33.31409537965014,44.635241726334215,20.179059746315904
932,33.31808471136257,44.59898087811896,20.20585009461268
933,33.37023260810513,44.66776139755668,20.19058500560746
934,33.40158742560792,44.70288546948897,20.178841162858475
935,33.43807542948323,44.7190466599722,20.158642252055365
936,33.48030921637922,44.69361540352036,20.15110475732383
937,33.52577501411799,44.66004415712516,20.15227050209085
938,33.57212757883011,44.646067125492024,20.1558287886971
939,33.61282212019517,44.5638866183288,19.9152737614824
940,33.38688994361091,44.56315177354355,19.98785360571508
941,33.12422373691286,44.59547763012741,19.92433273634709
942,32.919244696608075,44.63876802013,19.719647260636023
943,32.91113228790379,44.685879356588934,19.6847708286821
944,32.91248892228929,44.620078830678125,19.640624935805114
945,32.91565169802718,44.64896726369126,19.59161077114509
946,32.87464518440542,44.67158889680597,19.53030028941863
947,32.80306294447033,44.689873285387435,19.456080467575717
948,32.77245541783543,44.70413696898538,19.411645420433192
949,32.69774569722957,44.6211271424903,19.43399786887737
950,32.79980699884066,44.62603074521026,19.42656079073474
951,32.753508406603174,44.62161403663782,19.34929260991567
952,32.60645350544483,44.65073440759088,19.34663619524227
953,32.59003568878366,44.659560671869656,19.23079070931137
954,32.608642968400595,44.62847744955277,19.212962462263384
955,32.63590242311292,44.624290648896036,19.67815362576985
956,32.65146222302063,44.611930832876965,19.657607570984144
957,32.64218743472513,44.604770800372606,20.18952269644489
958,32.66609315550987,44.58964071698438,20.098286677937626
959,32.69272259595864,44.56428882565138,20.014012886850576
960,32.67392962480772,44.516057371715874,19.929231077265463
961,32.712796023923914,44.71854495481371,19.941300065088814
962,32.74809634949441,44.684850007698415,19.86533262286933
963,32.79277996490352,44.41949872139715,19.707259277304928
964,32.84128595212442,44.427029796744456,19.639107767682432
965,32.88149230424904,44.42709265141734,19.576313572748255
966,32.9115531870395,44.42721101339948,19.514579378435947
967,32.93203662173082,44.4434780040976,19.44441055249847
968,32.9418123436727,44.465218519756256,19.359170215658295
969,32.94271099962191,44.49110109263932,19.269357468987838
970,32.94378768217703,44.892369930058216,19.192443323952993
971,32.93912829511707,44.610530251521205,18.94832253139577
972,32.93757963466552,44.64159400613751,18.9657772132446
973,32.944600147887215,44.642379257039835,18.909669200998557
974,32.960082165543156,44.618490318508755,18.83404415655197
975,32.97487294466043,44.52507147278554,18.91041363277551
976,32.94591970390223,44.48124419733219,18.76269937783814
977,33.00248432341914,44.500554845458595,18.78107676754928
978,32.97907423306779,44.478486764193846,18.686900053182406
979,33.014284016108704,44.50258457689096,18.628777590053907
980,32.97209300445064,44.53732669471409,18.558368906598062
981,32.9858038158368,44.467366565053936,18.48297999659414
982,32.996768602007904,44.49821523270931,18.46885436220724
983,32.99887821822789,44.48597304456953,18.494438338548324
984,32.99935879793452,44.48155582323067,18.49339812326746
985,33.01985371197598,44.48507758679984,18.484201728891748
986,33.19561725079115,44.71049811793916,18.54890456064725
987,33.22484702920775,44.71429295517077,18.57949482392577
988,33.251738145332276,44.72041087594174,18.602324562579003
989,33.27457254983089,44.72770463499391,18.618050684666848
990,33.29127242678725,44.73313879764386,18.610819495578767
991,33.301225023473236,44.73741851100726,18.59948736513278
992,33.4615686878264,44.7396494058347,18.571752482018454
993,33.48019427071527,44.74653224521771,18.58050497701215
994,33.49758076916332,44.75491498234202,18.634044342714198
995,33.50624750109371,44.75851562738269,18.679728460179163
996,33.49279641481636,44.60602527278748,18.673660944042332
997,33.38443963465079,44.57638629647092,18.663936881315575
998,33.34982270408575,44.51146277479287,18.706027521314113
999,33.31683637376074,44.43958973072534,18.76757590301304
1000,33.29277155964253,44.460312518165104,18.8677632209991
1001,33.27794636063856,44.47732268562597,18.96803589151623
1002,33.16376084474615,44.45668328427814,19.071489263447777
1003,33.28178763494289,44.38174036166646,19.150867993606184
1004,33.32036181055723,44.41662884503156,19.218479628696276
1005,33.368068372103814,44.444123917080724,19.27348029206013
1006,33.36705877318917,44.47045294886112,19.310253155596737
1007,33.35233879285933,44.49845718015973,19.343530007635586
1008,33.344325398802084,44.451739330631995,19.380873250079954
1009,33.332715988255416,44.39732213676502,19.42390744418126
1010,33.31058210341695,44.336365679161254,19.482744540425188
1011,33.281798656285744,44.281432722636595,19.563101739009046
1012,33.24872659744899,44.2420333533242,19.63859540003899
1013,33.22291897418552,44.25229306122031,19.624898627165205
1014,33.224324535264884,44.75708249569322,19.715290509494174
1015,33.23678330420774,44.74090465761961,19.730167122006996
1016,33.305071206040324,44.702130115948975,19.733158237143446
1017,33.3791637512137,44.68621557376262,19.71692648523657
1018,33.32928262404317,44.774368648018054,19.680342672481668
1019,33.25628213119103,44.63372686395716,19.691053247037456
1020,33.230380585962166,44.57236903296435,19.658857322119758
1021,33.18985738521499,44.48768387768369,19.623889648381663
1022,33.1394125496882,44.38047624780997,19.63208623475813
1023,32.98684329773202,44.498674350925405,19.48040167093452
1024,33.01702170332957,45.068232665803784,19.57332892467689
1025,32.964309939575784,44.96912323627217,19.597576185774955
1026,32.98493976573795,45.079218688495516,19.668444954917852
1027,32.98087876612938,45.091240348320454,19.675709997817275
1028,33.05608639721448,45.21307748222,19.70111958680885
1029,33.054437266691245,45.22105813868027,19.691445061563243
1030,33.29129221111694,45.171700471571995,19.694411711367206
1031,33.23500655463635,45.1371385953871,19.73199862247689
1032,33.1846635271705,45.08303555518177,19.776820055789194
1033,33.1187841800713,44.59796648887781,19.761473878648346
1034,33.45730715587747,44.7771063098844,20.031752381976712
1035,33.486059418640245,44.68573095475311,20.017566747933024
1036,33.51977943226137,44.59751419665308,20.019943054559242
1037,33.30712490296513,44.36860704065846,19.897896020622092
1038,33.34582485001937,44.33756741129714,19.902673948773906
1039,33.225760598670284,44.29516893576258,19.89978450811246
1040,33.249021156352924,44.29276445959397,19.917861311829615
1041,33.40518678799903,44.35231062761457,19.987024864676915
1042,33.438199606799486,44.36591987332077,20.02446290631776
1043,33.47946326437657,44.359855081986964,20.052937207128263
1044,33.52590088241658,44.36296533544584,20.076314232108135
1045,33.567040601472634,44.43729158787738,20.101879457716763
1046,33.60038356143733,44.48604328057289,20.13008576753415
1047,33.63016057159506,44.32686983551665,20.33669609959326
1048,33.223158877033924,44.318285070693165,20.16952101395232
1049,33.4490669862204,44.46356324050012,20.243358394261264
1050,33.25092450742263,44.350001544348544,20.217480844262802
1051,33.27931678039444,44.39374831427755,20.25330650083989
1052,33.319622138759804,44.45169327628112,20.29408093336859
1053,33.558158573503775,44.672788321088845,20.390724212498757
1054,33.43162251597023,44.11299436027376,20.427286426462786
1055,33.52838974491162,44.17944872118109,20.45393405632472
1056,33.58624178491752,44.038422522851405,20.455614722345835
1057,33.619793619857035,44.14241344297142,20.49682080990361
1058,33.583740089895194,43.981569463817536,20.49648801997086
1059,33.550774727057586,44.05013047762186,20.504107076285255
1060,33.51659989125858,44.14507813545376,20.495326033231063
1061,33.548428347906594,44.41174778164631,20.255821381637684
1062,33.63506253926645,44.53672647801024,20.373065566086346
1063,33.63342883210447,44.616450038849706,20.30100189383465
1064,33.79172946067094,44.818796817247154,20.385566931947594
1065,33.81988831373645,44.86946373151531,20.17077775618474
