Step,median,upper,lower
45,0.6348050411147499,0.8476004263570862,0.46211562913007337
46,0.6586892635437651,0.8570261727929862,0.4826964432842248
47,0.6771364639096507,0.8692296784907984,0.4871623157901188
48,0.6803295575077255,0.8830975514702613,0.49954585516058225
49,0.696510402302549,0.9026162735399901,0.5178318384014453
50,0.7099722818178904,0.9349855691865022,0.5343518071492619
51,0.7191943482647275,0.952755780932824,0.5450684355420515
52,0.7414203412426139,0.9662791616264272,0.5514475133797668
53,0.7624520218263979,0.975086300385269,0.5723645151359071
54,0.7681467486416936,1.0004271932511968,0.5675834489355548
55,0.7804046048528062,1.0398674581848866,0.5754954498193747
56,0.8025022487906469,1.0605159780805988,0.5871094609056495
57,0.81671612915507,1.0769480173120296,0.5982000893366722
58,0.821082592994626,1.07413737898188,0.6040411414139093
59,0.8316567597834948,1.0859119775947839,0.6082495165632802
60,0.8382408236043317,1.1057461424565722,0.6082890169400852
61,0.859233861450406,1.129561916445178,0.6154841559428319
62,0.8743176425163404,1.1552921176219009,0.6343703243393752
63,0.880095183546271,1.1583202845337115,0.6322663333253751
64,0.8890423820320419,1.1894543696255395,0.6427309339677583
65,0.9051948660795422,1.206620139195551,0.6615171843260517
66,0.9194634103825107,1.2174567012459354,0.6687006824779541
67,0.9351206493477089,1.2237116221605566,0.6595091406115856
68,0.9505185316149003,1.2377421548191392,0.675149515642909
69,0.9700298132717549,1.2575304407764323,0.6916631772718788
70,0.9940752685738388,1.2898030480635934,0.7017796650150266
71,1.014587391442766,1.3130174224155966,0.7044389685079968
72,1.0228708830813962,1.3341624378241024,0.6886174611207843
73,1.0296954637040932,1.3496080128719519,0.705911485487834
74,1.038963097225305,1.3528025018660914,0.7021924057625721
75,1.0580512264375965,1.395156764429603,0.7093463835194606
76,1.0620197749043283,1.4066607517341152,0.7247045139827264
77,1.0726438934204612,1.428403857947858,0.7304640675720342
78,1.0832291241467873,1.4457404846313198,0.7284475659202765
79,1.1001575283629248,1.4479966378400158,0.7352877795614571
80,1.106442935398319,1.4575529508778164,0.7577820669456272
81,1.1060628809289614,1.4722564831365603,0.7751484329497578
82,1.1200734925502958,1.4933747625733935,0.7917764391471893
83,1.1429353348731508,1.501810910634787,0.793299140706238
84,1.1755023785330185,1.5261962103560893,0.8001645996514568
85,1.1957765590333707,1.544081996638258,0.8310819287952977
86,1.2076701111592034,1.5709463768118632,0.8309468747327802
87,1.2196308847297117,1.5939796428674085,0.8328037330509401
88,1.2280606616551926,1.6106375699057756,0.8445131597007725
89,1.229062392967141,1.6273164089326155,0.8256765708020949
90,1.2296970778179872,1.6634929106798975,0.8252381224239199
91,1.2323491887655207,1.6769490499011446,0.837256511531395
92,1.249566746746201,1.6914081560816276,0.8672673737221379
93,1.2875203927900971,1.6972819695749555,0.9021633820919428
94,1.3063373858771765,1.7024792217006968,0.9064161242066797
95,1.3289412022644902,1.7183044693227263,0.9173679943761883
96,1.3202702497713692,1.7396061907540685,0.9116405973071652
97,1.3460622539317475,1.7497937263999126,0.9261061578368686
98,1.343863111507377,1.763760199188408,0.9044599037867149
99,1.3573553626086112,1.7899187087577162,0.931005277846477
100,1.3697925266371354,1.8091970363034853,0.9481743233993195
101,1.3855026406011988,1.820376127191851,0.9190064421468246
102,1.3968302723912713,1.8149645108075205,0.9012604490569812
103,1.4134797717056464,1.8227846333777733,0.8871210719735374
104,1.4260283281787929,1.8497662777744295,0.8983392641435428
105,1.4116038921198708,1.8617624697546233,0.9104402373118219
106,1.4144939452254461,1.8635315070643421,0.9308443692242039
107,1.4308602585071066,1.8885846803838036,0.8969553244869143
108,1.4624473536052265,1.9159727621299605,0.8995702363693197
109,1.478735362949705,1.9364150311601507,0.8968019284419277
110,1.5002856342588076,1.9468142189432642,0.8991167049807612
111,1.5107278646614444,1.9689081187647763,0.8985922017441347
112,1.517387672240077,1.9792239469259494,0.9214399675501868
113,1.5375927648228258,1.9970716233901828,0.9891558415970826
114,1.5441809113516276,2.0003014643071744,1.0154288786538141
115,1.5481706194429758,2.0111417893746246,1.005615233484052
116,1.545086423108205,2.0144536551956116,0.971162235508203
117,1.563296577327622,2.047937960166479,0.9616543641444002
118,1.5750556309775576,2.05855330697083,0.9474897477392594
119,1.5921933699808186,2.07041295211167,0.9535323587681828
120,1.608710436966422,2.08507443468672,0.9584878642870507
121,1.5820626391508081,2.1072850409389243,0.9763494546676762
122,1.6009029329329392,2.1303607211120803,0.9972159899397803
123,1.618748482085568,2.1501914059272678,1.0192154572632226
124,1.6287890452128697,2.168443410367114,1.0348439610709068
125,1.6367348222347649,2.1804489478116422,1.0486456274248155
126,1.6413016465938455,2.1917563262054567,1.022361370134718
127,1.6537534544016304,2.2029302241686,1.027049744678581
128,1.6720433620971589,2.2078711108495868,1.0241773596952113
129,1.676983850601657,2.2038819645055137,0.9970928952692452
130,1.6827467285694373,2.2211847781214367,0.9942048518854972
131,1.6922974103954753,2.2452031330686557,1.0120162787533338
132,1.6967518139062914,2.2698912717284516,1.0100633445764795
133,1.6978186197868603,2.287665278506586,0.9890823772008729
134,1.714518479847744,2.3073696660164713,1.0013525508436982
135,1.7214998276354552,2.32937070707835,1.0375299663095743
136,1.751979203060956,2.3617656825599713,1.057731525714932
137,1.76702090431532,2.368340794608533,1.0660918668441446
138,1.774700390771161,2.382851478668729,1.0738012492079623
139,1.7672559268062193,2.393881186104361,1.0904664705629266
140,1.7797332554042127,2.404324536497431,1.1079911105351605
141,1.7950256760764112,2.4318157760975185,1.1165287738931142
142,1.8001345849752124,2.4278496204439453,1.1425692181810514
143,1.7973381919863307,2.4493136789354275,1.1422966488812125
144,1.8055198347254733,2.4740845566954643,1.172820127982682
145,1.8164530180288279,2.490856285990331,1.1943971336033208
146,1.8378897449957527,2.5009828001499628,1.218279641604992
147,1.8572456701289017,2.5124911021386986,1.2472753848602582
148,1.866534610409466,2.5268381047797326,1.2547128516687724
149,1.8772003226700567,2.542875031694623,1.2635309256641398
150,1.8891403297402967,2.5639840831844123,1.2804488312001918
151,1.9087061378617194,2.5854258196204456,1.2859158003653752
152,1.9020709503771158,2.6055873682608994,1.2843848872532846
153,1.913116639567658,2.6235480780407734,1.2761965017425765
154,1.914194260978066,2.6414157324155387,1.269775647747124
155,1.925416178775797,2.6643142963139654,1.2653223194424679
156,1.9197950645213715,2.6733157937684395,1.2878306187115127
157,1.9413038458228553,2.6927150491899443,1.2879006792088523
158,1.9573176161334944,2.7155847716529875,1.2757835733559992
159,1.969179395118636,2.750727736455439,1.263534898990449
160,1.9717634834165445,2.792099265274655,1.2579030921088816
161,1.9736802356970302,2.802943119364832,1.2797115486424366
162,1.9711781868208482,2.8130290103152213,1.2820523336045797
163,1.980807749191451,2.798619720605547,1.2845895341843785
164,1.9937080051178868,2.8207311729144395,1.2929365906603787
165,2.010403470653305,2.8517493463217227,1.287416227707887
166,2.0201007772458466,2.858456836237831,1.2759252873128002
167,2.029325403197099,2.872433167338742,1.2444277919010784
168,2.0365298843489543,2.8849816999824944,1.2618250744339878
169,2.0399265143549488,2.9037872591801004,1.229405271075177
170,2.059647528393695,2.9271253031808273,1.2260447015186038
171,2.0656990993240445,2.9309171951815056,1.2171443740487398
172,2.07130711763073,2.9364807289553543,1.211278817345526
173,2.059928061324319,2.94670349655392,1.197759996325916
174,2.0725443734486273,2.963576745479906,1.2082907764125204
175,2.0494346476186953,2.9836223515941436,1.211751065079214
176,2.094731953651103,3.0032603415858157,1.2103451856117668
177,2.0938455053157243,3.0137707223698067,1.186573892838553
178,2.1288827566282604,3.037387761975199,1.183079039682565
179,2.133369409841638,3.0441655769439993,1.1835213967846379
180,2.1243615161383556,3.0521476053635603,1.1811538544197555
181,2.1468647324947616,3.0622731101706466,1.1716645519151183
182,2.1463144790231743,3.0678436604864117,1.1655611236421257
183,2.1571786936047337,3.074001894999747,1.156637098259034
184,2.1379682930393478,3.0868453220337404,1.1180579784309237
185,2.168157345800021,3.1005599333804614,1.1187437631161974
186,2.1988858773172213,3.121084509638183,1.1312756259441692
187,2.2253733922664463,3.1618900978688775,1.133631010547791
188,2.242088375206724,3.188924536311895,1.1384922982976509
189,2.251240050227573,3.209908630190884,1.1436341867765103
190,2.2595901765115682,3.1177344857473726,1.1596531734228204
191,2.272202952817585,3.139125466507854,1.1688682132857324
192,2.2846990811717327,3.136301589221107,1.172888111458526
193,2.302377008820865,3.1538483283325114,1.1595798323869788
194,2.311235071067945,3.177949076675449,1.1673919403029638
195,2.280226976957688,3.1521998822685395,1.1348350387333932
196,2.3096163273186967,3.200246760761189,1.1421400901143945
197,2.3136924701884616,3.205354221094785,1.1381975451775725
198,2.3207480905631455,3.2098099935973265,1.1460152968288728
199,2.329159121400263,3.2248395150622415,1.1512454418306137
200,2.3077884802911024,3.2042560823987136,1.1539960345007958
201,2.3468304476897166,3.219227738556439,1.1656109618528614
202,2.3638683052311853,3.2480130211381737,1.160514182095612
203,2.3655602637728883,3.2752210058076443,1.1595793915702737
204,2.373345701527294,3.2987244911146982,1.1603271170684712
205,2.36118919862353,3.3167424969182884,1.1609503697826926
206,2.3706650499760618,3.3388495456635283,1.1548872851132754
207,2.4163639502543015,3.3620951109399826,1.1557983359366024
208,2.430702042852533,3.3804619476271394,1.1506210158729773
209,2.446897261613985,3.4574948723897796,1.1714690892547903
210,2.4485746963882122,3.477006199524426,1.1910341371573716
211,2.4451586031883954,3.450472887597671,1.176383787291488
212,2.466566288826277,3.492063548026723,1.1790943790076671
213,2.4838298964350547,3.5312633287234343,1.180564836092301
214,2.492091678344784,3.5632666517672758,1.1780326011587783
215,2.4992669906053266,3.5901199410941333,1.176103482336342
216,2.500706332465091,3.5854972376641614,1.173302567263748
217,2.5122351580889966,3.607258413094787,1.1766025579600021
218,2.5238927608363486,3.623951176185771,1.1835514772852025
219,2.54305017852251,3.6570823913446544,1.2030681450511642
220,2.554125960339204,3.656818549913975,1.2067251014589595
221,2.5674185846772053,3.660904141689119,1.2115533832539336
222,2.5794675362757755,3.669280308079842,1.2273493211339976
223,2.565645393676756,3.649553546332703,1.2395870539948741
224,2.5656435266044237,3.6305292101331816,1.2457341029670934
225,2.5760380477808766,3.6495917812038368,1.2470746753568114
226,2.586869534054145,3.6578332575220895,1.2550847317130445
227,2.570506819276171,3.6667440987139512,1.24333262715446
228,2.580820503821601,3.6931833387040465,1.248999667270275
229,2.595603357546265,3.710948089797066,1.2526591035001065
230,2.6105248562559584,3.723277745351101,1.2459093269820354
231,2.630923506370229,3.731958851678271,1.263385689678523
232,2.651492662079856,3.7457777746870544,1.2711813240874505
233,2.6658248181153996,3.7654585945231336,1.2793585880253326
234,2.676877240595664,3.7875916328163184,1.2880396699624437
235,2.675622885412099,3.8124282319847445,1.2993917772645442
236,2.667963025327476,3.833978563987562,1.3160928848401845
237,2.674481085789148,3.8523676058755867,1.3273771263955316
238,2.7045794558906056,3.8497630742553133,1.343488538086378
239,2.709520573358588,3.858174906206914,1.3569959249544952
240,2.7158671258328924,3.863729397240321,1.3737812245476004
241,2.7287160453850396,3.8674571845586474,1.378175007825584
242,2.7391648189879745,3.8439531044820345,1.3901257077875788
243,2.747699636726809,3.8405206830601633,1.4062012513528925
244,2.7578265869856757,3.846966252939456,1.420032325908328
245,2.7808035988366706,3.8531481367545943,1.430888725782306
246,2.7999670709791067,3.8682122787691693,1.444430519429147
247,2.8100028927031175,3.886378741037349,1.4626698116348245
248,2.8305629373481573,3.9172159042589523,1.4613624489358623
249,2.843099308514391,3.9247128199318317,1.4650407364918059
250,2.8572308204584713,3.936590885025221,1.482501963592001
251,2.8660898262178907,3.925396192862946,1.5039445199170038
252,2.8733897081883244,3.9257155779926967,1.5385686848438402
253,2.8799417201676967,3.947687435556025,1.5648187667756226
254,2.88806847348171,3.962749943353941,1.583395501978439
255,2.891478069899779,3.969038809864482,1.5710471836097306
256,2.8999108384951695,3.9747114665677383,1.5650484291900064
257,2.9113808726602066,3.9923070004853645,1.5632404757537184
258,2.9229785964456902,4.01707575511451,1.578100804725194
259,2.93171900192612,4.035614893323288,1.5944573015968158
260,2.9399432592773214,4.051444364437266,1.6181732147508063
261,2.952527424317792,4.080851045751196,1.6472205892964336
262,2.9903337000923074,4.204054239146723,1.6618840099227266
263,3.0105993225897905,4.225892124266752,1.671120632142635
264,3.026740510329282,4.246245942575309,1.6810664483558788
265,3.0339195022000385,4.265798507071063,1.7016611552197085
266,3.0553484776501842,4.281799021516196,1.719848075706932
267,3.0666221604279906,4.300202551252917,1.735888085242809
268,3.0617351778307365,4.327417377241006,1.746476927597736
269,3.0675393362259733,4.331684817670422,1.7734506602270632
270,3.059023809153536,4.343289126006516,1.7857088756626585
271,3.0714881382539185,4.359179405024889,1.8011048363411915
272,3.0780827585349333,4.380784542597947,1.8150415804282591
273,3.0773616998674393,4.407503008530662,1.8317312959669603
274,3.0882328354664144,4.437399935730743,1.8436528370433178
275,3.096504330228866,4.447771670631892,1.8601746858245023
276,3.116346540729867,4.466330293491538,1.853249279469571
277,3.135810285740752,4.480352271912658,1.8765199350143402
278,3.153183490641333,4.49510949939941,1.9033783376511788
279,3.134107597311355,4.492148335106815,1.8385517041005222
280,3.1775030678623613,4.5139465860236,1.9238292691087284
281,3.1955623726732942,4.5144165920382795,1.9016681427114603
282,3.2147298067754977,4.514450220881752,1.9133954997315001
283,3.2350922558420363,4.526531249958652,1.924543580461509
284,3.2503549935947005,4.544401354546011,1.9353255312768773
285,3.265377004673976,4.572680677626395,1.9462325751763827
286,3.273307169168249,4.590112082167013,1.9564975986283393
287,3.260345929397227,4.589087002620078,1.954320641953048
288,3.2754205308377173,4.618710477476824,1.946185677555164
289,3.2856539450086104,4.661863873876921,1.979615606812873
290,3.286072486611378,4.671893960919616,1.987366924168329
291,3.3075321162633484,4.692423426064746,1.9992100106691177
292,3.3176985596027677,4.708593393238362,2.007094392721884
293,3.314317372857077,4.7395214389378895,2.0204706033006152
294,3.308684091411725,4.743099501100641,2.040587778783091
295,3.3389523785615065,4.761985446970049,2.037358349526795
296,3.2978506980005724,4.774368600862804,2.0528670900430095
297,3.276143467374335,4.764912998988516,2.0654399632752996
298,3.2889551591506354,4.766639567144498,2.0763416745924492
299,3.299672034005228,4.779230892569702,2.0896502582355656
300,3.3098752503231217,4.794188883984867,2.092383538713405
301,3.3444847348418465,4.815222822709816,2.104809119007687
302,3.3570893369875887,4.820929462944855,2.1077354440761114
303,3.3463644659727665,4.816321658804926,2.1160723510181985
304,3.3354573508611907,4.815429705096172,2.124166618811845
305,3.330075124846015,4.8093944456875635,2.133673936711642
306,3.3497322358614507,4.843946511344561,2.1312436231700116
307,3.36111536881572,4.875388880423779,2.145776831225157
308,3.3718928434922466,4.891759134848233,2.1679623837642947
309,3.389491532376667,4.899688465041247,2.1920182086841065
310,3.3932853045503926,4.905271456117603,2.214765822098253
311,3.4220907032342835,4.929819987127312,2.254556109134965
312,3.414999285646221,4.9484129293046095,2.25777899852769
313,3.3715586327624627,4.941220717195932,2.2563214078618565
314,3.383300980690282,4.973590264718824,2.2579459041523338
315,3.397715799332034,4.982711889321801,2.273801396639047
316,3.346975285812329,4.955168593111361,2.2652174599812565
317,3.355460110141318,4.977274512200389,2.2680215731315503
318,3.358113353556719,4.991427855889043,2.2670204943139796
319,3.3552030499630625,4.958880669261084,2.2528351047820534
320,3.3495073507662996,4.966874893598174,2.2535764334983774
321,3.346012300941365,4.980002349503024,2.2625918677560017
322,3.344506798612559,5.000850166327872,2.27479463650875
323,3.3544002674474873,5.019096236186257,2.280787664847419
324,3.3471162392642837,5.047785364312788,2.2526766452986435
325,3.352807006339867,5.078829506619682,2.25045854578724
326,3.3589197261784083,5.086109327360216,2.266596821181312
327,3.3947631124017823,5.091323758967205,2.3127562799460257
328,3.3753734830205295,5.081218570505793,2.2974495672640183
329,3.3832764571687246,5.113959883459231,2.2983756080358106
330,3.3854409298381154,5.090489752718605,2.3255979269785123
331,3.403158116516829,5.095249105856049,2.3304414557872324
332,3.478637293184377,5.11871137116885,2.3267991161540458
333,3.5014073971465876,5.123060810430752,2.3355681151778303
334,3.464918166942971,5.1040360798861615,2.334280945941085
335,3.528277829582809,5.121065925486952,2.3610171278468948
336,3.554181727201986,5.150415039327406,2.3776890431355837
337,3.5720084216672925,5.157367462416332,2.3729832543766545
338,3.5774172732130944,5.203872972587273,2.3698743937956124
339,3.602847743322767,5.220056931710134,2.378354051285701
340,3.620389576628931,5.229788195155967,2.3848167687593067
341,3.6312189848873615,5.232284660503356,2.395733242001466
342,3.634912287867043,5.246730606135818,2.403465797802731
343,3.690119711773406,5.270642346503541,2.416167899577782
344,3.7376994560764367,5.377104360177473,2.429408052818941
345,3.7107534270381057,5.280581225757135,2.4454413645293798
346,3.6676595899692193,5.284074629170625,2.450312729041858
347,3.6736214438358017,5.302615990867185,2.4639551672554822
348,3.679705069032213,5.318256484170265,2.4745932071217758
349,3.673935379013879,5.255748944081608,2.4726856627853784
350,3.687089218514359,5.267492547711023,2.4793205455481067
351,3.7005221171196325,5.279986513199253,2.4857891540133115
352,3.7016688150891968,5.290659614125769,2.482943275063988
353,3.7007592102505966,5.296739742597793,2.470584162125804
354,3.704103994509822,5.3035124100288655,2.4671392715553475
355,3.713091290289909,5.325846503032503,2.4879099831165017
356,3.722830967120303,5.353163991230733,2.4970520728697876
357,3.68417778903717,5.445664168211444,2.498378905956147
358,3.702133473146271,5.466554238925063,2.5031443151168253
359,3.714447458174565,5.473165193643277,2.5159015432603336
360,3.7263241250459886,5.4735317731445665,2.533196359940728
361,3.7303432504741414,5.469133119744815,2.543492786550679
362,3.7236058129468628,5.461203079528725,2.5618147702137084
363,3.7128266927489495,5.434223401106311,2.575269711974271
364,3.7028027195447053,5.429614792887303,2.5775222036401084
365,3.6926622998522745,5.443097079992159,2.578458155300509
366,3.6882624064977945,5.452463634977348,2.5895065614773825
367,3.700888475561588,5.458946308790469,2.589554504833288
368,3.7031622113934977,5.440876056359764,2.593022374362757
369,3.725208362637,5.451416543231746,2.593343092696289
370,3.7408495299723707,5.471116532409065,2.5996787151097296
371,3.7600973753184457,5.485378388817492,2.6030908445341567
372,3.783444779535473,5.503100310286739,2.605328473989787
373,3.7964213244115235,5.531910208341007,2.603380362609605
374,3.8145510316148563,5.556737501681481,2.6070519254732067
375,3.831690970826129,5.532322900626887,2.608353332558501
376,3.8477332162499747,5.544386709065784,2.618614339357956
377,3.862241154981859,5.558210353307597,2.629957944004893
378,3.8736497977737745,5.578289232363115,2.640875969484529
379,3.886002240632716,5.604299123120084,2.6504587645620443
380,3.890226142295918,5.616464375368956,2.6677940794018533
381,3.9071138365462175,5.6283985943467725,2.668818393049495
382,3.8980561383440473,5.643063913680159,2.6769484494422113
383,3.8925190072265026,5.665599224910884,2.6851402797657427
384,3.923900489502376,5.700504706860805,2.7123493727254386
385,3.934916345008551,5.712901234077311,2.7283117615866868
386,3.9197312222053053,5.738014762287782,2.71791999396096
387,3.9531317574904343,5.777984311787331,2.6996921365319135
388,3.9329840482340974,5.766091352011139,2.7049092616019768
389,3.940850995016656,5.782742709987721,2.7119776895541876
390,3.947455916240675,5.808104458520529,2.7185857105681848
391,3.9524580623941583,5.838124470677828,2.72281279915821
392,3.9563358317525315,5.8683951953849345,2.7322594755407454
393,3.9626547314484117,5.896326955900758,2.748934007912742
394,4.003723519393563,5.902145332732716,2.7677849941997628
395,4.008345380558023,5.9278268321558585,2.7664940822383235
396,4.012645179375943,5.952493735546463,2.760950699936785
397,4.031029606125081,5.956188898847525,2.784429212839398
398,4.040003424523036,5.978379425449975,2.803215647633505
399,4.060552238316006,6.044166975318383,2.8162668666846695
400,4.064547967476276,6.058768091093048,2.819190275274252
401,4.080222475448548,6.065782252114905,2.8336185051863088
402,4.071955094550508,6.076328866062746,2.853928621603111
403,4.0582341572992044,6.083341600296792,2.8204897594097917
404,4.062141370297204,6.115754857445825,2.8450234832317975
405,4.117822232627961,6.1145096008966515,2.87823752026459
406,4.125436049080384,6.12726173479254,2.908819225909596
407,4.126685129995711,6.138889519578717,2.907622343458114
408,4.127200820042328,6.150715189830971,2.9078723623693583
409,4.129887258734738,6.161309720416601,2.9146521440807573
410,4.136489512170669,6.167908612937351,2.9189300332996337
411,4.146923334273257,6.173931319261026,2.9215914045419984
412,4.15628790156132,6.244838606792361,2.907295736392148
413,4.1968571717710175,6.259664256607144,2.91280041857394
414,4.207501631425456,6.25562158663125,2.9208850632198153
415,4.2209995969072756,6.2491604644842464,2.930949897089846
416,4.224342078106934,6.244808752105777,2.9411411162512104
417,4.227208916526708,6.242937920349045,2.9386978791622633
418,4.227047503830975,6.240986069617337,2.9365943183709073
419,4.225723932660208,6.239210420004326,2.935206806692048
420,4.221849519424537,6.245946877488179,2.939629714747176
421,4.2173812587498665,6.253488217453782,2.9445681490044766
422,4.213317404185116,6.263732120086587,2.950605433074877
423,4.22130100238894,6.276041654179629,2.9552555875945017
424,4.238952995866814,6.288553861694374,2.956672711790193
425,4.250295679747873,6.299041133255467,2.9590533354696533
426,4.2587841591767575,6.391428272272435,2.951505219359529
427,4.277797152898916,6.404829322282636,2.9736888424139067
428,4.277387097725724,6.275849009577927,2.9973764436887045
429,4.254299168833786,6.279995414568099,3.01706452284887
430,4.283516306212535,6.3324013366108325,3.040934336170246
431,4.287922937075549,6.334866605275893,3.0476724847940604
432,4.299333241077802,6.338342732268527,3.0572947154618584
433,4.353294929501899,6.395092299332754,3.0821112890448132
434,4.353389037293743,6.346150099270278,3.088716529920452
435,4.36941528575583,6.349785311247151,3.0946786897468868
436,4.382410637165419,6.359805028152766,3.1042163070186386
437,4.392951407230939,6.374383134324438,3.1115013917162577
438,4.407261935436258,6.3908567912825855,3.114666219408599
439,4.4342001679978615,6.4099369796868535,3.1232657746071726
440,4.462577399503038,6.427658739736507,3.1380448661468443
441,4.487763418367392,6.441308645113004,3.138936901686842
442,4.523179163543002,6.451701026302646,3.142066617210773
443,4.550712378602491,6.460334356384391,3.1523684659142805
444,4.588632136689539,6.5095872121879275,3.1690090391823853
445,4.617906736982187,6.498983701693942,3.1930974400203076
446,4.639033340899334,6.507735037332778,3.2015008426709093
447,4.6445005261661025,6.543190627760122,3.204871798106876
448,4.644871085649456,6.574244541179267,3.179411262648973
449,4.644970710982811,6.576916676062086,3.1864298639143707
450,4.657012192724238,6.616831908669674,3.253095840943899
451,4.6805461139791635,6.630176718700275,3.296215878699898
452,4.7029483179953795,6.63065230152802,3.2920458376023527
453,4.714157491563877,6.635584925240894,3.2940757272630656
454,4.726435655391059,6.636521564987843,3.30319975997822
455,4.744427755430104,6.684911034855717,3.2769795390115686
456,4.774690811619921,6.693696675882681,3.2898610607360617
457,4.799225225278932,6.731432488016308,3.356044548428015
458,4.808046036776331,6.716676442797284,3.3769425418377588
459,4.832263896310792,6.7767561625129975,3.410046135214915
460,4.8562659185211725,6.7874931220236006,3.412007048218367
461,4.876886022001934,6.797060071128576,3.4342217741312924
462,4.8862548454321,6.804445538434214,3.4233742106099454
463,4.859118139589322,6.793438147149543,3.3753587108108363
464,4.783980307864915,6.791870624022268,3.4011129544187826
465,4.7506515407752845,6.8358803896830045,3.398104615332831
466,4.765563307879357,6.836327293627637,3.366026556553004
467,4.785697342377597,6.848067956917257,3.369754992614944
468,4.805120034422521,6.858671588702817,3.3862788912859045
469,4.823035385206232,6.884651420519266,3.420736248819415
470,4.865119221005313,6.910593560650932,3.437031844237364
471,4.87148806723628,6.928094386995258,3.4506398696053027
472,4.879441551719484,6.948672496121076,3.462964157905982
473,4.884561556818538,6.95461591378313,3.447470535864866
474,4.892946993048659,6.9507353756788905,3.45887964851361
475,4.902391575742506,6.965465449832154,3.498003875745673
476,4.909895721068072,6.971632822355892,3.5169365593630078
477,4.921628702358387,6.953444760693847,3.520454703279699
478,4.9350037457196585,6.967888349925271,3.5444775455080366
479,4.928982527203527,6.978053706056841,3.542054047802303
480,4.924435792513296,7.001745969364717,3.518407037456311
481,4.935268594895655,7.024039819284175,3.531909094591369
482,4.953485234462471,7.047108486866921,3.54431875536543
483,4.981325651228044,7.065848114282808,3.558417963661975
484,5.012611188570585,7.08262270830434,3.572237065706683
485,5.013374414018104,7.0973099853417665,3.5656493213210823
486,5.0086302402756315,7.109334692890093,3.5628088137928353
487,5.009968482398397,7.110604561185492,3.566712610890371
488,5.021216627534736,7.1279001905887664,3.593861746469405
489,5.034323558160597,7.127618209599563,3.545156773864654
490,5.047580818964764,7.160377165135829,3.543879383031797
491,5.068128774726308,7.173033848268823,3.5662975950956683
492,5.0837646111458445,7.185117324215119,3.571984109382603
493,5.080751693349358,7.198258350087498,3.567040859747543
494,5.104225951914824,7.222267872849451,3.5873495599668415
495,5.130673865284,7.245607964345133,3.580319529017178
496,5.141947906830037,7.261838317472046,3.577981655323816
497,5.111814752220206,7.255959971657487,3.495402002339043
498,5.165947757866132,7.281181796093506,3.539984616660245
499,5.138343580646545,7.291481076356288,3.553895671006916
500,5.152263177224088,7.306287217899641,3.5535650579501485
501,5.163098767638695,7.318869499263051,3.5493824517507635
502,5.172415234715536,7.319989685562116,3.5467504046286376
503,5.2210011732027075,7.331228172512454,3.580467429294774
504,5.194594436834813,7.333849260121047,3.5411236088249223
505,5.209144768696705,7.34008229968077,3.5352658338622387
