AgentID,num_ticks,cum_dur,length,bend_mean,bend_vel_mean,bend_std,bend_vel_std,num_Lturns,cum_Lturn_dur,Lturn_dur_mean,Lturn_dur_std,Lturn_dur_ratio,num_Rturns,cum_Rturn_dur,Rturn_dur_mean,Rturn_dur_std,Rturn_dur_ratio,Lturn_front_orientation_unwrapped_mean,Lturn_front_orientation_unwrapped_std,Rturn_front_orientation_unwrapped_mean,Rturn_front_orientation_unwrapped_std,cum_centroid_dst,cum_scaled_centroid_dst,cum_dst,final_x,final_y,initial_x,initial_y,vel_mean,cum_scaled_dst,scaled_vel_mean,dispersion_max,40sec_dispersion_max,final_40sec_dispersion,dispersion_mean,final_dispersion,scaled_dispersion_max,scaled_40sec_dispersion_max,scaled_final_40sec_dispersion,scaled_dispersion_mean,scaled_final_dispersion,tortuosity,tortuosity_2_mean,tortuosity_2_std,tortuosity_5_mean,tortuosity_5_std,tortuosity_10_mean,tortuosity_10_std,tortuosity_20_mean,tortuosity_20_std,scaled_vel_freq,cum_stride_dst,stride_dst_mean,stride_dst_std,stride_straight_dst_mean,stride_straight_dst_std,stride_reoccurence_rate,cum_scaled_stride_dst,scaled_stride_dst_mean,scaled_stride_dst_std,scaled_stride_straight_dst_mean,scaled_stride_straight_dst_std,num_strides,cum_stride_dur,stride_dur_mean,stride_dur_std,stride_dur_ratio,num_non_strides,cum_non_stride_dur,non_stride_dur_mean,non_stride_dur_std,non_stride_dur_ratio,stride_front_orientation_unwrapped_mean,stride_front_orientation_unwrapped_std,stride_rear_orientation_unwrapped_mean,stride_rear_orientation_unwrapped_std,stride_bend_mean,stride_bend_std,num_pauses,cum_pause_dur,pause_dur_mean,pause_dur_std,pause_dur_ratio
Larva_1,2574,160.875,4.01120816847357,-1.968428589438,-0.457621824264306,18.1761231088441,49.9949365096063,292,68.875,0.235873287671233,0.166414738926903,0.428127428127428,281,51.25,0.182384341637011,0.1435517576036,0.318570318570319,8.70714841613942,10.3808164792518,-6.56290144006288,14.8628858000559,205.673963429781,51.2748166615466,205.673963429781,7.06327785172435,-13.9379715758852,4.63073448862052,-13.6553552327771,1.27847063515015,51.2748166615466,0.318724579092753,30.8477064515156,19.2447002320183,19.2733172740043,17.906338141329,2.44890571700347,7.69037785023618,4.79773161195512,4.80486588192669,4.46407600634277,0.610515738437822,0.988093263356402,0.038966829558767,0.06955836227104,0.051337325116843,0.060697086901735,0.112741302217567,0.123724314458995,0.194462020187828,0.103873845802225,1.75,205.561378347278,0.809296765146765,0.239612608941062,0.759566087431493,0.236161990764722,0.952755905511811,51.2467490375855,0.201758854478683,0.059735770091495,0.189360924571646,0.058875525987621,254,148.4375,0.584399606299213,0.10600595087257,0.922688422688423,15,11.125,0.741666666666667,0.434213849003768,0.069153069153069,3.04284816609215,13.1888944270237,3.04265699280531,5.54487959349255,-0.021190526888308,13.6422087089616,11,4.25,0.386363636363636,0.347781115855152,0.026418026418027
Larva_10,2767,172.9375,4.35985156737368,-3.30084163775327,0.672960983279895,29.3179114929773,87.4638062376746,208,72.8125,0.350060096153846,0.246804754716588,0.421033610408385,208,70.625,0.339543269230769,0.267892960369151,0.408384531984098,19.6425434966655,26.6262075405414,-20.8344928894037,29.6567541944986,230.417067138854,52.8497504050703,230.417067138854,-35.6078656757842,5.38540892611891,9.60877409937092,-23.13970211358,1.33237190972955,52.8497504050703,0.305600291464086,80.5648160263387,35.2284198528868,35.3471083673046,55.9887009863152,53.462383714003,18.4787979089091,8.08018789366906,8.10741095679028,12.841882371707,12.2624320777526,0.767975591487823,0.074210341958423,0.146169842127869,0.08671784887888,0.096382389910196,0.109929142466918,0.110513074778072,0.121765547719985,0.059009742346437,1.6875,223.845188730662,0.952532718002818,0.212037909405156,0.901596509207777,0.201713445954976,0.927659574468085,51.3423875266249,0.218478244794148,0.048634203740309,0.206795230359388,0.046266126916905,235,153.625,0.653723404255319,0.08842289898711,0.888326707625587,23,17.3125,0.752717391304348,0.376643303226823,0.100108420672208,-0.874059764372656,30.3990099381231,-1.24934381687837,10.0195178672674,-0.052224255381529,31.8443968532812,20,9.625,0.48125,0.357658227774417,0.055655945066859
Larva_100,2556,159.75,4.48743801498258,-8.37679624481859,0.215767981827909,20.1059171859211,65.8163075212579,224,60.3125,0.269252232142857,0.19513354630062,0.37754303599374,230,66.625,0.289673913043478,0.226190210015579,0.417057902973396,11.4436321318698,15.9762788692596,-13.1347212453984,19.3831689396283,220.198226386181,49.0699204425748,220.198226386181,-3.62244135600466,-9.99633507438777,8.99951678606447,-23.0839566105668,1.37839265343462,49.0699204425748,0.307166951127229,63.6224867605325,37.7939987153659,36.8619806195044,38.2953763307806,18.1823998640004,14.1779087640009,8.42217732906391,8.21448240542381,8.53390647467903,4.05184423791333,0.917427128445111,0.0333622768044,0.07972086295384,0.039019273454278,0.050803965275942,0.062275405570694,0.059216663556672,0.084947329143031,0.073233913510022,1.4375,207.338668534962,0.996820521802704,0.17324356575527,0.951481853721919,0.165816640285205,0.932692307692308,46.204241226888,0.222135775129269,0.038606341787195,0.212032311208562,0.036951293751931,208,140.8125,0.676983173076923,0.093685623722631,0.881455399061033,24,16.375,0.682291666666667,0.442677695018245,0.102503912363067,-1.78781525728576,20.8680606808802,-1.79436169191534,6.93906351000164,-0.298425491932987,21.1560813883331,20,5,0.25,0.176776695296637,0.031298904538341
Larva_101,2587,161.6875,4.43694314487274,5.68959116128011,0.736972724277426,24.0497955276724,74.0610994708374,212,62.8125,0.296285377358491,0.218664553897372,0.388480865867801,217,68,0.313364055299539,0.230541901265332,0.420564360262853,16.5011541453167,24.4359009619297,-13.2791961799824,17.8342815634232,242.260677058391,54.6008071657045,242.260677058391,0.490560524380043,39.1112981982084,15.6145564272499,9.71497215405672,1.49832656858688,54.6008071657045,0.337693434345292,47.6224756929481,32.9803829916842,33.1366376347042,29.7307670393912,33.058724067394,10.7331723977531,7.43313175644266,7.46834848965697,6.70073202847948,7.45078829905587,0.863540693154151,0.050262347748609,0.093582884104711,0.070081234651051,0.084324888157809,0.091816907251061,0.05473743594464,0.152566418088962,0.100885190923589,1.3125,241.495791823542,1.1666463373118,0.184864007500286,1.11252226766492,0.183136618722147,0.951690821256039,54.4284170291003,0.262939212700968,0.041664723090696,0.250740708487675,0.04127540352501,207,152.875,0.738526570048309,0.083877890437217,0.945496714340935,12,7.875,0.65625,0.512970958773939,0.048705063780441,0.927223457397321,27.1068573872841,2.0956692252883,9.76136307295957,-0.876675930924524,27.3593280132861,10,4.1875,0.41875,0.270111216806049,0.025898724391187
Larva_102,2750,171.875,3.3287861914767,-3.21983103356693,0.938406328990815,34.0730377596238,106.915061185373,219,68.75,0.313926940639269,0.282470144002024,0.4,230,71.0625,0.308967391304348,0.256275800749765,0.413454545454546,20.1051976210234,40.8076123236182,-18.4384471647411,35.7817236027308,188.095353044623,56.5056877267268,188.095353044623,-40.4807982065405,-43.9843675258409,1.20351836337186,-38.2762104824245,1.09437296316871,56.5056877267268,0.328760364955501,55.0312334981463,44.2579931864067,,40.502145997401,42.073332465268,16.5319219477216,13.2955349609802,,12.1672416513581,12.6392414667533,0.776319128653398,0.132376948444785,0.197780181572841,0.213281929980796,0.239330130682582,0.28053989715749,0.25865868310856,0.479330093033905,0.235582564720008,1.5,169.967108418191,0.809367182943768,0.220894237175467,0.761952388883025,0.218940354417796,0.895238095238095,51.0597853516062,0.243141835007649,0.066358794007576,0.228897966121702,0.065771828475614,210,144.1875,0.686607142857143,0.123719302205473,0.838909090909091,31,25.125,0.810483870967742,0.582622454709036,0.146181818181818,0.037120935574879,40.1972777353174,-1.10656190997615,15.6857017303859,0.796308384604967,36.7620549933107,20,4.8125,0.240625,0.210999929845336,0.028
Larva_104,2753,172.0625,3.57997688574358,-0.479888307193756,-0.382292593803672,21.3572622786843,86.7179401933741,248,70.0625,0.282510080645161,0.20739961451362,0.407192154013803,237,68,0.286919831223629,0.213554353189236,0.395205230657465,12.7221402639112,16.8805855674541,-11.3515848995828,16.9177945958327,227.145939544764,63.4489961232207,227.145939544764,-22.0387667480069,21.376461280757,7.13568744563236,14.410626125224,1.32013622692198,63.4489961232207,0.368755516880324,50.0018739365749,32.1639515310175,32.2202847937196,33.5173337981728,29.9945267825785,13.9670940713879,8.98440201083503,9.000137660673,9.36244419109177,8.37841353166963,0.867950416183128,0.033481172174302,0.082322804483727,0.062432158408041,0.113446581147195,0.100517977238283,0.132100502301832,0.247184642258515,0.295749284888751,1.5,225.676900447572,0.928711524475605,0.135598101278081,0.884309160952673,0.132054245486773,0.967078189300412,63.0386473572714,0.259418301881775,0.037876809154291,0.247015326963207,0.036886898910618,243,161.0625,0.662808641975309,0.083898166132399,0.936069742099528,13,9.625,0.740384615384615,0.501200481920083,0.055938975662913,2.4305673707023,21.3581583582057,1.65384525838738,8.01343311601255,0.716752922167463,20.9048329863981,6,1.875,0.3125,0.40117016339703,0.010897203051217
Larva_106,2710,169.375,4.24594512877484,-2.42346646076422,-2.1125212930592,36.7970994972685,127.156716057461,240,61.6875,0.25703125,0.214304518952866,0.364206642066421,243,72.6875,0.299125514403292,0.25234157882556,0.429151291512915,16.8098751283117,38.5998943573743,-16.4492802967519,31.5848337245319,193.589688921012,45.5940157137338,193.589688921012,-22.4959742894401,-46.6844124577438,7.0461008203759,-29.1036913057783,1.14296495303918,45.5940157137338,0.269189760671491,38.4580471510179,24.5911888738739,18.8556596535213,24.4923929570903,34.3775502038347,9.05759400666463,5.79168786407978,4.44086277180933,5.76841956602429,8.09656016768975,0.822420551448577,0.133138601441427,0.209039448475263,0.239788151976136,0.182740874553605,0.346093690913556,0.219447925005145,0.495108006923458,0.1666820938171,1.6875,168.62136395909,0.82657531352495,0.207164042306229,0.776079338936448,0.199892941456113,0.892156862745098,39.7135052020197,0.19467404510794,0.048791031448399,0.182781292597718,0.047078550332984,204,133.0625,0.652267156862745,0.105295039155197,0.785608856088561,30,33.6875,1.12291666666667,0.707008353402991,0.198892988929889,-0.084187790526612,36.2661794178675,0.026109440811764,13.9261223794288,0.259419244901853,34.3145189398723,31,16.125,0.520161290322581,0.442938547037411,0.09520295202952
Larva_107,2816,176,3.47854822003892,-8.05499503384124,-2.00962520765557,33.319230344971,126.652755450635,231,63.5,0.274891774891775,0.209868590296221,0.360795454545454,240,78.125,0.325520833333333,0.249069375792091,0.443892045454545,17.7691747963759,37.0324744611118,-19.6510716604692,34.0242922122824,197.160027840907,56.6788255816391,197.160027840907,0.966364701201562,46.6824540603336,-5.33058494923241,23.0957971418485,1.12022743091425,56.6788255816391,0.322038781713858,24.4127417446386,20.5362389813342,2.51007009629082,15.720865924278,24.4127417446386,7.01808346482126,5.9036809847944,0.721585540148912,4.51937559287365,7.01808346482126,0.876178036633583,0.149491604476833,0.185742393950297,0.253142518141934,0.201974028574624,0.341231903088169,0.29179527930418,0.469275966813401,0.24658151145896,1.625,185.306201516554,0.809197386535169,0.243947690026045,0.753080452252047,0.237884438969889,0.895196506550218,53.2711320340645,0.232625030716439,0.070129167283274,0.216492744850787,0.068386126602904,229,153.6875,0.671124454148472,0.123917978373939,0.873224431818182,29,20.125,0.693965517241379,0.363032562762097,0.114346590909091,-1.09481750419776,43.7878686125327,-0.615156075975189,15.9747650088672,-0.117687391684341,40.6397702615188,13,4,0.307692307692308,0.218692758078308,0.022727272727273
Larva_108,2742,171.375,4.00344236318127,-1.9191406782786,0.169637894145889,28.4504776273343,113.95666838295,250,58.125,0.2325,0.192755984285603,0.339168490153173,262,76.3125,0.291269083969466,0.226068635354646,0.445295404814004,12.8004947024389,31.1172733794972,-11.5106937591897,17.1907768886344,225.463241410689,56.3173441646676,225.463241410689,-32.2391509588079,26.5599174458046,-4.1882866915094,35.1946132330954,1.31561337074071,56.3173441646676,0.32862053487771,45.1073749413977,22.8578711029568,2.03254066762794,24.5727318674369,29.3497692917928,11.267147332066,5.70955418596139,0.507698246469274,6.13790074597467,7.33113321718226,0.869824592655744,0.069702549444193,0.148063707575844,0.113601617427476,0.156006036700793,0.165099709482967,0.131667800598042,0.304166653659448,0.204470324123892,1.4375,216.903879968137,0.999557050544408,0.201520117205768,0.951830614039439,0.20045662284951,0.949308755760369,54.1793437475087,0.24967439514981,0.050336709992156,0.237753045427406,0.050071065014714,217,154.625,0.712557603686636,0.100824851111413,0.902261123267688,18,14.625,0.8125,0.478393451165092,0.085339168490153,-0.180652510619786,32.3186452582266,0.758027358185998,12.2020481446379,0.239041310782692,28.6024196903299,12,3.125,0.260416666666667,0.182379578369018,0.018234865061999
Larva_109,2739,171.1875,4.12994436307249,6.00545776093545,2.67632871609049,31.49126999318,129.45067746969,240,76.6875,0.31953125,0.233082208598078,0.447973713033954,228,60.6875,0.266173245614035,0.224456807916928,0.354508944870391,15.9115585135542,30.6043866747073,-13.6441843372321,28.7386873640796,200.885098624373,48.6411149797969,200.885098624373,48.0058013594837,31.8187069528279,9.24403929275563,-30.2772320687986,1.1734799481526,48.6411149797969,0.284139408425247,73.5492069183822,44.3542553226324,44.4013049660466,54.6133316993522,73.2009551952377,17.8087645867619,10.7396738123694,10.7510661313157,13.2237451399278,17.7244409996796,0.635607839025864,0.104772825648808,0.182024947470043,0.150698834606974,0.186636010014042,0.158088574835462,0.135000398631221,0.121530392377812,0.070671725566523,1.6875,182.777402524792,0.812344011221296,0.169439668738905,0.768394331857119,0.165613036425534,0.893333333333333,44.2566258662172,0.196696114960965,0.041027106867089,0.186054402748774,0.04010054903072,225,138.75,0.616666666666667,0.089952864641116,0.810514786418401,29,30.125,1.03879310344828,0.749704888573323,0.175976633807959,3.46439303362468,29.1254997445651,1.5989782347147,8.93647412021347,1.97053180024571,27.9640389159276,33,14.6875,0.445075757575758,0.385515829790346,0.085797736400146
