Date,X,Y
01/01/2014 00:00:01,92.8399963378906,127.160003662109
01/01/2014 00:00:02,92.918571472168,127.160003662109
01/01/2014 00:00:03,93.0404434204102,127.08422088623
01/01/2014 00:00:04,93.1672897338867,126.964157104492
01/01/2014 00:00:05,93.3533248901367,126.835388183594
01/01/2014 00:00:06,93.4494705200195,126.71467590332
01/01/2014 00:00:07,93.5839080810547,126.603500366211
01/01/2014 00:00:08,93.7193222045898,126.496864318848
01/01/2014 00:00:09,93.9050903320313,126.390098571777
01/01/2014 00:00:10,94.0667495727539,126.281364440918
01/01/2014 00:00:11,94.1880569458008,126.10619354248
01/01/2014 00:00:12,94.3510208129883,125.94221496582
01/01/2014 00:00:13,94.4998397827148,125.814666748047
01/01/2014 00:00:14,94.6848373413086,125.71240234375
01/01/2014 00:00:15,94.8404388427734,125.61595916748
01/01/2014 00:00:16,95.02197265625,125.449028015137
01/01/2014 00:00:17,95.1719436645508,125.286758422852
01/01/2014 00:00:18,95.285400390625,125.1572265625
01/01/2014 00:00:19,95.3818435668945,125.052642822266
01/01/2014 00:00:20,95.5441665649414,124.955101013184
01/01/2014 00:00:21,95.7026596069336,124.853103637695
01/01/2014 00:00:22,95.8958587646484,124.744552612305
01/01/2014 00:00:23,95.9893569946289,124.632461547852
01/01/2014 00:00:24,96.0516815185547,124.585029602051
01/01/2014 00:00:25,96.1293334960938,124.527214050293
01/01/2014 00:00:26,96.2323532104492,124.434371948242
01/01/2014 00:00:27,96.4147720336914,124.317031860352
01/01/2014 00:00:28,96.5870513916016,124.193977355957
01/01/2014 00:00:29,96.7184448242188,124.076278686523
01/01/2014 00:00:30,96.8853149414063,123.965309143066
01/01/2014 00:00:31,97.033203125,123.922554016113
01/01/2014 00:00:32,97.0860900878906,123.868118286133
01/01/2014 00:00:33,97.1985549926758,123.77613067627
01/01/2014 00:00:34,97.3340072631836,123.658103942871
01/01/2014 00:00:35,97.5287551879883,123.534133911133
01/01/2014 00:00:36,97.6978454589844,123.415969848633
01/01/2014 00:00:37,97.8215637207031,123.36986541748
01/01/2014 00:00:38,97.9185791015625,123.315650939941
01/01/2014 00:00:39,98.0122909545898,123.225204467773
01/01/2014 00:00:40,98.1142578125,123.108360290527
01/01/2014 00:00:41,98.2243499755859,123.049598693848
01/01/2014 00:00:42,98.3377227783203,122.984443664551
01/01/2014 00:00:43,98.5153198242188,122.89022064209
01/01/2014 00:00:44,98.6794052124023,122.774765014648
01/01/2014 00:00:45,98.7411727905273,122.718696594238
01/01/2014 00:00:46,98.7894134521484,122.655174255371
01/01/2014 00:00:47,98.9333953857422,122.561195373535
01/01/2014 00:00:48,99.161491394043,122.445266723633
01/01/2014 00:00:49,99.3544464111328,122.323829650879
01/01/2014 00:00:50,99.5489349365234,122.206878662109
01/01/2014 00:00:51,99.6293487548828,122.09587097168
01/01/2014 00:00:52,99.7452926635742,121.987892150879
01/01/2014 00:00:53,99.8722991943359,121.87996673584
01/01/2014 00:00:54,99.9938201904297,121.770835876465
01/01/2014 00:00:55,100.106292724609,121.660697937012
01/01/2014 00:00:56,100.278472900391,121.550231933594
01/01/2014 00:00:57,100.373596191406,121.504776000977
01/01/2014 00:00:58,100.510757446289,121.383056640625
01/01/2014 00:00:59,100.649147033691,121.236953735352
01/01/2014 00:01:00,100.836166381836,121.102149963379
01/01/2014 00:01:01,100.997718811035,120.986602783203
01/01/2014 00:01:02,101.183288574219,120.882225036621
01/01/2014 00:01:03,101.334144592285,120.779121398926
01/01/2014 00:01:04,101.511543273926,120.672470092773
01/01/2014 00:01:05,101.66007232666,120.562385559082
